year,cod_ine,nom_mun,nom_prov,poblacion,ganador,ganador_por,color,ganador_bloque,ganador_por_bloque,color_bloque,partido_1,partido_2,partido_3,partido_4,partido_5,partido_7,partido_8,partido_99
2012,17148,Riudarenes,Girona,1539,CiU,44,#1e4a8e,Nacionalismo/independentismo,64.71,#18a1cd,44,11.09,15.95,9.35,4.22,3.57,1.19,3.93
2012,17149,Riudaura,Girona,362,CiU,56.96,#1e4a8e,Nacionalismo/independentismo,89.97,#18a1cd,56.96,1.94,23.95,1.29,4.21,6.15,2.91,0.96
2012,17150,Riudellots de la Selva,Girona,1442,CiU,55.92,#1e4a8e,Nacionalismo/independentismo,79.44,#18a1cd,55.92,5.66,16.2,4.44,4.27,4.01,3.31,2.27
2012,17151,Riumors,Girona,165,CiU,52.21,#1e4a8e,Nacionalismo/independentismo,76.47,#18a1cd,52.21,0.74,18.38,11.76,5.88,1.47,4.41,2.95
2012,17152,Roses,Girona,10477,CiU,34.04,#1e4a8e,Nacionalismo/independentismo,49.69,#18a1cd,34.04,13.88,12.3,20.92,4.46,2.21,1.14,3.9
2012,17153,Rupià,Girona,171,CiU,45.1,#1e4a8e,Nacionalismo/independentismo,84.97,#18a1cd,45.1,1.96,26.14,3.92,7.19,10.46,3.27,0.65
2012,17154,Sales de Llierca,Girona,89,CUP,26.56,#e5c64b,Nacionalismo/independentismo,70.31,#18a1cd,18.75,15.62,21.88,0,12.5,26.56,3.12,1.56
2012,17155,Salt,Girona,14167,CiU,35.27,#1e4a8e,Nacionalismo/independentismo,56.53,#18a1cd,35.27,15.01,14.6,10.69,6.73,5.54,1.12,5.48
2012,17157,Sant Andreu Salou,Girona,131,CiU,68.42,#1e4a8e,Nacionalismo/independentismo,91.57,#18a1cd,68.42,0,17.89,0,4.21,4.21,1.05,3.16
2012,17158,Sant Climent Sescebes,Girona,427,CiU,46.81,#1e4a8e,Nacionalismo/independentismo,63.12,#18a1cd,46.81,5.32,13.12,14.89,4.26,2.48,0.71,3.19
2012,17159,Sant Feliu de Buixalleu,Girona,640,CiU,48.49,#1e4a8e,Nacionalismo/independentismo,74.36,#18a1cd,48.49,4.53,21.12,5.6,7.97,2.59,2.16,3.68
2012,17160,Sant Feliu de Guíxols,Girona,14799,CiU,35.99,#1e4a8e,Nacionalismo/independentismo,55.76,#18a1cd,35.99,17.6,16.17,10.46,7.2,1.83,1.77,3.44
2012,17161,Sant Feliu de Pallerols,Girona,973,CiU,49.62,#1e4a8e,Nacionalismo/independentismo,83.33,#18a1cd,49.62,3.63,31.08,4.51,4.26,1.38,1.25,1.76
2012,17162,Sant Ferriol,Girona,144,CiU,48.86,#1e4a8e,Nacionalismo/independentismo,81.82,#18a1cd,48.86,1.14,21.59,3.41,9.09,10.23,1.14,2.28
2012,17163,Sant Gregori,Girona,2553,CiU,53.79,#1e4a8e,Nacionalismo/independentismo,81.79,#18a1cd,53.79,4.14,20.51,4.14,4.89,6.14,1.35,1.6
2012,17164,Sant Hilari Sacalm,Girona,4048,CiU,53.15,#1e4a8e,Nacionalismo/independentismo,79.64,#18a1cd,53.15,7.82,19.45,4.59,4.39,5.34,1.7,2.14
2012,17165,Sant Jaume de Llierca,Girona,614,CiU,56.81,#1e4a8e,Nacionalismo/independentismo,82.97,#18a1cd,56.81,6.17,19.57,4.47,3.19,4.89,1.7,1.49
2012,17166,Sant Jordi Desvalls,Girona,504,CiU,50.12,#1e4a8e,Nacionalismo/independentismo,85.85,#18a1cd,50.12,1.92,26.14,4.8,5.76,7.67,1.92,0.24
2012,17167,Sant Joan de les Abadesses,Girona,2765,CiU,52,#1e4a8e,Nacionalismo/independentismo,76.44,#18a1cd,52,8.93,19.33,4.88,4.05,4.1,1.01,2.35
2012,17168,Sant Joan de Mollet,Girona,386,CiU,50.8,#1e4a8e,Nacionalismo/independentismo,78.92,#18a1cd,50.8,5.43,21.09,4.47,5.43,6.39,0.64,3.52
2012,17169,Sant Julià de Ramis,Girona,2495,CiU,40.42,#1e4a8e,Nacionalismo/independentismo,65.7,#18a1cd,40.42,11.06,18.84,8.43,5.69,4.4,2.04,4.24
2012,17170,Vallfogona de Ripollès,Girona,193,CiU,51.57,#1e4a8e,Nacionalismo/independentismo,96.23,#18a1cd,51.57,0.63,33.96,0.63,0.63,8.18,2.52,0.63
2012,17171,Sant Llorenç de la Muga,Girona,156,CiU,56.78,#1e4a8e,Nacionalismo/independentismo,81.35,#18a1cd,56.78,1.69,17.8,4.24,2.54,5.08,1.69,3.3899999999999997
2012,17172,Sant Martí de Llémena,Girona,452,CiU,53.58,#1e4a8e,Nacionalismo/independentismo,83.96,#18a1cd,53.58,3.44,19.2,1.43,5.44,9.46,1.72,3.15
2012,17173,Sant Martí Vell,Girona,167,CiU,44.27,#1e4a8e,Nacionalismo/independentismo,81.67,#18a1cd,44.27,5.34,31.3,6.11,3.82,5.34,0.76,2.29
2012,17174,Sant Miquel de Campmajor,Girona,181,CiU,55.48,#1e4a8e,Nacionalismo/independentismo,87.67,#18a1cd,55.48,0.68,18.49,5.48,3.42,8.22,5.48,1.36
2012,17175,Sant Miquel de Fluvià,Girona,579,CiU,27.35,#1e4a8e,No nacionalistas,53.84,#fa8c00,27.35,24.79,14.53,11.97,5.13,2.85,0.85,6.82
2012,17176,Sant Mori,Girona,135,CiU,47.57,#1e4a8e,Nacionalismo/independentismo,72.81,#18a1cd,47.57,0.97,21.36,13.59,1.94,3.88,0,6.79
2012,17177,Sant Pau de Segúries,Girona,551,CiU,59.4,#1e4a8e,Nacionalismo/independentismo,81.91,#18a1cd,59.4,4.87,17.87,6.03,3.71,2.78,1.86,0.92
2012,17178,Sant Pere Pescador,Girona,1074,CiU,51.44,#1e4a8e,Nacionalismo/independentismo,81.1,#18a1cd,51.44,5.88,22.15,6.51,3.5,4.51,3,1.02
2012,17180,Santa Coloma de Farners,Girona,8093,CiU,50.03,#1e4a8e,Nacionalismo/independentismo,75.13,#18a1cd,50.03,7.27,19.72,6.54,4.64,3.97,1.41,2.33
2012,17181,Santa Cristina d'Aro,Girona,3286,CiU,44.92,#1e4a8e,Nacionalismo/independentismo,64.1,#18a1cd,44.92,8.93,15.13,11.26,5.9,1.67,2.38,3.87
2012,17182,Santa Llogaia d'Àlguema,Girona,257,CiU,31.47,#1e4a8e,No nacionalistas,59.91,#fa8c00,31.47,23.86,7.11,17.77,7.11,0,0,5.08
2012,17183,Sant Aniol de Finestres,Girona,263,CiU,63.38,#1e4a8e,Nacionalismo/independentismo,91.55,#18a1cd,63.38,2.82,12.21,2.35,1.41,11.27,4.69,0.47
2012,17184,Santa Pau,Girona,1282,CiU,57.27,#1e4a8e,Nacionalismo/independentismo,87.46,#18a1cd,57.27,3.03,23.33,3.33,2.93,5.45,1.41,1.71
2012,17185,Sant Joan les Fonts,Girona,2265,CiU,56.97,#1e4a8e,Nacionalismo/independentismo,81.63,#18a1cd,56.97,5.89,17.66,4.36,4.18,5,2,1.47
2012,17186,Sarrià de Ter,Girona,3667,CiU,31.52,#1e4a8e,Nacionalismo/independentismo,63.74,#18a1cd,31.52,13.08,27.26,8.41,6.06,3.45,1.51,3.12
2012,17187,"Saus, Camallera i Llampaies",Girona,588,CiU,48.4,#1e4a8e,Nacionalismo/independentismo,78.25,#18a1cd,48.4,5.33,20.68,4.05,7.68,8.53,0.64,1.5
2012,17188,La Selva de Mar,Girona,164,CiU,56.15,#1e4a8e,Nacionalismo/independentismo,82.3,#18a1cd,56.15,2.31,16.92,2.31,7.69,6.15,3.08,2.31
2012,17189,La Cellera de Ter,Girona,1519,CiU,52.76,#1e4a8e,Nacionalismo/independentismo,86.77,#18a1cd,52.76,3.49,27.84,2.11,3.9,3.33,2.84,2.17
2012,17190,Serinyà,Girona,818,CiU,51.01,#1e4a8e,Nacionalismo/independentismo,84.19,#18a1cd,51.01,4.34,24.96,4.19,3.88,5.58,2.64,1.25
2012,17191,Serra de Daró,Girona,154,CiU,67.44,#1e4a8e,Nacionalismo/independentismo,91.48,#18a1cd,67.44,0.78,16.28,2.33,2.33,3.88,3.88,0.78
2012,17192,Setcases,Girona,143,CiU,71.43,#1e4a8e,Nacionalismo/independentismo,85.71,#18a1cd,71.43,4.2,11.76,5.88,1.68,0,2.52,0.84
2012,17193,Sils,Girona,4012,CiU,39.62,#1e4a8e,Nacionalismo/independentismo,59.39,#18a1cd,39.62,11.16,14.51,12.04,6.55,3.2,2.06,3.51
2012,17194,Susqueda,Girona,82,CiU,44.44,#1e4a8e,Nacionalismo/independentismo,87.3,#18a1cd,44.44,1.59,41.27,3.17,1.59,0,1.59,3.17
2012,17195,La Tallada d'Empordà,Girona,331,CiU,51.91,#1e4a8e,Nacionalismo/independentismo,82.06,#18a1cd,51.91,4.2,23.66,3.05,8.78,6.11,0.38,1.52
2012,17196,Terrades,Girona,204,CiU,46.63,#1e4a8e,Nacionalismo/independentismo,71.79,#18a1cd,46.63,1.84,19.02,8.59,7.36,4.91,1.23,4.29
2012,17197,Torrent,Girona,141,CiU,58.72,#1e4a8e,Nacionalismo/independentismo,80.74,#18a1cd,58.72,8.26,14.68,4.59,2.75,7.34,0,0.92
2012,17198,Torroella de Fluvià,Girona,422,CiU,44.33,#1e4a8e,Nacionalismo/independentismo,69,#18a1cd,44.33,9,18,6,6,4,2.67,3.67
2012,17199,Torroella de Montgrí,Girona,6721,CiU,45.18,#1e4a8e,Nacionalismo/independentismo,71.12,#18a1cd,45.18,7.59,19.44,9.22,5.04,4.37,2.13,3.3899999999999997
2012,17200,Tortellà,Girona,613,CiU,46.05,#1e4a8e,Nacionalismo/independentismo,78.94,#18a1cd,46.05,7.46,23.46,3.95,5.48,8.55,0.88,1.54
2012,17201,Toses,Girona,126,CiU,63.81,#1e4a8e,Nacionalismo/independentismo,90.47,#18a1cd,63.81,0.95,21.9,2.86,0,4.76,0,3.8
2012,17202,Tossa de Mar,Girona,3806,CiU,39,#1e4a8e,Nacionalismo/independentismo,60.41,#18a1cd,39,11.68,18.56,11.25,6.8,1.64,1.21,3.22
2012,17203,Ultramort,Girona,166,CiU,61.54,#1e4a8e,Nacionalismo/independentismo,87.69,#18a1cd,61.54,4.62,15.38,2.31,2.31,10.77,0,0.77
2012,17204,Ullà,Girona,539,CiU,45.19,#1e4a8e,Nacionalismo/independentismo,67.54,#18a1cd,45.19,10.65,14.29,10.65,3.38,4.42,3.64,3.64
2012,17205,Ullastret,Girona,200,CiU,54.6,#1e4a8e,Nacionalismo/independentismo,89.57,#18a1cd,54.6,2.45,22.7,1.23,4.29,10.43,1.84,1.22
2012,17206,Urús,Girona,155,CiU,65.25,#1e4a8e,Nacionalismo/independentismo,82.2,#18a1cd,65.25,1.69,10.17,5.08,6.78,4.24,2.54,1.69
2012,17207,La Vall d'en Bas,Girona,2382,CiU,57.22,#1e4a8e,Nacionalismo/independentismo,87.7,#18a1cd,57.22,2.49,24.66,3.27,3.95,4.47,1.35,1.34
2012,17208,La Vall de Bianya,Girona,1020,CiU,57.58,#1e4a8e,Nacionalismo/independentismo,83.51,#18a1cd,57.58,3.72,16.62,4.26,3.99,7.45,1.86,1.1800000000000002
2012,17209,Vall-llobrega,Girona,609,CiU,41.84,#1e4a8e,Nacionalismo/independentismo,67.57,#18a1cd,41.84,6.07,20.5,9,7.53,2.3,2.93,4.82
2012,17210,Ventalló,Girona,526,CiU,55.35,#1e4a8e,Nacionalismo/independentismo,79.11,#18a1cd,55.35,1.57,16.71,10.18,4.18,4.18,2.87,2.6
2012,17211,Verges,Girona,851,CiU,54.65,#1e4a8e,Nacionalismo/independentismo,84.51,#18a1cd,54.65,3.38,21.27,4.37,3.66,6.34,2.25,0.98
2012,17212,Vidrà,Girona,127,CiU,64.29,#1e4a8e,Nacionalismo/independentismo,92.86,#18a1cd,64.29,0.89,23.21,1.79,0.89,5.36,0,0.89
2012,17213,Vidreres,Girona,5253,CiU,42.13,#1e4a8e,Nacionalismo/independentismo,63.75,#18a1cd,42.13,10.11,16.55,9.76,5.86,3.49,1.58,4.01
2012,17214,Vilabertran,Girona,698,CiU,55.12,#1e4a8e,Nacionalismo/independentismo,78.34,#18a1cd,55.12,5.12,18.11,6.69,4.92,4.13,0.98,1.77
2012,17215,Vilablareix,Girona,1944,CiU,40.94,#1e4a8e,Nacionalismo/independentismo,70.59,#18a1cd,40.94,7.43,25.42,6.45,5.8,2.54,1.69,3.2
2012,17216,Viladasens,Girona,158,CiU,44.7,#1e4a8e,Nacionalismo/independentismo,87.87,#18a1cd,44.7,2.27,17.42,5.3,2.27,11.36,14.39,1.52
2012,17217,Viladamat,Girona,343,CiU,42.95,#1e4a8e,Nacionalismo/independentismo,87.92,#18a1cd,42.95,4.03,18.12,3.69,1.34,25.17,1.68,1.01
2012,17218,Vilademuls,Girona,582,CiU,51.15,#1e4a8e,Nacionalismo/independentismo,87.38,#18a1cd,51.15,2.06,23.39,4.82,1.83,10.55,2.29,1.15
2012,17220,Viladrau,Girona,794,CiU,58.53,#1e4a8e,Nacionalismo/independentismo,86.02,#18a1cd,58.53,2.46,23.35,4.76,3.07,3.53,0.61,1.22
2012,17221,Vilafant,Girona,4130,CiU,33.44,#1e4a8e,Nacionalismo/independentismo,53.62,#18a1cd,33.44,12.77,14.06,15.91,4.62,4.16,1.96,5.76
2012,17222,Vilaür,Girona,106,CiU,57.95,#1e4a8e,Nacionalismo/independentismo,90.9,#18a1cd,57.95,1.14,25,2.27,5.68,7.95,0,0
2012,17223,Vilajuïga,Girona,818,CiU,34.19,#1e4a8e,Nacionalismo/independentismo,65.8,#18a1cd,34.19,11.86,24.05,8.25,6.7,5.5,2.06,3.25
2012,17224,Vilallonga de Ter,Girona,341,CiU,63.32,#1e4a8e,Nacionalismo/independentismo,86.87,#18a1cd,63.32,2.7,20.85,5.02,2.32,1.93,0.77,0.78
2012,17225,Vilamacolum,Girona,204,CiU,56.21,#1e4a8e,Nacionalismo/independentismo,85.62,#18a1cd,56.21,3.92,22.22,7.19,0,3.92,3.27,0
2012,17226,Vilamalla,Girona,852,CiU,36.07,#1e4a8e,No nacionalistas,52.17,#fa8c00,36.07,10.4,6.54,20.64,4.36,2.01,1.85,7.04
2012,17227,Vilamaniscle,Girona,109,CiU,52.81,#1e4a8e,Nacionalismo/independentismo,85.4,#18a1cd,52.81,2.25,30.34,3.37,6.74,0,2.25,2.24
2012,17228,Vilanant,Girona,284,CiU,52.97,#1e4a8e,Nacionalismo/independentismo,79.45,#18a1cd,52.97,5.48,23.74,9.13,2.74,1.83,0.91,1.83
2012,17230,Vila-sacra,Girona,465,CiU,47.63,#1e4a8e,Nacionalismo/independentismo,67.13,#18a1cd,47.63,9.47,13.65,9.47,1.11,1.95,3.9,4.74
2012,17232,Vilopriu,Girona,152,CiU,47.06,#1e4a8e,Nacionalismo/independentismo,80.67,#18a1cd,47.06,7.56,25.21,1.68,6.72,6.72,1.68,1.68
2012,17233,Vilobí d'Onyar,Girona,2223,CiU,54.99,#1e4a8e,Nacionalismo/independentismo,79.38,#18a1cd,54.99,5.64,18.92,6.38,3.13,3.99,1.48,1.93
2012,17234,Biure,Girona,183,CiU,38.89,#1e4a8e,Nacionalismo/independentismo,69.84,#18a1cd,38.89,5.56,24.6,8.73,9.52,4.76,1.59,3.17
2012,17901,"Cruïlles, Monells i Sant Sadurní de l'Heura",Girona,970,CiU,44.56,#1e4a8e,Nacionalismo/independentismo,76.78,#18a1cd,44.56,5.64,22.82,5.77,6.04,7.25,2.15,2
2012,17902,Forallac,Girona,1324,CiU,53.11,#1e4a8e,Nacionalismo/independentismo,80.54,#18a1cd,53.11,6.52,20.04,4.96,4.09,5.93,1.46,1.16
2012,17903,Sant Julià del Llor i Bonmatí,Girona,881,CiU,52.32,#1e4a8e,Nacionalismo/independentismo,80.66,#18a1cd,52.32,4.65,22.79,3.75,4.05,3.15,2.4,3.4499999999999997
2012,17998,Residents Absents,Girona,11792,CiU,41.43,#1e4a8e,Nacionalismo/independentismo,66.14,#18a1cd,41.43,10.97,18.96,9.37,6.92,2.56,3.19,3.93
2012,25001,Abella de la Conca,Lleida,138,CiU,55.95,#1e4a8e,Nacionalismo/independentismo,80.95,#18a1cd,55.95,4.76,20.24,0,8.33,4.76,0,2.38
2012,25002,Àger,Lleida,472,CiU,46.59,#1e4a8e,Nacionalismo/independentismo,83.09,#18a1cd,46.59,2.97,26.71,9.5,2.97,9.2,0.59,0.6
2012,25003,Agramunt,Lleida,3836,CiU,48.35,#1e4a8e,Nacionalismo/independentismo,73.5,#18a1cd,48.35,7.59,21.43,9.65,3.72,1.9,1.82,1.05
2012,25004,Els Alamús,Lleida,551,CiU,50.24,#1e4a8e,Nacionalismo/independentismo,78.36,#18a1cd,50.24,8.65,25.48,5.53,2.64,2.16,0.48,2.4
2012,25005,Alàs i Cerc,Lleida,295,CiU,57.08,#1e4a8e,Nacionalismo/independentismo,78.78,#18a1cd,57.08,7.55,18.87,5.19,3.77,2.83,0,1.88
2012,25006,L'Albagés,Lleida,354,CiU,28.06,#1e4a8e,Nacionalismo/independentismo,59.29,#18a1cd,28.06,14.62,26.48,14.62,3.56,3.56,1.19,3.5700000000000003
2012,25007,Albatàrrec,Lleida,1363,CiU,45.09,#1e4a8e,Nacionalismo/independentismo,63.43,#18a1cd,45.09,9.5,15.28,11.14,5.35,1.97,1.09,3.5
2012,25008,Albesa,Lleida,1166,CiU,56.05,#1e4a8e,Nacionalismo/independentismo,75.59,#18a1cd,56.05,4.66,17.65,10.77,3.33,1.22,0.67,1.77
2012,25009,L'Albi,Lleida,674,CiU,51.12,#1e4a8e,Nacionalismo/independentismo,74.45,#18a1cd,51.12,5.27,21.1,12.37,2.84,2.03,0.2,0.81
2012,25010,Alcanó,Lleida,210,CiU,38.97,#1e4a8e,Nacionalismo/independentismo,76.47,#18a1cd,38.97,6.62,33.09,4.41,2.21,4.41,0,1.48
2012,25011,Alcarràs,Lleida,5284,CiU,42.63,#1e4a8e,Nacionalismo/independentismo,66.63,#18a1cd,42.63,8.32,20.94,12.36,4.19,1.4,1.66,3.7
2012,25012,Alcoletge,Lleida,2246,CiU,36.69,#1e4a8e,Nacionalismo/independentismo,59.07,#18a1cd,36.69,11.22,18.62,10.28,6.99,2.08,1.68,4.45
2012,25013,Alfarràs,Lleida,2233,CiU,36.12,#1e4a8e,Nacionalismo/independentismo,52.91,#18a1cd,36.12,20,12.76,11.57,7.24,2.39,1.64,2.68
2012,25014,Alfés,Lleida,257,CiU,47.83,#1e4a8e,Nacionalismo/independentismo,87.51,#18a1cd,47.83,4.35,28.26,3.26,2.17,8.7,2.72,0
2012,25015,Algerri,Lleida,381,CiU,50.57,#1e4a8e,Nacionalismo/independentismo,77.39,#18a1cd,50.57,5.36,22.61,7.66,6.13,3.83,0.38,0.77
2012,25016,Alguaire,Lleida,2183,CiU,48.21,#1e4a8e,Nacionalismo/independentismo,74.98,#18a1cd,48.21,10.41,22.65,6.49,4.26,2.97,1.15,2.49
2012,25017,Alins,Lleida,247,CiU,51.05,#1e4a8e,Nacionalismo/independentismo,85.26,#18a1cd,51.05,7.89,29.47,1.05,3.68,3.16,1.58,0
2012,25019,Almacelles,Lleida,4585,CiU,37.53,#1e4a8e,Nacionalismo/independentismo,54.93,#18a1cd,37.53,13.44,13.79,15.28,7.42,2.88,0.73,2.43
2012,25020,Almatret,Lleida,311,CiU,48.03,#1e4a8e,Nacionalismo/independentismo,76.86,#18a1cd,48.03,4.37,25.33,13.54,2.62,1.75,1.75,0
2012,25021,Almenar,Lleida,2686,CiU,47.28,#1e4a8e,Nacionalismo/independentismo,72.03,#18a1cd,47.28,9.89,19.89,7.08,4.92,3.1,1.76,1.77
2012,25022,Alòs de Balaguer,Lleida,117,CiU,77.22,#1e4a8e,Nacionalismo/independentismo,94.95,#18a1cd,77.22,1.27,12.66,0,2.53,3.8,1.27,1.27
2012,25023,Alpicat,Lleida,4484,CiU,42.99,#1e4a8e,Nacionalismo/independentismo,62.15,#18a1cd,42.99,8.33,14.52,12.34,5.47,3.89,0.75,3.64
2012,25024,Alt Àneu,Lleida,367,CiU,48.44,#1e4a8e,Nacionalismo/independentismo,82.81,#18a1cd,48.44,7.42,25,2.73,3.52,8.2,1.17,1.17
2012,25025,Naut Aran,Lleida,1317,CiU,38.96,#1e4a8e,No nacionalistas,48.91,#fa8c00,38.96,14.08,6.19,19.78,5.1,1.7,0.12,3.88
2012,25027,Anglesola,Lleida,1025,CiU,50.14,#1e4a8e,Nacionalismo/independentismo,80.17,#18a1cd,50.14,6.39,24.05,6.93,3.26,3.53,2.45,1.77
2012,25029,Arbeca,Lleida,1728,CiU,45.15,#1e4a8e,Nacionalismo/independentismo,71.14,#18a1cd,45.15,15.42,20.51,7.15,3.34,3.97,1.51,1.51
2012,25030,El Pont de Bar,Lleida,147,CiU,64.08,#1e4a8e,Nacionalismo/independentismo,89.33,#18a1cd,64.08,0.97,17.48,0.97,4.85,5.83,1.94,0.97
2012,25031,Arres,Lleida,56,CiU,40.54,#1e4a8e,No nacionalistas,59.46,#fa8c00,40.54,18.92,0,27.03,2.7,0,0,0
2012,25032,Arsèguel,Lleida,66,ERC,53.66,#e5ab4b,Nacionalismo/independentismo,97.57,#18a1cd,31.71,0,53.66,0,0,7.32,4.88,0
2012,25033,Artesa de Lleida,Lleida,1114,CiU,54.13,#1e4a8e,Nacionalismo/independentismo,78.55,#18a1cd,54.13,7.89,21.09,3.08,4.19,2.84,0.49,1.47
2012,25034,Artesa de Segre,Lleida,2424,CiU,55.52,#1e4a8e,Nacionalismo/independentismo,83.58,#18a1cd,55.52,4.12,22.98,6.75,1.72,2.74,2.34,1.08
2012,25035,La Sentiu de Sió,Lleida,410,CiU,48.77,#1e4a8e,Nacionalismo/independentismo,71.58,#18a1cd,48.77,7.37,18.6,9.12,5.26,3.16,1.05,2.45
2012,25036,Aspa,Lleida,187,CiU,36.76,#1e4a8e,Nacionalismo/independentismo,56.62,#18a1cd,36.76,13.97,16.18,16.18,5.88,2.94,0.74,1.48
2012,25037,Les Avellanes i Santa Linya,Lleida,389,CiU,52.17,#1e4a8e,Nacionalismo/independentismo,79.34,#18a1cd,52.17,4.71,21.74,9.42,3.62,3.62,1.81,0.72
2012,25038,Aitona,Lleida,1589,CiU,51.32,#1e4a8e,Nacionalismo/independentismo,73.42,#18a1cd,51.32,5,17.98,15.96,2.11,1.58,2.54,0.7999999999999999
2012,25039,Baix Pallars,Lleida,291,CiU,42.45,#1e4a8e,Nacionalismo/independentismo,75.47,#18a1cd,42.45,7.08,17.45,3.3,8.49,14.15,1.42,1.88
2012,25040,Balaguer,Lleida,10541,CiU,42.54,#1e4a8e,Nacionalismo/independentismo,62.9,#18a1cd,42.54,13.01,16.15,10.85,6.36,2.65,1.56,1.95
2012,25041,Barbens,Lleida,609,CiU,44.25,#1e4a8e,Nacionalismo/independentismo,69.64,#18a1cd,44.25,8.89,19.31,11.93,4.12,4.56,1.52,1.09
2012,25042,La Baronia de Rialb,Lleida,208,CiU,70.78,#1e4a8e,Nacionalismo/independentismo,89.62,#18a1cd,70.78,0,14.94,4.55,1.3,1.95,1.95,2.6
2012,25043,La Vall de Boí,Lleida,813,CiU,45.29,#1e4a8e,Nacionalismo/independentismo,80.61,#18a1cd,45.29,5.8,28.62,3.26,5.98,5.98,0.72,2.17
2012,25044,Bassella,Lleida,189,CiU,61.18,#1e4a8e,Nacionalismo/independentismo,76.97,#18a1cd,61.18,0,12.5,13.16,4.61,1.32,1.97,1.32
2012,25045,Bausen,Lleida,50,CiU,29.63,#1e4a8e,Nacionalismo/independentismo,48.14,#18a1cd,29.63,3.7,14.81,22.22,14.81,0,3.7,0
2012,25046,Belianes,Lleida,429,CiU,46.06,#1e4a8e,Nacionalismo/independentismo,72.42,#18a1cd,46.06,8.79,16.97,11.52,4.55,7.27,2.12,0
2012,25047,Bellcaire d'Urgell,Lleida,1036,CiU,52.1,#1e4a8e,Nacionalismo/independentismo,80,#18a1cd,52.1,6.42,22.96,5.68,3.58,2.96,1.98,1.1
2012,25048,Bell-lloc d'Urgell,Lleida,1653,CiU,49.58,#1e4a8e,Nacionalismo/independentismo,72.11,#18a1cd,49.58,10.89,19.77,7.87,2.51,1.84,0.92,1.75
2012,25049,Bellmunt d'Urgell,Lleida,166,CiU,57.14,#1e4a8e,Nacionalismo/independentismo,82.35,#18a1cd,57.14,2.52,17.65,6.72,5.04,5.88,1.68,2.52
2012,25050,Bellpuig,Lleida,3233,CiU,47.75,#1e4a8e,Nacionalismo/independentismo,78.06,#18a1cd,47.75,5.35,21.16,7.17,4.71,6.69,2.46,1.73
2012,25051,Bellver de Cerdanya,Lleida,1661,CiU,51.77,#1e4a8e,Nacionalismo/independentismo,78.16,#18a1cd,51.77,5.82,19.56,5.9,3.88,4.22,2.61,2.01
2012,25052,Bellvís,Lleida,1607,CiU,54.33,#1e4a8e,Nacionalismo/independentismo,84.77,#18a1cd,54.33,4.33,26.44,4.73,2.32,2,2,0.88
2012,25053,Benavent de Segrià,Lleida,1070,CiU,46.18,#1e4a8e,Nacionalismo/independentismo,68.46,#18a1cd,46.18,7.76,19.4,12.77,4.26,1.63,1.25,2.39
2012,25055,Biosca,Lleida,181,CiU,61.07,#1e4a8e,Nacionalismo/independentismo,77.86,#18a1cd,61.07,4.58,10.69,9.92,1.53,5.34,0.76,0
2012,25056,Bovera,Lleida,267,CiU,66.67,#1e4a8e,Nacionalismo/independentismo,85.06,#18a1cd,66.67,8.05,17.82,1.72,0.57,0.57,0,2.29
2012,25057,Es Bòrdes,Lleida,205,CiU,32.26,#1e4a8e,No nacionalistas,55.66,#fa8c00,32.26,24.19,7.26,13.71,7.26,2.42,1.61,5.66
2012,25058,Les Borges Blanques,Lleida,4398,CiU,51.25,#1e4a8e,Nacionalismo/independentismo,79.38,#18a1cd,51.25,6.62,23.09,6.26,3.36,3.69,1.35,1.86
2012,25059,Bossòst,Lleida,794,PP,28.52,#0393d3,No nacionalistas,69.45,#fa8c00,22.96,27.22,4.44,28.52,5.74,0.19,0.19,3.16
2012,25060,Cabanabona,Lleida,86,CiU,56.36,#1e4a8e,Nacionalismo/independentismo,81.82,#18a1cd,56.36,1.82,20,14.55,0,1.82,3.64,0
2012,25061,Cabó,Lleida,82,CiU,76.6,#1e4a8e,Nacionalismo/independentismo,93.62,#18a1cd,76.6,0,14.89,2.13,2.13,2.13,0,0
2012,25062,Camarasa,Lleida,794,CiU,52.96,#1e4a8e,Nacionalismo/independentismo,76.3,#18a1cd,52.96,5.75,19.51,8.01,6.45,2.96,0.87,0.52
2012,25063,Canejan,Lleida,96,PSC,37.74,#da1f35,No nacionalistas,71.69,#fa8c00,20.75,37.74,1.89,15.09,3.77,1.89,0,5.66
2012,25064,Castellar de la Ribera,Lleida,126,CiU,59.46,#1e4a8e,Nacionalismo/independentismo,93.69,#18a1cd,59.46,0,27.03,0.9,1.8,4.5,2.7,0.9
2012,25067,Castelldans,Lleida,762,CiU,41.35,#1e4a8e,Nacionalismo/independentismo,65.97,#18a1cd,41.35,6.95,19.36,17.29,5.08,2.63,2.63,0.94
2012,25068,Castellnou de Seana,Lleida,576,CiU,66.35,#1e4a8e,Nacionalismo/independentismo,88.7,#18a1cd,66.35,3.85,19.23,2.88,2.16,2.16,0.96,0.96
2012,25069,Castelló de Farfanya,Lleida,465,CiU,51.41,#1e4a8e,Nacionalismo/independentismo,79.94,#18a1cd,51.41,4.7,27.9,7.21,4.7,0.63,0,1.88
2012,25070,Castellserà,Lleida,870,CiU,52.51,#1e4a8e,Nacionalismo/independentismo,77.14,#18a1cd,52.51,7.96,19.47,5.01,3.83,2.65,2.51,1.33
2012,25071,Cava,Lleida,55,CiU,62.22,#1e4a8e,Nacionalismo/independentismo,95.56,#18a1cd,62.22,0,26.67,2.22,2.22,6.67,0,0
