cod_mun,municipio,ccaa,provincia,d_previo,pob,d_actual,variacion
33049,Piloña,Asturias,Asturias,59.75,6862,65.51,5.760000000000005
33050,Ponga,Asturias,Asturias,57.66,561,85.58,27.92
33051,Pravia,Asturias,Asturias,63.62,7905,67.38,3.759999999999998
33052,Proaza,Asturias,Asturias,61.38,715,75.86,14.479999999999997
33053,Quirós,Asturias,Asturias,55.84,1202,77.09,21.25
33054,Las Regueras,Asturias,Asturias,64.02,1888,75.72,11.700000000000003
33055,Ribadedeva,Asturias,Asturias,66.8,1724,79.29,12.490000000000009
33056,Ribadesella,Asturias,Asturias,63.26,5642,65.26,2.000000000000007
33057,Ribera de Arriba,Asturias,Asturias,65.9,1865,71.98,6.079999999999998
33058,Riosa,Asturias,Asturias,62.95,1805,74.85,11.899999999999991
33059,Salas,Asturias,Asturias,60.82,4828,73.07,12.249999999999993
33060,San Martín del Rey Aurelio,Asturias,Asturias,61.68,15505,62.21,0.5300000000000011
33061,San Martín de Oscos,Asturias,Asturias,50.58,349,88.49,37.91
33062,Santa Eulalia de Oscos,Asturias,Asturias,50.39,434,70,19.61
33063,San Tirso de Abres,Asturias,Asturias,71.73,408,85.51,13.780000000000001
33064,Santo Adriano,Asturias,Asturias,62.92,272,83.67,20.75
33065,Sariego,Asturias,Asturias,62.21,1285,78.13,15.919999999999995
33066,Siero,Asturias,Asturias,64.88,51792,61.41,-3.469999999999999
33067,Sobrescobio,Asturias,Asturias,72.3,829,80.79,8.490000000000009
33068,Somiedo,Asturias,Asturias,50.24,1100,67.09,16.85
33069,Soto del Barco,Asturias,Asturias,66.56,3851,73.59,7.030000000000001
33070,Tapia de Casariego,Asturias,Asturias,67.68,3671,73,5.319999999999993
33071,Taramundi,Asturias,Asturias,70.51,592,79.57,9.059999999999988
33072,Teverga,Asturias,Asturias,56.55,1579,72.59,16.040000000000006
33073,Tineo,Asturias,Asturias,54.06,9009,66.6,12.539999999999992
33074,Vegadeo,Asturias,Asturias,60.67,3895,69.08,8.409999999999997
33075,Villanueva de Oscos,Asturias,Asturias,51.23,263,75.54,24.31000000000001
33076,Villaviciosa,Asturias,Asturias,62.06,14984,65.18,3.1200000000000045
33077,Villayón,Asturias,Asturias,62.72,1130,82.79,20.070000000000007
33078,Yernes y Tameza,Asturias,Asturias,63.78,133,93.12,29.340000000000003
07001,Alaró,Baleares,Baleares,66.63,5811,72.25,5.6200000000000045
07002,Alaior,Baleares,Baleares,62.13,9606,61.2,-0.9299999999999997
07003,Alcúdia,Baleares,Baleares,51.57,20717,51.34,-0.22999999999999687
07004,Algaida,Baleares,Baleares,65.18,6075,66.91,1.7299999999999898
07005,Andratx,Baleares,Baleares,58.11,11735,54.98,-3.1300000000000026
07006,Artà,Baleares,Baleares,60.39,8062,62.37,1.9799999999999969
07007,Banyalbufar,Baleares,Baleares,66.59,566,79.95,13.36
07008,Binissalem,Baleares,Baleares,65.48,9027,68.67,3.1899999999999977
07009,Búger,Baleares,Baleares,67.16,1111,77.22,10.060000000000002
07010,Bunyola,Baleares,Baleares,66.03,7121,68.87,2.8400000000000034
07011,Calvià,Baleares,Baleares,58.96,52458,55.32,-3.6400000000000006
07012,Campanet,Baleares,Baleares,68.19,2719,76.77,8.579999999999998
07013,Campos,Baleares,Baleares,64.26,11618,67.02,2.759999999999991
07014,Capdepera,Baleares,Baleares,49.89,12081,49.62,-0.2700000000000031
07015,Ciutadella de Menorca,Baleares,Baleares,55.62,30811,49.47,-6.149999999999999
07016,Consell,Baleares,Baleares,63.67,4230,67.72,4.049999999999997
07017,Costitx,Baleares,Baleares,67.19,1446,74.44,7.25
07018,Deià,Baleares,Baleares,61.18,674,72.98,11.800000000000004
07019,Escorca,Baleares,Baleares,64.6,187,71.34,6.740000000000009
07020,Esporles,Baleares,Baleares,68.03,5182,68.5,0.46999999999999886
07021,Estellencs,Baleares,Baleares,67.25,336,79.55,12.299999999999997
07022,Felanitx,Baleares,Baleares,60.43,18357,62.89,2.460000000000001
07023,Ferreries,Baleares,Baleares,64.22,4944,67.75,3.530000000000001
07024,Formentera,Baleares,Baleares,49.07,11418,54.96,5.890000000000001
07025,Fornalutx,Baleares,Baleares,70.65,710,89.24,18.58999999999999
07026,Eivissa,Baleares,Baleares,56.18,50715,48.27,-7.909999999999997
07027,Inca,Baleares,Baleares,59.55,34093,60.05,0.5
07028,Lloret de Vistalegre,Baleares,Baleares,67.27,1514,75.09,7.820000000000007
07029,Lloseta,Baleares,Baleares,65.74,6312,70.38,4.640000000000001
07030,Llubí,Baleares,Baleares,70.53,2392,75.92,5.390000000000001
07031,Llucmajor,Baleares,Baleares,59.53,38722,56.22,-3.3100000000000023
07032,Maó/Mahón,Baleares,Baleares,57.31,29445,54.6,-2.710000000000001
07033,Manacor,Baleares,Baleares,53.39,45352,55.33,1.9399999999999977
07034,Mancor de la Vall,Baleares,Baleares,74.12,1596,85.33,11.209999999999994
07035,Maria de la Salut,Baleares,Baleares,68.65,2273,79.15,10.5
07036,Marratxí,Baleares,Baleares,66.29,38902,64.18,-2.1099999999999994
07037,Es Mercadal,Baleares,Baleares,54.38,5676,51.76,-2.6200000000000045
07038,Montuïri,Baleares,Baleares,69.21,3119,75.87,6.660000000000011
07039,Muro,Baleares,Baleares,61.09,7667,73.09,12
07040,Palma,Baleares,Baleares,58.49,415940,54.45,-4.039999999999999
07041,Petra,Baleares,Baleares,69.57,3067,80.19,10.620000000000005
07042,Pollença,Baleares,Baleares,58.58,17126,61.2,2.6200000000000045
07043,Porreres,Baleares,Baleares,64,5645,73.82,9.819999999999993
07044,Sa Pobla,Baleares,Baleares,64.45,14005,68.13,3.6799999999999926
07045,Puigpunyent,Baleares,Baleares,70.69,2075,74.66,3.969999999999999
07046,Sant Antoni de Portmany,Baleares,Baleares,54.39,27431,46.57,-7.82
07047,Sencelles,Baleares,Baleares,62.69,3659,68.17,5.480000000000004
07048,Sant Josep de sa Talaia,Baleares,Baleares,53.8,28813,43.71,-10.089999999999996
07049,Sant Joan,Baleares,Baleares,63.22,2179,77.59,14.370000000000005
07050,Sant Joan de Labritja,Baleares,Baleares,57.96,6703,56.68,-1.2800000000000011
07051,Sant Llorenç des Cardassar,Baleares,Baleares,57.13,9035,59.01,1.8799999999999955
07052,Sant Lluís,Baleares,Baleares,56.98,6953,52.38,-4.599999999999994
07053,Santa Eugènia,Baleares,Baleares,71.96,1771,75.26,3.3000000000000114
07054,Santa Eulària des Riu,Baleares,Baleares,54.23,40548,44.11,-10.119999999999997
07055,Santa Margalida,Baleares,Baleares,56.39,12776,65.57,9.179999999999993
07056,Santa María del Camí,Baleares,Baleares,65.05,7483,68.79,3.740000000000009
07057,Santanyí,Baleares,Baleares,59.3,12321,62.15,2.8500000000000014
07058,Selva,Baleares,Baleares,70.24,4243,76.2,5.960000000000008
07059,Ses Salines,Baleares,Baleares,64.18,5039,71.07,6.889999999999986
07060,Sineu,Baleares,Baleares,66.2,4232,73.25,7.049999999999997
07061,Sóller,Baleares,Baleares,60.68,13454,64.21,3.529999999999994
07062,Son Servera,Baleares,Baleares,49.5,11752,50.08,0.5799999999999983
07063,Valldemossa,Baleares,Baleares,71.48,2085,74.13,2.6499999999999915
07064,Es Castell,Baleares,Baleares,58.07,7525,58.94,0.8699999999999974
07065,Vilafranca de Bonany,Baleares,Baleares,61.62,3600,76.69,15.07
07901,Ariany,Baleares,Baleares,68.56,912,75.88,7.319999999999993
07902,Es Migjorn Gran,Baleares,Baleares,60.77,1507,76.65,15.880000000000003
35001,Agaete,Canarias,Las Palmas,68.94,5633,77.9,8.960000000000008
35002,Agüimes,Canarias,Las Palmas,63.19,32067,57.67,-5.519999999999996
35003,Antigua,Canarias,Las Palmas,52.92,12940,60.44,7.519999999999996
35004,Arrecife,Canarias,Las Palmas,49.49,63750,42.04,-7.450000000000003
35005,Artenara,Canarias,Las Palmas,67.39,1030,81.31,13.920000000000002
35006,Arucas,Canarias,Las Palmas,66.18,38369,59.01,-7.170000000000009
35007,Betancuria,Canarias,Las Palmas,67.12,789,85.73,18.61
35008,Firgas,Canarias,Las Palmas,67.48,7581,68.96,1.4799999999999898
35009,Gáldar,Canarias,Las Palmas,66.13,24567,69.27,3.1400000000000006
35010,Haría,Canarias,Las Palmas,57.72,5382,66.15,8.430000000000007
35011,Ingenio,Canarias,Las Palmas,60.44,31932,58.3,-2.1400000000000006
35012,Mogán,Canarias,Las Palmas,51.71,20331,60.92,9.21
35013,Moya,Canarias,Las Palmas,69.71,7870,NA,NA
35014,La Oliva,Canarias,Las Palmas,50.11,27945,49.84,-0.269999999999996
35015,Pájara,Canarias,Las Palmas,49.19,20751,51.31,2.1200000000000045
35016,Las Palmas de Gran Canaria,Canarias,Las Palmas,60.39,378797,50.72,-9.670000000000002
35017,Puerto del Rosario,Canarias,Las Palmas,56.42,42024,54.08,-2.3400000000000034
35018,San Bartolomé,Canarias,Las Palmas,58.86,18989,54.79,-4.07
35019,San Bartolomé de Tirajana,Canarias,Las Palmas,56.02,52936,57.67,1.6499999999999986
35020,La Aldea de San Nicolás,Canarias,Las Palmas,62.95,7536,76.48,13.530000000000001
35021,Santa Brígida,Canarias,Las Palmas,64.96,18341,60.88,-4.079999999999991
35022,Santa Lucía de Tirajana,Canarias,Las Palmas,56.62,74560,50.49,-6.1299999999999955
35023,Santa María de Guía de Gran Canaria,Canarias,Las Palmas,66.32,13838,71.03,4.710000000000008
35024,Teguise,Canarias,Las Palmas,58.37,23411,55.83,-2.539999999999999
35025,Tejeda,Canarias,Las Palmas,63.53,1813,79.96,16.429999999999993
35026,Telde,Canarias,Las Palmas,58.61,102472,54.45,-4.159999999999997
35027,Teror,Canarias,Las Palmas,65.04,12667,67.95,2.9099999999999966
35028,Tías,Canarias,Las Palmas,53.99,21083,51.13,-2.8599999999999994
35029,Tinajo,Canarias,Las Palmas,56.58,6573,65.28,8.700000000000003
35030,Tuineje,Canarias,Las Palmas,55.58,15572,58.03,2.450000000000003
35031,Valsequillo de Gran Canaria,Canarias,Las Palmas,66.23,9490,72.72,6.489999999999995
35032,Valleseco,Canarias,Las Palmas,68.84,3750,75.63,6.789999999999992
35033,Vega de San Mateo,Canarias,Las Palmas,64.87,7682,70.22,5.349999999999994
35034,Yaiza,Canarias,Las Palmas,47.02,16924,51.34,4.32
38001,Adeje,Canarias,S. C. Tenerife,51.47,49270,41.59,-9.879999999999995
38002,Agulo,Canarias,S. C. Tenerife,59.42,1085,77.93,18.510000000000005
38003,Alajeró,Canarias,S. C. Tenerife,59.26,2029,79.48,20.220000000000006
38004,Arafo,Canarias,S. C. Tenerife,64.24,5623,67.16,2.9200000000000017
38005,Arico,Canarias,S. C. Tenerife,58.48,8754,61.58,3.1000000000000014
38006,Arona,Canarias,S. C. Tenerife,50.06,82982,38.79,-11.270000000000003
38007,Barlovento,Canarias,S. C. Tenerife,65.04,1897,78.42,13.379999999999995
38008,Breña Alta,Canarias,S. C. Tenerife,65.26,7199,71.55,6.289999999999992
38009,Breña Baja,Canarias,S. C. Tenerife,65.96,5885,66.33,0.37000000000000455
38010,Buenavista del Norte,Canarias,S. C. Tenerife,62.06,4753,73.7,11.64
38011,Candelaria,Canarias,S. C. Tenerife,64.53,28485,57.9,-6.630000000000003
38012,Fasnia,Canarias,S. C. Tenerife,66.49,2849,73.22,6.730000000000004
38013,Frontera,Canarias,S. C. Tenerife,61.44,4329,69.55,8.11
38014,Fuencaliente de la Palma,Canarias,S. C. Tenerife,70.27,1800,81.61,11.340000000000003
38015,Garachico,Canarias,S. C. Tenerife,64.98,4920,72.9,7.920000000000002
38016,Garafía,Canarias,S. C. Tenerife,50.68,1830,67.63,16.949999999999996
38017,Granadilla de Abona,Canarias,S. C. Tenerife,52.41,52447,48.19,-4.219999999999999
38018,La Guancha,Canarias,S. C. Tenerife,64.2,5561,71.17,6.969999999999999
38019,Guía de Isora,Canarias,S. C. Tenerife,56.81,21711,58.1,1.2899999999999991
38020,Güímar,Canarias,S. C. Tenerife,61.79,21224,62.61,0.8200000000000003
38021,Hermigua,Canarias,S. C. Tenerife,55.94,1795,73.78,17.840000000000003
38022,Icod de los Vinos,Canarias,S. C. Tenerife,61.3,23496,64.57,3.269999999999996
38023,San Cristóbal de La Laguna,Canarias,S. C. Tenerife,62.97,157815,56.57,-6.399999999999999
38024,Los Llanos de Aridane,Canarias,S. C. Tenerife,59.62,20551,65.16,5.539999999999999
38025,La Matanza de Acentejo,Canarias,S. C. Tenerife,65.92,9054,66.78,0.8599999999999994
38026,La Orotava,Canarias,S. C. Tenerife,71.73,42434,67.83,-3.9000000000000057
38027,El Paso,Canarias,S. C. Tenerife,64.09,7901,71.77,7.679999999999993
38028,Puerto de la Cruz,Canarias,S. C. Tenerife,64.63,30349,60.53,-4.099999999999994
38029,Puntagorda,Canarias,S. C. Tenerife,50.98,2293,66.6,15.619999999999997
38030,Puntallana,Canarias,S. C. Tenerife,67.89,2547,75.26,7.3700000000000045
38031,Los Realejos,Canarias,S. C. Tenerife,71.42,37076,69.86,-1.5600000000000023
38032,El Rosario,Canarias,S. C. Tenerife,65.84,17750,59.78,-6.060000000000002
38033,San Andrés y Sauces,Canarias,S. C. Tenerife,63.37,4170,72.8,9.43
38034,San Juan de la Rambla,Canarias,S. C. Tenerife,67.23,4864,73.17,5.939999999999998
38035,San Miguel de Abona,Canarias,S. C. Tenerife,55.81,21915,51.58,-4.230000000000004
38036,San Sebastián de la Gomera,Canarias,S. C. Tenerife,60.81,9342,71.8,10.989999999999995
38037,Santa Cruz de la Palma,Canarias,S. C. Tenerife,59.16,15361,62.2,3.0400000000000063
38038,Santa Cruz de Tenerife,Canarias,S. C. Tenerife,61.5,208688,54.36,-7.140000000000001
38039,Santa Úrsula,Canarias,S. C. Tenerife,66.15,15114,62.45,-3.700000000000003
38040,Santiago del Teide,Canarias,S. C. Tenerife,56.44,11162,54.87,-1.5700000000000003
38041,El Sauzal,Canarias,S. C. Tenerife,67.32,9005,69.42,2.1000000000000085
38042,Los Silos,Canarias,S. C. Tenerife,63.79,4644,70.83,7.039999999999999
38043,Tacoronte,Canarias,S. C. Tenerife,63.8,24592,61.68,-2.1199999999999974
38044,El Tanque,Canarias,S. C. Tenerife,57.34,2813,75.9,18.560000000000002
38045,Tazacorte,Canarias,S. C. Tenerife,51.52,4502,72.14,20.619999999999997
38046,Tegueste,Canarias,S. C. Tenerife,71.78,11359,68.47,-3.3100000000000023
38047,Tijarafe,Canarias,S. C. Tenerife,64.5,2598,71.96,7.459999999999994
38048,Valverde,Canarias,S. C. Tenerife,64.35,5123,69.49,5.140000000000001
38049,Valle Gran Rey,Canarias,S. C. Tenerife,52.27,4674,62.45,10.18
38050,Vallehermoso,Canarias,S. C. Tenerife,53.29,2873,70.94,17.65
38051,La Victoria de Acentejo,Canarias,S. C. Tenerife,68.46,9170,74.82,6.359999999999999
38052,Vilaflor de Chasna,Canarias,S. C. Tenerife,62.82,1767,74.37,11.550000000000004
38053,Villa de Mazo,Canarias,S. C. Tenerife,60.38,4905,67.96,7.579999999999991
38901,El Pinar de El Hierro,Canarias,S. C. Tenerife,61.94,1971,69.88,7.939999999999998
39001,Alfoz de Lloredo,Cantabria,Cantabria,71.45,2466,78.92,7.469999999999999
39002,Ampuero,Cantabria,Cantabria,69.25,4384,72.34,3.0900000000000034
39003,Anievas,Cantabria,Cantabria,72.41,267,87.15,14.740000000000009
39004,Arenas de Iguña,Cantabria,Cantabria,70.99,1734,83.29,12.300000000000011
39005,Argoños,Cantabria,Cantabria,73.22,1848,74.04,0.8200000000000074
39006,Arnuero,Cantabria,Cantabria,69.81,2170,76.65,6.840000000000003
39007,Arredondo,Cantabria,Cantabria,68.65,471,90.82,22.169999999999987
39008,El Astillero,Cantabria,Cantabria,70.6,18153,72.65,2.0500000000000114
39009,Bárcena de Cicero,Cantabria,Cantabria,69.35,4503,68.43,-0.9199999999999875
39010,Bárcena de Pie de Concha,Cantabria,Cantabria,74.92,663,82.69,7.769999999999996
39011,Bareyo,Cantabria,Cantabria,74.23,2149,80.74,6.509999999999991
39012,Cabezón de la Sal,Cantabria,Cantabria,70.98,8208,72.04,1.0600000000000023
39013,Cabezón de Liébana,Cantabria,Cantabria,69.44,574,86.51,17.070000000000007
39014,Cabuérniga,Cantabria,Cantabria,61,994,85.28,24.28
39015,Camaleño,Cantabria,Cantabria,67.51,966,84.29,16.78
39016,Camargo,Cantabria,Cantabria,72.26,30374,69.39,-2.8700000000000045
39017,Campoo de Yuso,Cantabria,Cantabria,68.73,688,80.03,11.299999999999997
39018,Cartes,Cantabria,Cantabria,74.95,5781,73.97,-0.980000000000004
39019,Castañeda,Cantabria,Cantabria,72.94,3067,79.08,6.140000000000001
39019,Castañeda,Cantabria,Cantabria,72.94,3067,86.16,13.219999999999999
39020,Castro-Urdiales,Cantabria,Cantabria,66.45,33109,61.22,-5.230000000000004
39021,Cieza,Cantabria,Cantabria,79.74,548,NA,NA
39022,Cillorigo de Liébana,Cantabria,Cantabria,69.38,1306,75.11,5.730000000000004
39023,Colindres,Cantabria,Cantabria,72.95,8512,71.46,-1.490000000000009
39024,Comillas,Cantabria,Cantabria,73.53,2126,80.92,7.390000000000001
39025,Los Corrales de Buelna,Cantabria,Cantabria,72.43,10742,71.03,-1.4000000000000057
39026,Corvera de Toranzo,Cantabria,Cantabria,68.16,2115,81.41,13.25
39027,Campoo de Enmedio,Cantabria,Cantabria,73.27,3704,77.74,4.469999999999999
39028,Entrambasaguas,Cantabria,Cantabria,74.64,5418,77.11,2.469999999999999
39029,Escalante,Cantabria,Cantabria,75.68,759,85.82,10.139999999999986
39030,Guriezo,Cantabria,Cantabria,63.98,2432,76.63,12.649999999999999
39031,Hazas de Cesto,Cantabria,Cantabria,70.33,1697,81.83,11.5
39032,Hermandad de Campoo de Suso,Cantabria,Cantabria,72.68,1601,84.13,11.449999999999989
39033,Herrerías,Cantabria,Cantabria,69.96,594,85.08,15.120000000000005
39034,Lamasón,Cantabria,Cantabria,52.16,258,84.16,32
39035,Laredo,Cantabria,Cantabria,71.91,10967,71.63,-0.28000000000000114
39036,Liendo,Cantabria,Cantabria,73.26,1235,77.72,4.459999999999994
39037,Liérganes,Cantabria,Cantabria,70.39,2423,80.33,9.939999999999998
39038,Limpias,Cantabria,Cantabria,65.61,1993,70.04,4.430000000000007
39039,Luena,Cantabria,Cantabria,65.74,622,84.67,18.930000000000007
39040,Marina de Cudeyo,Cantabria,Cantabria,72.65,5170,71.65,-1
39041,Mazcuerras,Cantabria,Cantabria,73.3,2095,78.3,5
39042,Medio Cudeyo,Cantabria,Cantabria,73.67,7663,74.8,1.1299999999999955
39043,Meruelo,Cantabria,Cantabria,76.93,2212,77.51,0.5799999999999983
39044,Miengo,Cantabria,Cantabria,71.54,5123,67.61,-3.930000000000007
39045,Miera,Cantabria,Cantabria,67.61,391,86.76,19.150000000000006
39046,Molledo,Cantabria,Cantabria,67.81,1495,78.19,10.379999999999995
39047,Noja,Cantabria,Cantabria,70.47,2664,80.44,9.969999999999999
39048,Penagos,Cantabria,Cantabria,73.98,2207,78.2,4.219999999999999
39049,Peñarrubia,Cantabria,Cantabria,65.13,317,83.1,17.97
39050,Pesaguero,Cantabria,Cantabria,63.08,287,87.2,24.120000000000005
39051,Pesquera,Cantabria,Cantabria,87.67,79,92.42,4.75
39052,Piélagos,Cantabria,Cantabria,72.92,26279,70.74,-2.180000000000007
39053,Polaciones,Cantabria,Cantabria,62.74,216,83.24,20.499999999999993
39054,Polanco,Cantabria,Cantabria,72.03,6126,73.09,1.0600000000000023
39055,Potes,Cantabria,Cantabria,70.14,1330,82.03,11.89
39056,Puente Viesgo,Cantabria,Cantabria,74.4,2894,79.14,4.739999999999995
39057,Ramales de la Victoria,Cantabria,Cantabria,69.15,2958,75.63,6.47999999999999
39058,Rasines,Cantabria,Cantabria,68.98,996,77.89,8.909999999999997
39059,Reinosa,Cantabria,Cantabria,70.86,8660,72.06,1.2000000000000028
39060,Reocín,Cantabria,Cantabria,73.97,8455,74.33,0.35999999999999943
39061,Ribamontán al Mar,Cantabria,Cantabria,75.07,4695,74.38,-0.6899999999999977
39062,Ribamontán al Monte,Cantabria,Cantabria,74.84,2436,80.37,5.530000000000001
39063,Rionansa,Cantabria,Cantabria,66.03,1026,81.63,15.599999999999994
39064,Riotuerto,Cantabria,Cantabria,74.48,1659,85.56,11.079999999999998
39065,Las Rozas de Valdearroyo,Cantabria,Cantabria,74.77,261,91.41,16.64
39066,Ruente,Cantabria,Cantabria,71.13,1045,81.86,10.730000000000004
39067,Ruesga,Cantabria,Cantabria,63.21,815,85.92,22.71
39068,Ruiloba,Cantabria,Cantabria,68.85,759,82.75,13.900000000000006
39069,San Felices de Buelna,Cantabria,Cantabria,76.27,2373,83.82,7.549999999999997
39070,San Miguel de Aguayo,Cantabria,Cantabria,72.22,154,95.33,23.11
39071,San Pedro del Romeral,Cantabria,Cantabria,61.22,460,86.73,25.510000000000005
39072,San Roque de Riomiera,Cantabria,Cantabria,56.62,337,86.83,30.21
39073,Santa Cruz de Bezana,Cantabria,Cantabria,73.46,13482,69.54,-3.9199999999999875
39074,Santa María de Cayón,Cantabria,Cantabria,71.97,9192,74.42,2.450000000000003
39075,Santander,Cantabria,Cantabria,69.97,171693,64.98,-4.989999999999995
39076,Santillana del Mar,Cantabria,Cantabria,71.67,4250,77.48,5.810000000000002
39077,Santiurde de Reinosa,Cantabria,Cantabria,63.71,242,78.26,14.550000000000004
39078,Santiurde de Toranzo,Cantabria,Cantabria,71.21,1711,85.57,14.36
39079,Santoña,Cantabria,Cantabria,70.59,10857,71.27,0.6799999999999926
39080,San Vicente de la Barquera,Cantabria,Cantabria,69.14,4030,78.33,9.189999999999998
39081,Saro,Cantabria,Cantabria,75,520,87.16,12.159999999999997
39082,Selaya,Cantabria,Cantabria,68.78,1849,81.41,12.629999999999995
39083,Soba,Cantabria,Cantabria,58.23,1131,80.45,22.220000000000006
39084,Solórzano,Cantabria,Cantabria,70.05,1068,83.74,13.689999999999998
39085,Suances,Cantabria,Cantabria,71.67,9115,68.56,-3.1099999999999994
39086,Los Tojos,Cantabria,Cantabria,65.92,380,80.91,14.989999999999995
39087,Torrelavega,Cantabria,Cantabria,71.15,51142,67.75,-3.4000000000000057
39088,Tresviso,Cantabria,Cantabria,67.8,54,90.9,23.10000000000001
39089,Tudanca,Cantabria,Cantabria,62.6,150,92.9,30.300000000000004
39090,Udías,Cantabria,Cantabria,72.06,951,81.06,9
39091,Valdáliga,Cantabria,Cantabria,68.95,2162,83.66,14.709999999999994
39092,Valdeolea,Cantabria,Cantabria,61.88,905,75.86,13.979999999999997
39093,Valdeprado del Río,Cantabria,Cantabria,72.73,322,86.95,14.219999999999999
39094,Valderredible,Cantabria,Cantabria,72.74,945,79.21,6.469999999999999
39095,Val de San Vicente,Cantabria,Cantabria,72.24,2801,75.92,3.680000000000007
39096,Vega de Liébana,Cantabria,Cantabria,67.41,713,81.38,13.969999999999999
39097,Vega de Pas,Cantabria,Cantabria,51.35,730,80,28.65
39098,Villacarriedo,Cantabria,Cantabria,78.78,1640,83.23,4.450000000000003
39099,Villaescusa,Cantabria,Cantabria,74.01,3937,76.94,2.9299999999999926
39100,Villafufre,Cantabria,Cantabria,66.78,1030,86.84,20.060000000000002
39101,Valle de Villaverde,Cantabria,Cantabria,58.01,266,85,26.990000000000002
39102,Voto,Cantabria,Cantabria,68.37,2876,75.38,7.009999999999991
02001,Abengibre,Castilla-La Mancha,Albacete,74.67,739,89.43,14.760000000000005
02002,Alatoz,Castilla-La Mancha,Albacete,79.63,496,91.14,11.510000000000005
02003,Albacete,Castilla-La Mancha,Albacete,71.82,172357,66.15,-5.6699999999999875
02004,Albatana,Castilla-La Mancha,Albacete,76.88,670,82.1,5.219999999999999
02005,Alborea,Castilla-La Mancha,Albacete,76.9,663,87.45,10.549999999999997
