cod_mun,municipio,provincia,zona_iso,d_previo,d_actual,variacion,pob
27050,Quiroga,Lugo,Sur de Lugo,36,37.1,-1.1000000000000014,3096
27052,Ribas de Sil,Lugo,Sur de Lugo,36,37.1,-1.1000000000000014,920
27058,O Saviñao,Lugo,Sur de Lugo,36,37.1,-1.1000000000000014,3508
27059,Sober,Lugo,Sur de Lugo,36,37.1,-1.1000000000000014,2179
27060,Taboada,Lugo,Sur de Lugo,36,37.1,-1.1000000000000014,2652
50008,Alagón,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,7256
50012,Alborge,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,105
50013,Alcalá de Ebro,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,240
50017,Alfajarín,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,2444
50019,Alforque,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,65
50022,La Almolda,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,552
50043,Bárboles,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,291
50053,Boquiñeni,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,785
50056,Botorrita,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,572
50059,Bujaraloz,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,974
50062,El Burgo de Ebro,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,2696
50064,Cabañas de Ebro,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,486
50066,Cadrete,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,4569
50074,Caspe,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,10280
50092,Chiprana,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,533
50101,Escatrón,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,1171
50102,Fabara,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,1062
50104,Farlete,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,411
50105,Fayón,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,420
50107,Figueruelas,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,1255
50115,Fuentes de Ebro,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,4643
50118,Gallur,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,2592
50119,Gelsa,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,1000
50123,Grisén,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,645
50131,Jaulín,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,291
50132,La Joyosa,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,1145
50137,Leciñena,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,1102
50163,María de Huerva,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,6430
50164,Mediana de Aragón,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,444
50165,Mequinenza,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,2272
50170,Monegrillo,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,383
50180,Mozota,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,128
50189,Nonaspe,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,1028
50193,Nuez de Ebro,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,910
50199,Osera de Ebro,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,401
50203,Pastriz,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,1320
50204,Pedrola,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,3704
50206,Perdiguera,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,553
50208,Pina de Ebro,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,2454
50209,Pinseque,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,4337
50219,La Puebla de Alfindén,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,6497
50222,Quinto,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,1871
50223,Remolinos,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,1009
50235,San Mateo de Gállego,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,3439
50240,Sástago,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,1087
50247,Sobradiel,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,1120
50262,Torres de Berrellén,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,1498
50272,Utebo,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,18917
50278,Velilla de Ebro,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,202
50285,Villafranca de Ebro,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,839
50288,Villanueva de Gállego,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,4807
50296,La Zaida,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,438
50297,Zaragoza,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,683949
50083,Cinco Olivas,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,101
50089,Cuarte de Huerva,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,14629
50147,Luceni,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,989
50152,Maella,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,2092
50212,Pleitas,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,33
50217,Pradilla de Ebro,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,566
50298,Zuera,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,8639
50903,Villamayor de Gállego,Zaragoza,Ribera del Ebro de Zaragoza,36,37,-1,2864
19004,Alaminos,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,62
19005,Alarilla,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,141
19006,Albalate de Zorita,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,1137
19007,Albares,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,526
19009,Alcocer,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,340
19015,Aldeanueva de Guadalajara,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,104
19018,Alhóndiga,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,169
19019,Alique,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,14
19020,Almadrones,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,59
19021,Almoguera,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,1414
19022,Almonacid de Zorita,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,646
19023,Alocén,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,159
19024,Alovera,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,13459
19036,Aranzueque,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,383
19039,Argecilla,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,71
19040,Armallones,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,54
19041,Armuña de Tajuña,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,273
19043,Atanzón,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,95
19045,Auñón,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,146
19046,Azuqueca de Henares,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,35352
19050,Barriopedro,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,20
19051,Berninches,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,50
19053,Brihuega,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,2777
19054,Budia,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,208
19055,Bujalaro,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,47
19058,Cabanillas del Campo,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,11023
19064,Canredondo,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,87
19071,El Casar,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,13345
19073,Casas de San Galindo,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,19
19074,Caspueñas,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,138
19075,Castejón de Henares,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,61
19078,Castilforte,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,58
19080,Cendejas de Enmedio,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,70
19081,Cendejas de la Torre,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,25
19082,Centenera,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,146
19086,Cifuentes,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,1687
19088,Ciruelas,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,141
19091,Cogollor,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,22
19092,Cogolludo,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,558
19098,Copernal,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,39
19106,Chillarón del Rey,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,88
19107,Driebes,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,349
19108,Durón,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,115
19110,Escamilla,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,65
19111,Escariche,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,188
19112,Escopete,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,68
19113,Espinosa de Henares,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,661
19117,Fontanar,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,2633
19119,Fuencemillán,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,88
19120,Fuentelahiguera de Albatages,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,116
19121,Fuentelencina,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,323
19123,Fuentelviejo,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,52
19124,Fuentenovilla,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,607
19130,Guadalajara,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,88886
19132,Henche,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,85
19133,Heras de Ayuso,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,228
19138,Hita,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,318
19142,Hontoba,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,432
19143,Horche,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,2776
19148,Huertahernando,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,56
19150,Hueva,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,112
19151,Humanes,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,1730
19152,Illana,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,896
19154,Las Inviernas,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,58
19155,Irueste,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,68
19156,Jadraque,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,1437
19160,Loranca de Tajuña,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,1512
19161,Lupiana,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,296
19166,Málaga del Fresno,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,174
19167,Malaguilla,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,194
19169,Mantiel,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,30
19171,Marchamalo,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,8276
19172,Masegoso de Tajuña,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,74
19173,Matarrubia,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,70
19174,Matillas,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,105
19176,Mazuecos,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,320
19177,Medranda,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,68
19179,Membrillera,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,95
19182,La Mierla,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,40
19187,Miralrío,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,56
19189,Mohernando,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,181
19191,Monasterio,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,15
19192,Mondéjar,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,2858
19193,Montarrón,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,30
19194,Moratilla de los Meleros,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,109
19196,Muduex,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,110
19199,Ocentejo,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,16
19200,El Olivar,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,88
19211,Pareja,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,466
19212,Pastrana,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,923
19214,Peñalén,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,80
19215,Peñalver,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,183
19223,Poveda de la Sierra,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,113
19224,Pozo de Almoguera,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,114
19225,Pozo de Guadalajara,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,1628
19228,Puebla de Beleña,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,54
19229,Puebla de Valles,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,67
19230,Quer,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,1039
19232,El Recuenco,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,70
19233,Renera,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,101
19239,Robledillo de Mohernando,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,181
19242,Romanones,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,116
19244,Sacecorbo,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,104
19245,Sacedón,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,1582
19247,Salmerón,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,144
19252,Sayatón,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,67
19258,Solanillos del Extremo,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,86
19263,Taragudo,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,52
19266,Tendilla,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,318
19269,La Toba,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,74
19274,Torija,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,1717
19279,Torre del Burgo,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,502
19280,Torrejón del Rey,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,6205
19281,Torremocha de Jadraque,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,20
19286,Tórtola de Henares,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,1380
19290,Trijueque,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,1569
19291,Trillo,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,1386
19293,Uceda,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,3152
19298,Valdearenas,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,86
19299,Valdeavellano,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,107
19300,Valdeaveruelo,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,1208
19301,Valdeconcha,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,47
19302,Valdegrudas,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,51
19304,Valdenuño Fernández,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,335
19306,Valderrebollo,Guadalajara,Alcarria de Guadalajara,36,36.9,-0.8999999999999986,33
