cod_mun,municipio,provincia,poblacion,partido_ganador,por_votos,siglas_partido,color,partido_mapa
31134,Jaurrieta,Navarra,179,AGRUPACIÓN INDEPENDIENTE JAURRIETA,58.02,AGRUPACIÓN INDEPENDIENTE JAURRIETA,#888375,Otros
31135,Javier,Navarra,122,AGRUPACIÓN INDEPENDIENTE SAN FRANCISCO JAVIER,58.93,AGRUPACIÓN INDEPENDIENTE SAN FRANCISCO JAVIER,#888375,Otros
31136,Juslapeña,Navarra,574,TXULAPAIN,52.9,TXULAPAIN,#7a7788,Otros
31137,Beintza-Labaien,Navarra,213,HERRIARENGATIK,40.32,HERRIARENGATIK,#888575,Otros
31138,Lakuntza,Navarra,1283,EH BILDU,78,EH BILDU,#22b194,EH Bildu
31139,Lana,Navarra,155,AGRUPACION INDEPENDIENTE DEL VALLE DE LANA,33.08,AIVL,#888375,Otros
31140,Lantz,Navarra,151,AGRUPACIÓN LANTZ,61.45,AGRUPACIÓN LANTZ,#757a88,Otros
31141,Lapoblación,Navarra,124,AGRUPACION INDEPENDIENTE EL CASTILLO,48.05,AGRUPACION INDEPENDIENTE EL CASTILLO,#888375,Otros
31142,Larraga,Navarra,2062,LOS COMALIOS,42.5,LC,#788488,Otros
31143,Larraona,Navarra,102,AGRUPACIÓN ELECTORAL LARRAONA,56.52,A.E.L,#7e877d,Otros
31144,Larraun,Navarra,907,EH BILDU,80.88,EH BILDU,#22b194,EH Bildu
31145,Lazagurría,Navarra,185,PARTIDO INDEPENDIENTES ZAGURRIANO,50,PIZ,#788488,Otros
31146,Leache/Leatxe,Navarra,32,AGRUPACION ELECTORAL INDE,40.91,AEIL,#7e877d,Otros
31147,Legarda,Navarra,137,AGRUPACION ELECTORAL INDE,51.9,AEIL,#7e877d,Otros
31149,Leitza,Navarra,3029,EH BILDU,79.89,EH BILDU,#22b194,EH Bildu
31150,Leoz/Leotz,Navarra,220,LIBRES,60.71,LB,#132646,Otros
31151,Lerga,Navarra,42,AGRUPACIÓN INDEPENDIENTE DE LAYANA,56.1,A.I.L.,#888375,Otros
31152,Lerín,Navarra,1756,PLATAFORMA DE LERÍN,39.91,PDL,#7a8688,Otros
31153,Lesaka,Navarra,2752,EH BILDU,53.12,EH BILDU,#22b194,EH Bildu
31155,Liédena,Navarra,316,AGRUPACIÓN VILLA DE LIÉDENA,75.61,AVL,#7e877d,Otros
31156,Lizoáin-Arriasgoiti,Navarra,309,INDEPENDIENTE DE LIZOAIN-ARRIASGOITI/LIZOAINIBAR-ARRIASGOITIKO INDEPENDIENTEAK,82.72,I.L.A./L.A.I.,#838677,Otros
31157,Lodosa,Navarra,4861,UNION DEL PUEBLO NAVARRO,41.81,U.P.N.,#a00406,UPN
31158,Lónguida/Longida,Navarra,271,AGRUPACIÓN INDEPENDIENTE IRATI,86.4,AII,#888375,Otros
31159,Lumbier,Navarra,1297,AGRUPACIÓN INDEPENDIENTE DE LAYANA,58.07,A.I.L.,#888375,Otros
31160,Luquin,Navarra,132,PARA LUQUIN,53.01,PARA LUQUIN,#7e877d,Otros
31161,Mañeru,Navarra,436,MOVIMIENTO BARREÑO,90.41,MB,#757a88,Otros
31162,Marañón,Navarra,49,PARTIDO SOCIALISTA DE NAVARRA-PSOE,39.13,PSN-PSOE,#da1f35,PSOE
31163,Marcilla,Navarra,2879,UNION DEL PUEBLO NAVARRO,43.88,U.P.N.,#a00406,UPN
31164,Mélida,Navarra,714,GRUPO INDEPENDIENTE DE TRABAJO POR MELIDA,92.63,GRUPO INDEPENDIENTE DE TRABAJO POR MELIDA,#887a76,Otros
31165,Mendavia,Navarra,3560,UNION DEL PUEBLO NAVARRO,44.55,U.P.N.,#a00406,UPN
31166,Mendaza,Navarra,297,AGRUPACION ELECTORAL LA BERRUEZA,82.09,AELB,#7e877d,Otros
31167,Mendigorría,Navarra,1124,EH BILDU,55.8,EH BILDU,#22b194,EH Bildu
31168,Metauten,Navarra,284,AGRUPACION INDEPENDIENTE SARTZALETA HERRI TALDEA,86.9,AISHT,#888375,Otros
31169,Milagro,Navarra,3505,PARTIDO SOCIALISTA DE NAVARRA-PSOE,54.08,PSN-PSOE,#da1f35,PSOE
31170,Mirafuentes,Navarra,59,AGRUPACION ELECTORAL MIRAFUENTES-ITURRIAGA,50,A.E.M-I,#7e877d,Otros
31171,Miranda de Arga,Navarra,875,AGRUPACION ELECTORES INDEPENDIENTES POR MOLINA,66.95,IPM,#82757f,Otros
31172,Monreal/Elo,Navarra,486,AGRUPACIÓN DE ELECTORES DE BENALAURÍA,50.17,AEB,#82757f,Otros
31173,Monteagudo,Navarra,1109,PARTIDO SOCIALISTA DE NAVARRA-PSOE,50.9,PSN-PSOE,#da1f35,PSOE
31174,Morentin,Navarra,114,AGRUPACION INDEPENDIENTE NUEVO MORENTIN,59.46,A.I.N.M.,#888375,Otros
31175,Mues,Navarra,82,ALTERNATIVA DOS INDEPENDIENTES POR MALPICA,67.86,A.I.M.,#887c76,Otros
31176,Murchante,Navarra,4156,MURCHANTINOS POR MURCHANTE,46.25,MXM,#887876,Amunt
31177,Murieta,Navarra,347,MOVEM PRATS,84.62,MP,#7f8879,Otros
31178,Murillo el Cuende,Navarra,664,PARTIDO SOCIALISTA DE NAVARRA-PSOE,81.53,PSN-PSOE,#da1f35,PSOE
31179,Murillo el Fruto,Navarra,663,ESQUERRA REPUBLICANA DE CATALUNYA - ACORD MUNICIPAL,66.93,AM,#e5ab4b,ERC
31182,Nazar,Navarra,40,AGRUPACIÓN ELECTORAL KOSTALERA,61.29,A.E.K,#7e877d,Otros
31183,Obanos,Navarra,938,AGRUPACION NEKEAS,85.27,A.N,#747d88,Otros
31184,Oco,Navarra,73,CANDIDATURA INDEPENDIENTE DE OCO,38.1,CANDIDATURA INDEPENDIENTE DE OCO,#887e76,Otros
31185,Ochagavía/Otsagabia,Navarra,495,ANDUÑA,46.48,ANDUÑA,#868576,Otros
31186,Odieta,Navarra,367,AGRUPACIÓN INDEPENDIENTE DE ODIETA/ODIETAKO ELKARTE INDEPENDENTEA,66.35,AIO/OEI,#888375,Otros
31187,Oiz,Navarra,124,OIZKO ALKARTASUNA,45.61,OIZKO ALKARTASUNA,#778188,Otros
31188,Olaibar,Navarra,395,AGRUPACION INDEPENDIENTE OTXANDA,89.38,A.I.O.,#888375,Otros
31189,Olazti/Olazagutía,Navarra,1490,EH BILDU,61.72,EH BILDU,#22b194,EH Bildu
31190,Olejua,Navarra,49,CANDIDATURA INDEPENDIENTE DE OLEJUA,78.57,CANDIDATURA INDEPENDIENTE DE OLEJUA,#887c76,Otros
31191,Olite/Erriberri,Navarra,3980,AGRUPEMOS OLITE/ERRIBERRI ELKARTU,35.34,AO/EE,#757f88,Otros
31192,Olóriz/Oloritz,Navarra,212,ALTERNATIVA OROSO,38.57,AO,#757a88,Otros
31193,Cendea de Olza/Oltza Zendea,Navarra,1871,INDEPENDIENTES CENDEA DE OLZA,49.84,ICO,#838677,Otros
31194,Valle de Ollo/Ollaran,Navarra,425,AUZOLAN,85.46,AUZOLAN,#7b8684,Otros
31196,Orbara,Navarra,33,AGRUPACION ELECTORAL INDEPENDIENTE ORBARA 2023,42.31,AGRUPACION ELECTORAL INDEPENDIENTE ORBARA 2023,#7e877d,Otros
31198,Oronz/Orontze,Navarra,49,BIHURGUNE,61.76,BIHUR,#888175,Otros
31200,Oteiza,Navarra,931,AGRUPACION INDEPENDIENTE MENDIBELZU,74.31,MENDIBELZU,#888375,Otros
31201,Pamplona/Iruña,Navarra,203418,UNION DEL PUEBLO NAVARRO,30.3,UNION DEL PUEBLO NAVARRO,#a00406,UPN
31202,Peralta/Azkoien,Navarra,5938,UNION DEL PUEBLO NAVARRO,46.8,U.P.N.,#a00406,UPN
31203,Petilla de Aragón,Navarra,30,INDEPENDENTS PER ARGELAGUER,42.86,IPA,#838677,Otros
31204,Piedramillera,Navarra,40,AGRUPACION INDEPENDIENTE PIEDRAMILLERA,43.24,AIP,#888375,Otros
31205,Pitillas,Navarra,521,PARTIDO SOCIALISTA DE NAVARRA-PSOE,85.42,PSN-PSOE,#da1f35,PSOE
31206,Puente la Reina/Gares,Navarra,2905,EH BILDU,53.82,EH BILDU,#22b194,EH Bildu
31207,Pueyo,Navarra,333,AGRUPACION LANDERRI,93.45,LDR,#788488,Otros
31208,Ribaforada,Navarra,3721,PARTIDO SOCIALISTA DE NAVARRA-PSOE,64.67,PSN-PSOE,#da1f35,PSOE
31209,Romanzado,Navarra,184,EH BILDU,61.18,EH BILDU,#22b194,EH Bildu
31210,Roncal/Erronkari,Navarra,219,URRUTEA,56.64,URRUTEA,#888075,Otros
31211,Orreaga/Roncesvalles,Navarra,19,AGRUPACION INDEPENDIENTE RONCESVALLES-ORREAGA,57.14,AIR-O,#888375,Otros
31213,Saldías,Navarra,120,TANTADI,41.79,TANTADI,#7d8781,Otros
31214,Salinas de Oro/Jaitz,Navarra,106,AGRUPACIÓN DE ELECTORES ZANZALAETA,58.18,AGRUPACIÓN DE ELECTORES ZANZALAETA,#82757f,Otros
31215,San Adrián,Navarra,6373,PARTIDO SOCIALISTA DE NAVARRA-PSOE,39.89,PSN-PSOE,#da1f35,PSOE
31216,Sangüesa/Zangoza,Navarra,4882,AGRUPACION INDEPENDIENTE SAN SEBASTIAN,47.12,AISS,#888375,Otros
31217,San Martín de Unx,Navarra,370,AGRUPACIÓN INDEPENDIENTE SAN MARTIN DE UNX,85.34,AISMU,#888375,Otros
31219,Sansol,Navarra,101,MELGAR,59.02,MELGAR,#7f7583,Otros
31220,Santacara,Navarra,868,AGRUPACION INDEPENDIENTE DE SAMBOAL,89.42,AIS,#888375,Otros
31221,Doneztebe/Santesteban,Navarra,1823,EH BILDU,79.63,EH BILDU,#22b194,EH Bildu
31223,Sartaguda,Navarra,1312,PARTIDO SOCIALISTA DE NAVARRA-PSOE,50.14,PSN-PSOE,#da1f35,PSOE
31224,Sesma,Navarra,1186,PARTIDO SOCIALISTA DE NAVARRA-PSOE,60.37,PSN-PSOE,#da1f35,PSOE
31225,Sorlada,Navarra,45,AGRUPACION INDEPENDIENTE SAN GREGORIO,83.33,AISG,#888375,Otros
31226,Sunbilla,Navarra,677,EH BILDU,93.17,EH BILDU,#22b194,EH Bildu
31227,Tafalla,Navarra,10576,EH BILDU,30.46,EH BILDU,#22b194,EH Bildu
31228,Tiebas-Muruarte de Reta,Navarra,635,AGRUPACION INDEPENDIENTE TIEBAS-CAMPANAS-MURUARTE,61.24,AITMC,#888375,Otros
31230,Torralba del Río,Navarra,99,GEROA BAI,39.47,GEROA BAI,#b74444,Geroa Bai
31231,Torres del Río,Navarra,121,PARTIDO INDEPENDIENTE LINARES,49.38,P.I.L,#7a7788,Otros
31232,Tudela,Navarra,37247,UNION DEL PUEBLO NAVARRO,43.26,U.P.N.,#a00406,UPN
31233,Tulebras,Navarra,152,AGRUPACIÓN INDEPENDIENTE DE TULEBRAS,46.25,A.I.T.,#888375,Otros
31234,Ucar,Navarra,191,AGRUPACION INDEPENDIENTE SAN MARTIN,36.84,AISM,#888375,Otros
31235,Ujué/Uxue,Navarra,175,AGRUPACION POPULAR BASANDÍA-BASANDIA HERRI HAUTAGAITZA,61.84,APB-BHH,#7d8781,Otros
31236,Ultzama,Navarra,1647,EH BILDU,67.5,EH BILDU,#22b194,EH Bildu
31237,Unciti,Navarra,234,INDEPENDIENTES DE UNCITI,52.1,INDU,#838677,Otros
31238,Unzué/Untzue,Navarra,157,UNZUÉ/UNTZUE 1,57.94,AU1,#7e877d,Otros
31239,Urdazubi/Urdax,Navarra,330,AZKAR AGRUPACIÓN ELECTORAL,65.32,AZKAR AGRUPACIÓN ELECTORAL,#7e877d,Otros
31240,Urdiain,Navarra,636,EH BILDU,86.25,EH BILDU,#22b194,EH Bildu
31241,Urraul Alto,Navarra,138,AGRUPACION ELECTORAL INDEPENDIENTE URRAUL ALTO,62.5,AEIUA,#7e877d,Otros
31242,Urraul Bajo,Navarra,324,AGRUPACION DE ELECTORES IRATI,79.59,AEI,#82757f,Otros
31243,Urroz-Villa,Navarra,399,GRUPO ITURZARREA TALDEA,74.74,GRUPO ITURZARREA TALDEA,#7f7583,Otros
31248,Luzaide/Valcarlos,Navarra,317,AGRUPACION INDEPENDIENTE LUZAIDE,62.24,AGRUPACION INDEPENDIENTE LUZAIDE,#888375,Otros
31249,Valtierra,Navarra,2439,UNION DEL PUEBLO NAVARRO,50.86,U.P.N.,#a00406,UPN
31250,Bera,Navarra,3771,EH BILDU,67.74,EH BILDU,#22b194,EH Bildu
31251,Viana,Navarra,4366,UNION DEL PUEBLO NAVARRO,39.11,U.P.N.,#a00406,UPN
31253,Bidaurreta,Navarra,167,URGUNEA,64.76,URGUNEA,#818778,Otros
31254,Villafranca,Navarra,2945,SIEMPRE VILLAFRANCA,60.75,SIEMPRE VILLAFRANCA,#7f7583,Otros
31255,Villamayor de Monjardín,Navarra,114,AGRUPACION DE ELECTORES SAN ANDRES,65.28,AESE,#82757f,Otros
31257,Villatuerta,Navarra,1272,PARTIDO SOCIALISTA DE NAVARRA-PSOE,57.29,PSN-PSOE,#da1f35,PSOE
31258,Villava/Atarrabia,Navarra,10022,EH BILDU,42.77,EH BILDU,#22b194,EH Bildu
31259,Igantzi,Navarra,583,IGANTZIKO HERRI TALDEA,92.62,IGANTZIKO HERRI TALDEA,#838677,Otros
31260,Valle de Yerri/Deierri,Navarra,1568,CANDIDATURA POPULAR IRANTZU HERRI KANDIDATURA,50.67,CP IRANTZU HK,#747d88,Otros
31261,Yesa,Navarra,304,INDEPENDIENTES POR YESA,60.49,I.X.Y.,#838677,Otros
31262,Zabalza/Zabaltza,Navarra,297,AGRUPACION INDEPENDIENTE ZABALZA/ZABALTZA,80.53,AGRUPACION INDEPENDIENTE ZABALZA/ZABALTZA,#888375,Otros
31264,Zugarramurdi,Navarra,202,AKELARRE,32.11,AKELARRE,#888575,Otros
31265,Zúñiga,Navarra,74,CANDIDATURA UNITARIA DE ZUÑIGA,38.89,CUZ,#757f88,Otros
31901,Barañáin/Barañain,Navarra,19537,UNION DEL PUEBLO NAVARRO,31.4,U.P.N.,#a00406,UPN
31902,Berrioplano/Berriobeiti,Navarra,7453,EH BILDU,21.74,EH BILDU,#22b194,EH Bildu
31903,Berriozar,Navarra,10765,EH BILDU,44.4,EH BILDU,#22b194,EH Bildu
31904,Irurtzun,Navarra,2299,EH BILDU,69.69,EH BILDU,#22b194,EH Bildu
31905,Beriáin,Navarra,4100,ADELANTE BERIAIN/BERIAIN AURRERA,51.31,AB/BA,#887c76,Otros
31906,Orkoien,Navarra,4095,EH BILDU,32.78,EH BILDU,#22b194,EH Bildu
31907,Zizur Mayor/Zizur Nagusia,Navarra,15497,GEROA BAI,29.6,GBAI,#b74444,Geroa Bai
31908,Lekunberri,Navarra,1656,EH BILDU,51.94,EH BILDU,#22b194,EH Bildu
32001,Allariz,Ourense,6348,BLOQUE NACIONALISTA GALEGO,47.97,B.N.G.,#6aade4,BNG
32002,Amoeiro,Ourense,2369,PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE,42.03,PSDEG-PSOE,#da1f35,PSOE
32003,A Arnoia,Ourense,1015,PARTIDO POPULAR,72.54,PP,#009ade,PP
32004,Avión,Ourense,1770,PARTIDO POPULAR,48.98,PP,#009ade,PP
32005,Baltar,Ourense,910,PARTIDO POPULAR,78.4,PP,#009ade,PP
32006,Bande,Ourense,1463,PARTIDO POPULAR,73.05,PP,#009ade,PP
32007,Baños de Molgas,Ourense,1489,PARTIDO POPULAR,48.28,PP,#009ade,PP
32008,Barbadás,Ourense,11061,PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE,34.55,PSDEG-PSOE,#da1f35,PSOE
32009,O Barco de Valdeorras,Ourense,13350,PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE,47.66,PSDEG-PSOE,#da1f35,PSOE
32010,Beade,Ourense,372,PARTIDO POPULAR,37.63,PP,#009ade,PP
32011,Beariz,Ourense,978,PARTIDO POPULAR,87.09,PP,#009ade,PP
32012,Os Blancos,Ourense,732,PARTIDO POPULAR,81.13,PP,#009ade,PP
32013,Boborás,Ourense,2219,PARTIDO POPULAR,86.58,PP,#009ade,PP
32014,A Bola,Ourense,1088,PARTIDO POPULAR,65.93,PP,#009ade,PP
32015,O Bolo,Ourense,824,PARTIDO POPULAR,40.04,PP,#009ade,PP
32016,Calvos de Randín,Ourense,678,PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE,76.43,PSDEG-PSOE,#da1f35,PSOE
32017,Carballeda de Valdeorras,Ourense,1409,PARTIDO POPULAR,71.06,PP,#009ade,PP
32018,Carballeda de Avia,Ourense,1219,PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE,51.67,PSDEG-PSOE,#da1f35,PSOE
32019,O Carballiño,Ourense,13932,PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE,34.73,PSDEG-PSOE,#da1f35,PSOE
32020,Cartelle,Ourense,2578,PARTIDO POPULAR,71.18,PP,#009ade,PP
32021,Castrelo do Val,Ourense,969,PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE,63.95,PSDEG-PSOE,#da1f35,PSOE
32022,Castrelo de Miño,Ourense,1315,PARTIDO POPULAR,57.36,PP,#009ade,PP
32023,Castro Caldelas,Ourense,1177,PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE,48.83,PSDEG-PSOE,#da1f35,PSOE
32024,Celanova,Ourense,5619,PARTIDO POPULAR,40.29,PP,#009ade,PP
32025,Cenlle,Ourense,1119,PARTIDO POPULAR,49.4,PP,#009ade,PP
32026,Coles,Ourense,3138,PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE,59.52,PSDEG-PSOE,#da1f35,PSOE
32027,Cortegada,Ourense,1036,PARTIDO POPULAR,79.12,PP,#009ade,PP
32028,Cualedro,Ourense,1627,PARTIDO POPULAR,82.84,PP,#009ade,PP
32029,Chandrexa de Queixa,Ourense,495,PARTIDO POPULAR,68.8,PP,#009ade,PP
32030,Entrimo,Ourense,1118,PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE,71.12,PSDEG-PSOE,#da1f35,PSOE
32031,Esgos,Ourense,1104,PARTIDO POPULAR,77.25,PP,#009ade,PP
32032,Xinzo de Limia,Ourense,9611,PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE,29.24,PSDEG-PSOE,#da1f35,PSOE
32033,Gomesende,Ourense,686,PARTIDO POPULAR,57.14,PP,#009ade,PP
32034,A Gudiña,Ourense,1180,PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE,45.94,PSDEG-PSOE,#da1f35,PSOE
32035,O Irixo,Ourense,1366,PARTIDO POPULAR,43.73,PP,#009ade,PP
32036,Xunqueira de Ambía,Ourense,1388,PARTIDO POPULAR,61.63,PP,#009ade,PP
32037,Xunqueira de Espadanedo,Ourense,723,PARTIDO POPULAR,75.96,PP,#009ade,PP
32038,Larouco,Ourense,440,PARTIDO POPULAR,70.07,PP,#009ade,PP
32039,Laza,Ourense,1205,PARTIDO POPULAR,48.55,PP,#009ade,PP
32040,Leiro,Ourense,1522,PARTIDO POPULAR,59.08,PP,#009ade,PP
32041,Lobeira,Ourense,774,PARTIDO POPULAR,78.51,PP,#009ade,PP
32042,Lobios,Ourense,1703,PARTIDO POPULAR,57.97,PP,#009ade,PP
32043,Maceda,Ourense,2853,PARTIDO POPULAR,43.86,PP,#009ade,PP
32044,Manzaneda,Ourense,828,PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE,55.59,PSDEG-PSOE,#da1f35,PSOE
32045,Maside,Ourense,2753,PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE,53.13,PSDEG-PSOE,#da1f35,PSOE
32046,Melón,Ourense,1137,PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE,51.62,PSDEG-PSOE,#da1f35,PSOE
32047,A Merca,Ourense,1966,PARTIDO POPULAR,59.23,PP,#009ade,PP
32048,A Mezquita,Ourense,1005,BLOQUE NACIONALISTA GALEGO,51.59,B.N.G.,#6aade4,BNG
32049,Montederramo,Ourense,701,BLOQUE NACIONALISTA GALEGO,55.42,B.N.G.,#6aade4,BNG
32050,Monterrei,Ourense,2461,PARTIDO POPULAR,59.17,PP,#009ade,PP
32051,Muíños,Ourense,1424,PARTIDO POPULAR,80.59,PP,#009ade,PP
32052,Nogueira de Ramuín,Ourense,2081,PARTIDO POPULAR,74.59,PP,#009ade,PP
32053,Oímbra,Ourense,1730,PARTIDO POPULAR,78.21,PP,#009ade,PP
32054,Ourense,Ourense,103756,DEMOCRACIA OURENSANA,33.83,D.O.,#ffcc33,Otros
32055,Paderne de Allariz,Ourense,1395,PARTIDO POPULAR,60.16,PP,#009ade,PP
32056,Padrenda,Ourense,1637,PARTIDO POPULAR,69.22,PP,#009ade,PP
32057,Parada de Sil,Ourense,531,PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE,58,PSDEG-PSOE,#da1f35,PSOE
32058,O Pereiro de Aguiar,Ourense,6609,PARTIDO POPULAR,67.95,PP,#009ade,PP
32059,A Peroxa,Ourense,1805,PARTIDO POPULAR,72.77,PP,#009ade,PP
32060,Petín,Ourense,883,PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE,65.81,PSDEG-PSOE,#da1f35,PSOE
32061,Piñor,Ourense,1146,PARTIDO POPULAR,72.2,PP,#009ade,PP
32062,Porqueira,Ourense,835,PARTIDO POPULAR,77.83,PP,#009ade,PP
32063,A Pobra de Trives,Ourense,2019,PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE,52.95,PSDEG-PSOE,#da1f35,PSOE
32064,Pontedeva,Ourense,479,PARTIDO POPULAR,68.47,PP,#009ade,PP
32065,Punxín,Ourense,744,PARTIDO POPULAR,45.15,PP,#009ade,PP
32066,Quintela de Leirado,Ourense,626,PARTIDO POPULAR,88.73,PP,#009ade,PP
32067,Rairiz de Veiga,Ourense,1216,PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE,46.93,PSDEG-PSOE,#da1f35,PSOE
32068,Ramirás,Ourense,1500,BLOQUE NACIONALISTA GALEGO,35.77,B.N.G.,#6aade4,BNG
32069,Ribadavia,Ourense,5003,PARTIDO POPULAR,51.59,PP,#009ade,PP
32070,San Xoán de Río,Ourense,508,PARTIDO POPULAR,78.03,PP,#009ade,PP
32071,Riós,Ourense,1432,PARTIDO POPULAR,69.95,PP,#009ade,PP
32072,A Rúa,Ourense,4186,PARTIDO POPULAR,44.02,PP,#009ade,PP
32073,Rubiá,Ourense,1376,PARTIDO POPULAR,57.14,PP,#009ade,PP
32074,San Amaro,Ourense,1042,PARTIDO POPULAR,68.6,PP,#009ade,PP
32075,San Cibrao das Viñas,Ourense,5558,PARTIDO POPULAR,72.77,PP,#009ade,PP
32076,San Cristovo de Cea,Ourense,2042,PARTIDO POPULAR,70.98,PP,#009ade,PP
32077,Sandiás,Ourense,1170,AGRUPACION ELECTORES SANDIAS,69.65,AGRELSAN,#82757f,Otros
32078,Sarreaus,Ourense,1107,PARTIDO POPULAR,77,PP,#009ade,PP
32079,Taboadela,Ourense,1471,PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE,55.49,PSDEG-PSOE,#da1f35,PSOE
32080,A Teixeira,Ourense,345,BLOQUE NACIONALISTA GALEGO,53.61,B.N.G.,#6aade4,BNG
32081,Toén,Ourense,2388,PARTIDO POPULAR,54.17,PP,#009ade,PP
32082,Trasmiras,Ourense,1261,PARTIDO POPULAR,53.28,PP,#009ade,PP
32083,A Veiga,Ourense,901,PARTIDO POPULAR,76.24,PP,#009ade,PP
32084,Verea,Ourense,944,BLOQUE NACIONALISTA GALEGO,87.22,B.N.G.,#6aade4,BNG
32085,Verín,Ourense,13625,PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE,41.24,PSDEG-PSOE,#da1f35,PSOE
32086,Viana do Bolo,Ourense,2781,PARTIDO POPULAR,46.15,PP,#009ade,PP
32087,Vilamarín,Ourense,1847,PARTIDO POPULAR,66.78,PP,#009ade,PP
32088,Vilamartín de Valdeorras,Ourense,1825,PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE,62.17,PSDEG-PSOE,#da1f35,PSOE
32089,Vilar de Barrio,Ourense,1206,BLOQUE NACIONALISTA GALEGO,44.84,B.N.G.,#6aade4,BNG
32090,Vilar de Santos,Ourense,792,BLOQUE NACIONALISTA GALEGO,78.24,B.N.G.,#6aade4,BNG
32091,Vilardevós,Ourense,1726,PARTIDO POPULAR,43.72,PP,#009ade,PP
32092,Vilariño de Conso,Ourense,505,PARTIDO POPULAR,74.16,PP,#009ade,PP
33001,Allande,Asturias,1574,PARTIDO POPULAR,43.85,PP,#009ade,PP
33002,Aller,Asturias,10201,PARTIDO SOCIALISTA OBRERO ESPAÑOL,64.39,PSOE,#da1f35,PSOE
33003,Amieva,Asturias,603,PARTIDO POPULAR,37.74,PP,#009ade,PP
33004,Avilés,Asturias,75877,PARTIDO SOCIALISTA OBRERO ESPAÑOL,33.05,PSOE,#da1f35,PSOE
33005,Belmonte de Miranda,Asturias,1425,PARTIDO SOCIALISTA OBRERO ESPAÑOL,47.1,PSOE,#da1f35,PSOE
33006,Bimenes,Asturias,1672,AGRUPACION ASTURIANISTA DE BIMENES,62.73,ASTURIANISTAS BIMENES,#887c76,Otros
33007,Boal,Asturias,1442,PARTIDO SOCIALISTA OBRERO ESPAÑOL,42.83,PSOE,#da1f35,PSOE
33008,Cabrales,Asturias,1907,PARTIDO SOCIALISTA OBRERO ESPAÑOL,47.57,PSOE,#da1f35,PSOE
33009,Cabranes,Asturias,1112,PARTIDO SOCIALISTA OBRERO ESPAÑOL,60.53,PSOE,#da1f35,PSOE
33010,Candamo,Asturias,1943,PARTIDO SOCIALISTA OBRERO ESPAÑOL,43.58,PSOE,#da1f35,PSOE
33011,Cangas del Narcea,Asturias,11817,PARTIDO POPULAR,60.19,PP,#009ade,PP
33012,Cangas de Onís,Asturias,6260,PARTIDO POPULAR,62.03,PP,#009ade,PP
33013,Caravia,Asturias,508,PARTIDO POPULAR,72.54,PP,#009ade,PP
33014,Carreño,Asturias,10226,CONVOCATORIA POR CARREÑO IU-SOMOS CARREÑO,38.33,IU-SOMOS CARREÑO,#930011,IU
33015,Caso,Asturias,1443,PARTIDO SOCIALISTA OBRERO ESPAÑOL,42.8,PSOE,#da1f35,PSOE
33016,Castrillón,Asturias,22235,PARTIDO POPULAR,40.67,PP,#009ade,PP
33017,Castropol,Asturias,3288,CASTROPOL AVANTE,40.27,C A,#838677,Otros
33018,Coaña,Asturias,3285,PARTIDO POPULAR,61.61,PP,#009ade,PP
33019,Colunga,Asturias,3220,PARTIDO SOCIALISTA OBRERO ESPAÑOL,36.99,PSOE,#da1f35,PSOE
33020,Corvera de Asturias,Asturias,15563,PARTIDO SOCIALISTA OBRERO ESPAÑOL,69.26,PSOE,#da1f35,PSOE
33021,Cudillero,Asturias,4928,PARTIDO SOCIALISTA OBRERO ESPAÑOL,57.7,PSOE,#da1f35,PSOE
33022,Degaña,Asturias,821,PARTIDO SOCIALISTA OBRERO ESPAÑOL,41.12,PSOE,#da1f35,PSOE
33023,El Franco,Asturias,3736,PARTIDO SOCIALISTA OBRERO ESPAÑOL,53.98,PSOE,#da1f35,PSOE
33024,Gijón,Asturias,267706,PARTIDO SOCIALISTA OBRERO ESPAÑOL,28.96,PSOE,#da1f35,PSOE
33025,Gozón,Asturias,10433,PARTIDO POPULAR,38.95,PP,#009ade,PP
33026,Grado,Asturias,9598,CONVOCATORIA POR (NOMBRE DEL CONCEJO) IU-MÁS PAÍS-IAS,49.71,IU-MÁS PAÍS-IAS,#930011,IU
