indicativo,fecha_falsa,tmax_mean_smooth,tmin_mean_smooth,permax_p5_smooth,permax_p95_smooth,permin_p5_smooth,permin_p95_smooth,tmax,tmin,estacion,provincia,diferencia
3531X,2024-11-22,NA,NA,NA,NA,NA,NA,NA,NA,Torrecilla de los Ángeles,Cáceres,-4.045929633523244
3531X,2024-11-23,NA,NA,NA,NA,NA,NA,NA,NA,Torrecilla de los Ángeles,Cáceres,-4.045929633523244
3531X,2024-11-24,NA,NA,10.313998850280274,18.83822115787029,0.48298236074578865,9.08696652458596,NA,NA,Torrecilla de los Ángeles,Cáceres,-4.045929633523244
3531X,2024-11-25,NA,NA,NA,NA,NA,NA,NA,NA,Torrecilla de los Ángeles,Cáceres,-4.045929633523244
3531X,2024-11-26,14.55696581127294,4.707579766064083,NA,NA,NA,NA,NA,NA,Torrecilla de los Ángeles,Cáceres,-4.045929633523244
3531X,2024-11-27,NA,NA,NA,NA,NA,NA,NA,NA,Torrecilla de los Ángeles,Cáceres,-4.045929633523244
3531X,2024-11-28,NA,NA,9.824647977428135,18.232570086940132,-0.09661190739264192,8.479155934655239,NA,NA,Torrecilla de los Ángeles,Cáceres,-4.045929633523244
3531X,2024-11-29,NA,NA,NA,NA,NA,NA,NA,NA,Torrecilla de los Ángeles,Cáceres,-4.045929633523244
3531X,2024-11-30,14.001084754278915,4.122686079114236,NA,NA,NA,NA,NA,NA,Torrecilla de los Ángeles,Cáceres,-4.045929633523244
3531X,2024-12-01,NA,NA,NA,NA,NA,NA,NA,NA,Torrecilla de los Ángeles,Cáceres,-4.045929633523244
3531X,2024-12-02,NA,NA,NA,NA,NA,NA,NA,NA,Torrecilla de los Ángeles,Cáceres,-4.045929633523244
3531X,2024-12-03,NA,NA,9.44300943028158,17.70771663818125,-0.5113058667015299,8.070375973247613,NA,NA,Torrecilla de los Ángeles,Cáceres,-4.045929633523244
3531X,2024-12-04,NA,NA,NA,NA,NA,NA,NA,NA,Torrecilla de los Ángeles,Cáceres,-4.045929633523244
3531X,2024-12-05,13.552210351712557,3.706435617806052,NA,NA,NA,NA,NA,NA,Torrecilla de los Ángeles,Cáceres,-4.045929633523244
3531X,2024-12-06,NA,NA,NA,NA,NA,NA,NA,NA,Torrecilla de los Ángeles,Cáceres,-4.045929633523244
3531X,2024-12-07,NA,NA,9.144132943805324,17.29272549110436,-0.8308226732814402,7.75306790240296,NA,NA,Torrecilla de los Ángeles,Cáceres,-4.045929633523244
3531X,2024-12-08,NA,NA,NA,NA,NA,NA,NA,NA,Torrecilla de los Ángeles,Cáceres,-4.045929633523244
3531X,2024-12-09,13.201918634347464,3.376010477356055,NA,NA,NA,NA,NA,NA,Torrecilla de los Ángeles,Cáceres,-4.045929633523244
3531X,2024-12-10,NA,NA,NA,NA,NA,NA,NA,NA,Torrecilla de los Ángeles,Cáceres,-4.045929633523244
3531X,2024-12-11,NA,NA,NA,NA,NA,NA,NA,NA,Torrecilla de los Ángeles,Cáceres,-4.045929633523244
3531X,2024-12-12,NA,NA,8.93619486593635,16.995006385316344,-1.062119388940296,7.508427510783801,NA,NA,Torrecilla de los Ángeles,Cáceres,-4.045929633523244
3531X,2024-12-13,NA,NA,NA,NA,NA,NA,NA,NA,Torrecilla de los Ángeles,Cáceres,-4.045929633523244
3531X,2024-12-14,12.960775024851506,3.1037033889525354,NA,NA,NA,NA,NA,NA,Torrecilla de los Ángeles,Cáceres,-4.045929633523244
3531X,2024-12-15,NA,NA,NA,NA,NA,NA,NA,NA,Torrecilla de los Ángeles,Cáceres,-4.045929633523244
3531X,2024-12-16,NA,NA,NA,NA,NA,NA,NA,NA,Torrecilla de los Ángeles,Cáceres,-4.045929633523244
3531X,2024-12-17,NA,NA,8.80985788869596,16.805809393193947,-1.2000969494230334,7.353662382743755,NA,NA,Torrecilla de los Ángeles,Cáceres,-4.045929633523244
3531X,2024-12-18,NA,NA,NA,NA,NA,NA,NA,NA,Torrecilla de los Ángeles,Cáceres,-4.045929633523244
3531X,2024-12-19,12.816859428903593,2.913203527689591,NA,NA,NA,NA,NA,NA,Torrecilla de los Ángeles,Cáceres,-4.045929633523244
3531X,2024-12-20,NA,NA,NA,NA,NA,NA,NA,NA,Torrecilla de los Ángeles,Cáceres,-4.045929633523244
3531X,2024-12-21,NA,NA,8.77627953861575,16.736111411237587,-1.2386498486674502,7.296198007227684,NA,NA,Torrecilla de los Ángeles,Cáceres,-4.045929633523244
3531X,2024-12-22,NA,NA,NA,NA,NA,NA,NA,NA,Torrecilla de los Ángeles,Cáceres,-4.045929633523244
3531X,2024-12-23,12.783479110855534,2.8066083456006488,NA,NA,NA,NA,NA,NA,Torrecilla de los Ángeles,Cáceres,-4.045929633523244
3531X,2024-12-24,NA,NA,NA,NA,NA,NA,NA,NA,Torrecilla de los Ángeles,Cáceres,-4.045929633523244
3531X,2024-12-25,NA,NA,NA,NA,NA,NA,NA,NA,Torrecilla de los Ángeles,Cáceres,-4.045929633523244
3531X,2024-12-26,NA,NA,8.835848539401324,16.78951258473291,-1.1805917732937077,7.33115536261339,NA,NA,Torrecilla de los Ángeles,Cáceres,-4.045929633523244
3531X,2024-12-27,NA,NA,NA,NA,NA,NA,NA,NA,Torrecilla de los Ángeles,Cáceres,-4.045929633523244
3531X,2024-12-28,12.863287127598817,2.7792624600377667,NA,NA,NA,NA,NA,NA,Torrecilla de los Ángeles,Cáceres,-4.045929633523244
3531X,2024-12-29,NA,NA,NA,NA,NA,NA,NA,NA,Torrecilla de los Ángeles,Cáceres,-4.045929633523244
3531X,2024-12-30,NA,NA,NA,NA,NA,NA,NA,NA,Torrecilla de los Ángeles,Cáceres,-4.045929633523244
3531X,2024-12-31,NA,NA,8.98415758877163,16.960904949299614,-1.0274495573313858,7.456642574437113,NA,NA,Torrecilla de los Ángeles,Cáceres,-4.045929633523244
6056X,2024-01-01,NA,NA,15.286897327939975,21.094655956538386,5.206646683120818,12.96681357528374,22.1,13,San Roque,Cádiz,5.134924567506147
6056X,2024-01-02,18.086398000421045,8.826101764021823,NA,NA,NA,NA,18.7,8.5,San Roque,Cádiz,5.134924567506147
6056X,2024-01-03,NA,NA,NA,NA,NA,NA,23,8.9,San Roque,Cádiz,5.134924567506147
6056X,2024-01-04,NA,NA,NA,NA,NA,NA,21.8,10.7,San Roque,Cádiz,5.134924567506147
6056X,2024-01-05,NA,NA,14.748610785129657,20.73484663429141,4.8332305433628395,12.704806633352382,15.1,8.8,San Roque,Cádiz,5.134924567506147
6056X,2024-01-06,17.671101543804042,8.502285230478547,NA,NA,NA,NA,16.4,6.7,San Roque,Cádiz,5.134924567506147
6056X,2024-01-07,NA,NA,NA,NA,NA,NA,18.1,4.1,San Roque,Cádiz,5.134924567506147
6056X,2024-01-08,NA,NA,NA,NA,NA,NA,16.7,3.4,San Roque,Cádiz,5.134924567506147
6056X,2024-01-09,NA,NA,NA,NA,NA,NA,12.3,9.8,San Roque,Cádiz,5.134924567506147
6056X,2024-01-10,NA,NA,14.31091469704306,20.448083904900695,4.521749321396062,12.517233691570455,18.9,9.4,San Roque,Cádiz,5.134924567506147
6056X,2024-01-11,17.33485491320442,8.250537262449505,NA,NA,NA,NA,17.4,7.9,San Roque,Cádiz,5.134924567506147
6056X,2024-01-12,NA,NA,NA,NA,NA,NA,17.4,13.1,San Roque,Cádiz,5.134924567506147
6056X,2024-01-13,NA,NA,NA,NA,NA,NA,16.2,10.1,San Roque,Cádiz,5.134924567506147
6056X,2024-01-14,NA,NA,13.976518975120884,20.236650729346383,4.260213165099353,12.418782084886203,17.8,7.3,San Roque,Cádiz,5.134924567506147
6056X,2024-01-15,17.078307885075795,8.069976030735916,NA,NA,NA,NA,21.3,9.2,San Roque,Cádiz,5.134924567506147
6056X,2024-01-16,NA,NA,NA,NA,NA,NA,17.1,9.7,San Roque,Cádiz,5.134924567506147
6056X,2024-01-17,NA,NA,NA,NA,NA,NA,18.7,10.9,San Roque,Cádiz,5.134924567506147
6056X,2024-01-18,NA,NA,NA,NA,NA,NA,20.1,14,San Roque,Cádiz,5.134924567506147
6056X,2024-01-19,NA,NA,13.74125041030783,20.09633787799684,4.058901655534273,12.39980677034541,17.5,13.1,San Roque,Cádiz,5.134924567506147
6056X,2024-01-20,16.899291856938234,7.962441784359567,NA,NA,NA,NA,18.2,9.9,San Roque,Cádiz,5.134924567506147
6056X,2024-01-21,NA,NA,NA,NA,NA,NA,17.5,13.8,San Roque,Cádiz,5.134924567506147
6056X,2024-01-22,NA,NA,NA,NA,NA,NA,18.3,9.1,San Roque,Cádiz,5.134924567506147
6056X,2024-01-23,NA,NA,NA,NA,NA,NA,18.5,6.7,San Roque,Cádiz,5.134924567506147
6056X,2024-01-24,NA,NA,13.60429854645012,20.025516154952232,3.941200013826438,12.434146393938024,19.6,7,San Roque,Cádiz,5.134924567506147
6056X,2024-01-25,16.798094262346883,7.931160206428907,NA,NA,NA,NA,20.4,10.1,San Roque,Cádiz,5.134924567506147
6056X,2024-01-26,NA,NA,NA,NA,NA,NA,19.2,7.3,San Roque,Cádiz,5.134924567506147
6056X,2024-01-27,NA,NA,NA,NA,NA,NA,19.5,10,San Roque,Cádiz,5.134924567506147
6056X,2024-01-28,NA,NA,13.607883195849814,20.048905230853208,3.8735896245959305,12.603234905519466,18.1,9.4,San Roque,Cádiz,5.134924567506147
6056X,2024-01-29,16.787042331664168,7.990585691630751,NA,NA,NA,NA,17.4,15.6,San Roque,Cádiz,5.134924567506147
6056X,2024-01-30,NA,NA,NA,NA,NA,NA,18,15.3,San Roque,Cádiz,5.134924567506147
6056X,2024-01-31,NA,NA,NA,NA,NA,NA,17.5,15.2,San Roque,Cádiz,5.134924567506147
6056X,2024-02-01,NA,NA,NA,NA,NA,NA,18,14.7,San Roque,Cádiz,5.134924567506147
6056X,2024-02-02,NA,NA,13.707463157658689,20.141208775899784,3.884089912615718,12.827759762587943,18.4,8.5,San Roque,Cádiz,5.134924567506147
6056X,2024-02-03,16.854009612445772,8.122954851868222,NA,NA,NA,NA,17.2,14.8,San Roque,Cádiz,5.134924567506147
6056X,2024-02-04,NA,NA,NA,NA,NA,NA,18.1,9.6,San Roque,Cádiz,5.134924567506147
6056X,2024-02-05,NA,NA,NA,NA,NA,NA,17.5,7.2,San Roque,Cádiz,5.134924567506147
6056X,2024-02-06,NA,NA,13.863403970292396,20.26630943341704,4.045636542451062,13.009755333123938,21.7,10.5,San Roque,Cádiz,5.134924567506147
6056X,2024-02-07,17.008150535257307,8.329244751628973,NA,NA,NA,NA,21.6,10.1,San Roque,Cádiz,5.134924567506147
6056X,2024-02-08,NA,NA,NA,NA,NA,NA,18.7,8.2,San Roque,Cádiz,5.134924567506147
6056X,2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,San Roque,Cádiz,5.134924567506147
6056X,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,San Roque,Cádiz,5.134924567506147
6056X,2024-02-11,NA,NA,14.112222434260994,20.433641386271137,4.361392052194264,13.21090670521929,NA,NA,San Roque,Cádiz,5.134924567506147
6056X,2024-02-12,17.276636959639806,8.63792739862871,NA,NA,NA,NA,NA,NA,San Roque,Cádiz,5.134924567506147
6056X,2024-02-13,NA,NA,NA,NA,NA,NA,21.6,14.3,San Roque,Cádiz,5.134924567506147
6056X,2024-02-14,NA,NA,NA,NA,NA,NA,20,13.8,San Roque,Cádiz,5.134924567506147
6056X,2024-02-15,NA,NA,NA,NA,NA,NA,19,12.2,San Roque,Cádiz,5.134924567506147
6056X,2024-02-16,NA,NA,14.34202253750863,20.651318201332092,4.693059918409245,13.339389162117776,19.5,11.9,San Roque,Cádiz,5.134924567506147
6056X,2024-02-17,17.525116976728967,8.932354838361844,NA,NA,NA,NA,19.5,9.9,San Roque,Cádiz,5.134924567506147
6056X,2024-02-18,NA,NA,NA,NA,NA,NA,20.2,13.3,San Roque,Cádiz,5.134924567506147
6056X,2024-02-19,NA,NA,NA,NA,NA,NA,19.3,7.8,San Roque,Cádiz,5.134924567506147
6056X,2024-02-20,NA,NA,14.640799361232933,20.99448883466877,5.204019217769666,13.34291153024346,19.6,9,San Roque,Cádiz,5.134924567506147
6056X,2024-02-21,17.830457774410053,9.315394135859986,NA,NA,NA,NA,19.5,8.4,San Roque,Cádiz,5.134924567506147
6056X,2024-02-22,NA,NA,NA,NA,NA,NA,21.6,14.6,San Roque,Cádiz,5.134924567506147
6056X,2024-02-23,NA,NA,NA,NA,NA,NA,18.3,11.6,San Roque,Cádiz,5.134924567506147
6056X,2024-02-24,NA,NA,NA,NA,NA,NA,18.4,10.5,San Roque,Cádiz,5.134924567506147
6056X,2024-02-25,NA,NA,14.941233457888172,21.34942655810686,5.734663051623715,13.334477348895922,19.9,9.1,San Roque,Cádiz,5.134924567506147
6056X,2024-02-26,18.12649854117522,9.695165330226112,NA,NA,NA,NA,17.5,10.2,San Roque,Cádiz,5.134924567506147
6056X,2024-02-27,NA,NA,NA,NA,NA,NA,18,8.3,San Roque,Cádiz,5.134924567506147
6056X,2024-02-28,NA,NA,NA,NA,NA,NA,20.5,8.1,San Roque,Cádiz,5.134924567506147
6056X,2024-02-29,NA,NA,NA,NA,NA,NA,20.6,7.7,San Roque,Cádiz,5.134924567506147
6056X,2024-03-01,NA,NA,15.097471788937073,21.590533998414266,6.005417081975711,13.390093878441164,21.3,8.9,San Roque,Cádiz,5.134924567506147
6056X,2024-03-02,NA,NA,NA,NA,NA,NA,18.2,9.6,San Roque,Cádiz,5.134924567506147
6056X,2024-03-03,18.278507769097754,9.888775262202223,NA,NA,NA,NA,18.1,7.6,San Roque,Cádiz,5.134924567506147
6056X,2024-03-04,NA,NA,NA,NA,NA,NA,19.3,12.7,San Roque,Cádiz,5.134924567506147
6056X,2024-03-05,NA,NA,15.154004029288185,21.80942724897035,6.101695698262663,13.425045347859042,19.2,9.6,San Roque,Cádiz,5.134924567506147
6056X,2024-03-06,NA,NA,NA,NA,NA,NA,19.9,6.7,San Roque,Cádiz,5.134924567506147
6056X,2024-03-07,18.348987147783475,9.943228193755226,NA,NA,NA,NA,17.7,9.7,San Roque,Cádiz,5.134924567506147
6056X,2024-03-08,NA,NA,NA,NA,NA,NA,16.1,7.2,San Roque,Cádiz,5.134924567506147
6056X,2024-03-09,NA,NA,NA,NA,NA,NA,13.9,9,San Roque,Cádiz,5.134924567506147
6056X,2024-03-10,NA,NA,15.273050086307524,22.039409115386785,6.276198051791192,13.5303945432929,18.5,9.5,San Roque,Cádiz,5.134924567506147
6056X,2024-03-11,NA,NA,NA,NA,NA,NA,20.9,8.2,San Roque,Cádiz,5.134924567506147
6056X,2024-03-12,18.471709344516096,10.054281063434034,NA,NA,NA,NA,19.2,7.6,San Roque,Cádiz,5.134924567506147
6056X,2024-03-13,NA,NA,NA,NA,NA,NA,18.5,10.9,San Roque,Cádiz,5.134924567506147
6056X,2024-03-14,NA,NA,15.387260335914036,22.207610680154733,6.432055846910956,13.756550300412838,22.4,8.9,San Roque,Cádiz,5.134924567506147
6056X,2024-03-15,NA,NA,NA,NA,NA,NA,24.9,13.6,San Roque,Cádiz,5.134924567506147
6056X,2024-03-16,18.557278260341132,10.14327135940948,NA,NA,NA,NA,19.3,12.1,San Roque,Cádiz,5.134924567506147
6056X,2024-03-17,NA,NA,NA,NA,NA,NA,19.9,12.3,San Roque,Cádiz,5.134924567506147
6056X,2024-03-18,NA,NA,NA,NA,NA,NA,20.4,10.9,San Roque,Cádiz,5.134924567506147
6056X,2024-03-19,NA,NA,15.521431025434106,22.377103046425027,6.631660223668923,14.021649974043626,22.3,13.1,San Roque,Cádiz,5.134924567506147
6056X,2024-03-20,NA,NA,NA,NA,NA,NA,22.3,12.3,San Roque,Cádiz,5.134924567506147
6056X,2024-03-21,18.654817170018593,10.269560430495908,NA,NA,NA,NA,18,13.7,San Roque,Cádiz,5.134924567506147
6056X,2024-03-22,NA,NA,NA,NA,NA,NA,18.2,15.1,San Roque,Cádiz,5.134924567506147
6056X,2024-03-23,NA,NA,NA,NA,NA,NA,19.2,13.4,San Roque,Cádiz,5.134924567506147
6056X,2024-03-24,NA,NA,15.768691457830757,22.64762679912469,7.046565463016039,14.264649028959582,18.6,15.2,San Roque,Cádiz,5.134924567506147
6056X,2024-03-25,NA,NA,NA,NA,NA,NA,19.1,13.4,San Roque,Cádiz,5.134924567506147
6056X,2024-03-26,18.88203717132801,10.566991256035829,NA,NA,NA,NA,16.2,8.3,San Roque,Cádiz,5.134924567506147
6056X,2024-03-27,NA,NA,NA,NA,NA,NA,19,12.2,San Roque,Cádiz,5.134924567506147
6056X,2024-03-28,NA,NA,16.10935117627794,22.98249648219401,7.630134410738089,14.524850465542375,17.6,14.5,San Roque,Cádiz,5.134924567506147
6056X,2024-03-29,NA,NA,NA,NA,NA,NA,17.2,11.1,San Roque,Cádiz,5.134924567506147
6056X,2024-03-30,19.208233512619664,10.981938390837126,NA,NA,NA,NA,14.2,10,San Roque,Cádiz,5.134924567506147
6056X,2024-03-31,NA,NA,NA,NA,NA,NA,16.5,9.1,San Roque,Cádiz,5.134924567506147
6056X,2024-04-01,NA,NA,NA,NA,NA,NA,20.9,8.5,San Roque,Cádiz,5.134924567506147
6056X,2024-04-02,NA,NA,16.443452365574274,23.286415196765542,8.168696663966223,14.755574789381123,18.9,7.9,San Roque,Cádiz,5.134924567506147
6056X,2024-04-03,NA,NA,NA,NA,NA,NA,20.9,9.5,San Roque,Cádiz,5.134924567506147
6056X,2024-04-04,19.525826797968072,11.385553117846277,NA,NA,NA,NA,19.8,11.8,San Roque,Cádiz,5.134924567506147
6056X,2024-04-05,NA,NA,NA,NA,NA,NA,20.5,9.8,San Roque,Cádiz,5.134924567506147
6056X,2024-04-06,NA,NA,NA,NA,NA,NA,21.3,15.2,San Roque,Cádiz,5.134924567506147
6056X,2024-04-07,NA,NA,16.781933074102643,23.53001440178316,8.758840693005194,14.943003631878836,28.9,15.7,San Roque,Cádiz,5.134924567506147
6056X,2024-04-08,NA,NA,NA,NA,NA,NA,23.2,13.2,San Roque,Cádiz,5.134924567506147
6056X,2024-04-09,19.83973965001748,11.856873081907416,NA,NA,NA,NA,20.5,11.3,San Roque,Cádiz,5.134924567506147
6056X,2024-04-10,NA,NA,NA,NA,NA,NA,21.9,11.1,San Roque,Cádiz,5.134924567506147
6056X,2024-04-11,NA,NA,17.137590587517998,23.817958609096273,9.30446585184947,15.128490800468327,21.6,8.9,San Roque,Cádiz,5.134924567506147
6056X,2024-04-12,NA,NA,NA,NA,NA,NA,22.1,15.8,San Roque,Cádiz,5.134924567506147
6056X,2024-04-13,20.17940586713451,12.317107184103952,NA,NA,NA,NA,20.9,15.6,San Roque,Cádiz,5.134924567506147
6056X,2024-04-14,NA,NA,NA,NA,NA,NA,23,13,San Roque,Cádiz,5.134924567506147
6056X,2024-04-15,NA,NA,NA,NA,NA,NA,23.2,11.2,San Roque,Cádiz,5.134924567506147
6056X,2024-04-16,NA,NA,17.492476773976627,24.21520612273735,9.649468427569602,15.337994417766664,32.4,13.5,San Roque,Cádiz,5.134924567506147
6056X,2024-04-17,NA,NA,NA,NA,NA,NA,22.2,15.9,San Roque,Cádiz,5.134924567506147
6056X,2024-04-18,20.547516822728184,12.658261353092565,NA,NA,NA,NA,22.1,17.3,San Roque,Cádiz,5.134924567506147
6056X,2024-04-19,NA,NA,NA,NA,NA,NA,21.9,16.8,San Roque,Cádiz,5.134924567506147
6056X,2024-04-20,NA,NA,17.840377053503044,24.645082890775495,9.887621966427105,15.556451902358427,19,13.6,San Roque,Cádiz,5.134924567506147
6056X,2024-04-21,NA,NA,NA,NA,NA,NA,21.2,12.8,San Roque,Cádiz,5.134924567506147
6056X,2024-04-22,20.92705257947768,12.952619644173067,NA,NA,NA,NA,20.9,10.2,San Roque,Cádiz,5.134924567506147
6056X,2024-04-23,NA,NA,NA,NA,NA,NA,21.2,11.9,San Roque,Cádiz,5.134924567506147
6056X,2024-04-24,NA,NA,NA,NA,NA,NA,21.6,10.4,San Roque,Cádiz,5.134924567506147
6056X,2024-04-25,NA,NA,18.22148246383723,25.14469422127093,10.129564439442984,15.807879673780524,26.7,11.4,San Roque,Cádiz,5.134924567506147
6056X,2024-04-26,NA,NA,NA,NA,NA,NA,23.3,12.3,San Roque,Cádiz,5.134924567506147
6056X,2024-04-27,21.32042293871979,13.22350156304907,NA,NA,NA,NA,21.1,11.2,San Roque,Cádiz,5.134924567506147
6056X,2024-04-28,NA,NA,NA,NA,NA,NA,23.7,10.4,San Roque,Cádiz,5.134924567506147
6056X,2024-04-29,NA,NA,NA,NA,NA,NA,25,11,San Roque,Cádiz,5.134924567506147
6056X,2024-04-30,NA,NA,18.65445505969792,25.791652653705277,10.244761075577854,16.05609131218323,22.4,9.2,San Roque,Cádiz,5.134924567506147
6056X,2024-05-01,NA,NA,NA,NA,NA,NA,22.2,11.7,San Roque,Cádiz,5.134924567506147
6056X,2024-05-02,21.743281228067445,13.381453834855114,NA,NA,NA,NA,24.8,9.1,San Roque,Cádiz,5.134924567506147
6056X,2024-05-03,NA,NA,NA,NA,NA,NA,22.4,10.4,San Roque,Cádiz,5.134924567506147
6056X,2024-05-04,NA,NA,19.11572666638406,26.45794099201408,10.373929712752188,16.331087678223923,22.5,9.8,San Roque,Cádiz,5.134924567506147
6056X,2024-05-05,NA,NA,NA,NA,NA,NA,29.6,15.6,San Roque,Cádiz,5.134924567506147
6056X,2024-05-06,22.194197210807065,13.548260025967966,NA,NA,NA,NA,28.8,17.8,San Roque,Cádiz,5.134924567506147
6056X,2024-05-07,NA,NA,NA,NA,NA,NA,23.9,14.9,San Roque,Cádiz,5.134924567506147
6056X,2024-05-08,NA,NA,NA,NA,NA,NA,23.3,16.3,San Roque,Cádiz,5.134924567506147
6056X,2024-05-09,NA,NA,19.59662931227035,27.02978931167155,10.682975106598306,16.701099259225558,23.4,16.6,San Roque,Cádiz,5.134924567506147
6056X,2024-05-10,NA,NA,NA,NA,NA,NA,24.5,16.6,San Roque,Cádiz,5.134924567506147
6056X,2024-05-11,22.66362741716567,13.856348049925383,NA,NA,NA,NA,23.3,15.1,San Roque,Cádiz,5.134924567506147
6056X,2024-05-12,NA,NA,NA,NA,NA,NA,23.3,12.1,San Roque,Cádiz,5.134924567506147
6056X,2024-05-13,NA,NA,20.105439008447338,27.597204406566675,11.078660480260591,17.156264790786175,29.7,13.4,San Roque,Cádiz,5.134924567506147
6056X,2024-05-14,NA,NA,NA,NA,NA,NA,27.4,15.5,San Roque,Cádiz,5.134924567506147
6056X,2024-05-15,23.151668646926417,14.233058548872236,NA,NA,NA,NA,26.3,14.4,San Roque,Cádiz,5.134924567506147
6056X,2024-05-16,NA,NA,NA,NA,NA,NA,27.2,13.6,San Roque,Cádiz,5.134924567506147
6056X,2024-05-17,NA,NA,NA,NA,NA,NA,27.3,15.8,San Roque,Cádiz,5.134924567506147
6056X,2024-05-18,NA,NA,20.60210114652456,28.19087478694231,11.53173348034136,17.572613181077106,28.3,14.3,San Roque,Cádiz,5.134924567506147
6056X,2024-05-19,NA,NA,NA,NA,NA,NA,26.7,15.4,San Roque,Cádiz,5.134924567506147
6056X,2024-05-20,23.687880690137977,14.63154072048409,NA,NA,NA,NA,25.8,14.9,San Roque,Cádiz,5.134924567506147
6056X,2024-05-21,NA,NA,NA,NA,NA,NA,26.7,14.3,San Roque,Cádiz,5.134924567506147
6056X,2024-05-22,NA,NA,NA,NA,NA,NA,24.1,15.6,San Roque,Cádiz,5.134924567506147
6056X,2024-05-23,NA,NA,21.162401688936047,28.792865402823654,12.093598806671938,17.99842227980725,21.8,13.4,San Roque,Cádiz,5.134924567506147
6056X,2024-05-24,NA,NA,NA,NA,NA,NA,24.2,13.9,San Roque,Cádiz,5.134924567506147
6056X,2024-05-25,24.34835629824138,15.099960864519945,NA,NA,NA,NA,23.8,15,San Roque,Cádiz,5.134924567506147
6056X,2024-05-26,NA,NA,NA,NA,NA,NA,25.2,14.3,San Roque,Cádiz,5.134924567506147
6056X,2024-05-27,NA,NA,21.68350607821457,29.379831685024815,12.664746745752891,18.398832991549703,35.8,15.9,San Roque,Cádiz,5.134924567506147
6056X,2024-05-28,NA,NA,NA,NA,NA,NA,25.7,18.6,San Roque,Cádiz,5.134924567506147
6056X,2024-05-29,24.97840191307243,15.562048525168333,NA,NA,NA,NA,24.5,18.4,San Roque,Cádiz,5.134924567506147
6056X,2024-05-30,NA,NA,NA,NA,NA,NA,24.7,15.5,San Roque,Cádiz,5.134924567506147
6056X,2024-05-31,NA,NA,NA,NA,NA,NA,24.9,16.1,San Roque,Cádiz,5.134924567506147
6056X,2024-06-01,NA,NA,22.056739190721533,29.96499575379839,13.16801635357385,18.71545398097851,26.1,19.5,San Roque,Cádiz,5.134924567506147
6056X,2024-06-02,NA,NA,NA,NA,NA,NA,26.1,19,San Roque,Cádiz,5.134924567506147
6056X,2024-06-03,25.45893314603224,15.943516604136136,NA,NA,NA,NA,25.7,19,San Roque,Cádiz,5.134924567506147
6056X,2024-06-04,NA,NA,NA,NA,NA,NA,25.2,14.7,San Roque,Cádiz,5.134924567506147
6056X,2024-06-05,NA,NA,NA,NA,NA,NA,25.5,15.7,San Roque,Cádiz,5.134924567506147
6056X,2024-06-06,NA,NA,22.35403317360722,30.578633240681818,13.681618486669771,18.988063930404977,28.4,20.9,San Roque,Cádiz,5.134924567506147
6056X,2024-06-07,NA,NA,NA,NA,NA,NA,29.8,19.1,San Roque,Cádiz,5.134924567506147
6056X,2024-06-08,25.898017023763412,16.3052999663606,NA,NA,NA,NA,28,17.2,San Roque,Cádiz,5.134924567506147
6056X,2024-06-09,NA,NA,NA,NA,NA,NA,28.5,16.1,San Roque,Cádiz,5.134924567506147
6056X,2024-06-10,NA,NA,22.617458897548957,31.157382932900255,14.197182882854872,19.24964017470369,29.8,17.4,San Roque,Cádiz,5.134924567506147
6056X,2024-06-11,NA,NA,NA,NA,NA,NA,30.5,17.6,San Roque,Cádiz,5.134924567506147
6056X,2024-06-12,26.275546912341348,16.67369753022209,NA,NA,NA,NA,31.6,18.3,San Roque,Cádiz,5.134924567506147
6056X,2024-06-13,NA,NA,NA,NA,NA,NA,25.1,18,San Roque,Cádiz,5.134924567506147
6056X,2024-06-14,NA,NA,NA,NA,NA,NA,26.1,16.9,San Roque,Cádiz,5.134924567506147
6056X,2024-06-15,NA,NA,22.75232633758684,31.690209132792393,14.723051371870021,19.41898398305888,32.1,19.9,San Roque,Cádiz,5.134924567506147
6056X,2024-06-16,NA,NA,NA,NA,NA,NA,34.5,18.7,San Roque,Cádiz,5.134924567506147
6056X,2024-06-17,26.48698561094558,17.002609875490254,NA,NA,NA,NA,25.9,16.8,San Roque,Cádiz,5.134924567506147
6056X,2024-06-18,NA,NA,NA,NA,NA,NA,30.7,17.8,San Roque,Cádiz,5.134924567506147
6056X,2024-06-19,NA,NA,22.91339887477942,32.21282158961542,15.213362632594876,19.63379870317958,28.6,15.8,San Roque,Cádiz,5.134924567506147
6056X,2024-06-20,NA,NA,NA,NA,NA,NA,29.3,14.9,San Roque,Cádiz,5.134924567506147
6056X,2024-06-21,26.72113552039798,17.346737601759543,NA,NA,NA,NA,26.8,16.5,San Roque,Cádiz,5.134924567506147
6056X,2024-06-22,NA,NA,NA,NA,NA,NA,26.7,14.8,San Roque,Cádiz,5.134924567506147
6056X,2024-06-23,NA,NA,NA,NA,NA,NA,26.7,15.8,San Roque,Cádiz,5.134924567506147
6056X,2024-06-24,NA,NA,23.17056685405887,32.73830842825417,15.682116260093276,19.97640045789631,26.1,18.7,San Roque,Cádiz,5.134924567506147
