date,provincia,2024,Media 2009-2023,tipo,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,min,max
2024-07-23,Murcia,NA,28.466666666666665,Hectáreas,79,0,0,0,0,0,148,0,241,0,0,0,38,0,0,0,0,0
2024-07-23,Murcia,NA,0.26666666666666666,Incendios,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1
2024-07-24,Murcia,NA,28.466666666666665,Hectáreas,79,0,0,0,0,0,148,0,241,0,0,0,38,0,0,0,0,0
2024-07-24,Murcia,NA,0.26666666666666666,Incendios,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1
2024-07-25,Murcia,NA,28.466666666666665,Hectáreas,79,0,0,0,0,0,148,0,241,0,0,0,38,0,0,0,0,0
2024-07-25,Murcia,NA,0.26666666666666666,Incendios,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1
2024-07-26,Murcia,NA,28.466666666666665,Hectáreas,79,0,0,0,0,0,148,0,241,0,0,0,38,0,0,0,0,0
2024-07-26,Murcia,NA,0.26666666666666666,Incendios,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1
2024-07-27,Murcia,NA,28.466666666666665,Hectáreas,79,0,0,0,0,0,148,0,241,0,0,0,38,0,0,0,0,0
2024-07-27,Murcia,NA,0.26666666666666666,Incendios,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1
2024-07-28,Murcia,NA,28.466666666666665,Hectáreas,79,0,0,0,0,0,148,0,241,0,0,0,38,0,0,0,0,0
2024-07-28,Murcia,NA,0.26666666666666666,Incendios,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1
2024-07-29,Murcia,NA,28.466666666666665,Hectáreas,79,0,0,0,0,0,148,0,241,0,0,0,38,0,0,0,0,0
2024-07-29,Murcia,NA,0.26666666666666666,Incendios,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1
2024-07-30,Murcia,NA,28.466666666666665,Hectáreas,79,0,0,0,0,0,148,0,241,0,0,0,38,0,0,0,0,0
2024-07-30,Murcia,NA,0.26666666666666666,Incendios,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1
2024-07-31,Murcia,NA,28.466666666666665,Hectáreas,79,0,0,0,0,0,148,0,241,0,0,0,38,0,0,0,0,0
2024-07-31,Murcia,NA,0.26666666666666666,Incendios,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1
2024-08-01,Murcia,NA,28.466666666666665,Hectáreas,79,0,0,0,0,0,148,0,241,0,0,0,38,0,0,0,0,0
2024-08-01,Murcia,NA,0.26666666666666666,Incendios,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1
2024-08-02,Murcia,NA,28.466666666666665,Hectáreas,79,0,0,0,0,0,148,0,241,0,0,0,38,0,0,0,0,0
2024-08-02,Murcia,NA,0.26666666666666666,Incendios,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1
2024-08-03,Murcia,NA,28.466666666666665,Hectáreas,79,0,0,0,0,0,148,0,241,0,0,0,38,0,0,0,0,0
2024-08-03,Murcia,NA,0.26666666666666666,Incendios,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1
2024-08-04,Murcia,NA,28.466666666666665,Hectáreas,79,0,0,0,0,0,148,0,241,0,0,0,38,0,0,0,0,0
2024-08-04,Murcia,NA,0.26666666666666666,Incendios,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1
2024-08-05,Murcia,NA,28.466666666666665,Hectáreas,79,0,0,0,0,0,148,0,241,0,0,0,38,0,0,0,0,0
2024-08-05,Murcia,NA,0.26666666666666666,Incendios,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1
2024-08-06,Murcia,NA,28.466666666666665,Hectáreas,79,0,0,0,0,0,148,0,241,0,0,0,38,0,0,0,0,0
2024-08-06,Murcia,NA,0.26666666666666666,Incendios,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1
2024-08-07,Murcia,NA,28.466666666666665,Hectáreas,79,0,0,0,0,0,148,0,241,0,0,0,38,0,0,0,0,0
2024-08-07,Murcia,NA,0.26666666666666666,Incendios,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1
2024-08-08,Murcia,NA,28.466666666666665,Hectáreas,79,0,0,0,0,0,148,0,241,0,0,0,38,0,0,0,0,0
2024-08-08,Murcia,NA,0.26666666666666666,Incendios,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1
2024-08-09,Murcia,NA,44,Hectáreas,79,0,0,0,0,0,148,233,241,0,0,0,38,0,0,0,0,0
2024-08-09,Murcia,NA,0.3333333333333333,Incendios,1,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,1
2024-08-10,Murcia,NA,44,Hectáreas,79,0,0,0,0,0,148,233,241,0,0,0,38,0,0,0,0,0
2024-08-10,Murcia,NA,0.3333333333333333,Incendios,1,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,1
2024-08-11,Murcia,NA,44,Hectáreas,79,0,0,0,0,0,148,233,241,0,0,0,38,0,0,0,0,0
2024-08-11,Murcia,NA,0.3333333333333333,Incendios,1,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,1
2024-08-12,Murcia,NA,44,Hectáreas,79,0,0,0,0,0,148,233,241,0,0,0,38,0,0,0,0,0
2024-08-12,Murcia,NA,0.3333333333333333,Incendios,1,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,1
2024-08-13,Murcia,NA,75.8,Hectáreas,79,0,0,0,0,0,148,233,241,0,0,0,38,0,477,0,0,477
2024-08-13,Murcia,NA,0.4,Incendios,1,0,0,0,0,0,1,1,2,0,0,0,1,0,1,0,0,1
2024-08-14,Murcia,NA,75.8,Hectáreas,79,0,0,0,0,0,148,233,241,0,0,0,38,0,477,0,0,477
2024-08-14,Murcia,NA,0.4,Incendios,1,0,0,0,0,0,1,1,2,0,0,0,1,0,1,0,0,1
2024-08-15,Murcia,NA,75.8,Hectáreas,79,0,0,0,0,0,148,233,241,0,0,0,38,0,477,0,0,477
2024-08-15,Murcia,NA,0.4,Incendios,1,0,0,0,0,0,1,1,2,0,0,0,1,0,1,0,0,1
2024-08-16,Murcia,NA,75.8,Hectáreas,79,0,0,0,0,0,148,233,241,0,0,0,38,0,477,0,0,477
2024-08-16,Murcia,NA,0.4,Incendios,1,0,0,0,0,0,1,1,2,0,0,0,1,0,1,0,0,1
2024-08-17,Murcia,NA,75.8,Hectáreas,79,0,0,0,0,0,148,233,241,0,0,0,38,0,477,0,0,477
2024-08-17,Murcia,NA,0.4,Incendios,1,0,0,0,0,0,1,1,2,0,0,0,1,0,1,0,0,1
2024-08-18,Murcia,NA,75.8,Hectáreas,79,0,0,0,0,0,148,233,241,0,0,0,38,0,477,0,0,477
2024-08-18,Murcia,NA,0.4,Incendios,1,0,0,0,0,0,1,1,2,0,0,0,1,0,1,0,0,1
2024-08-19,Murcia,NA,100.06666666666666,Hectáreas,79,0,0,364,0,0,148,233,241,0,0,0,38,0,477,0,0,477
2024-08-19,Murcia,NA,0.4666666666666667,Incendios,1,0,0,1,0,0,1,1,2,0,0,0,1,0,1,0,0,1
2024-08-20,Murcia,NA,100.06666666666666,Hectáreas,79,0,0,364,0,0,148,233,241,0,0,0,38,0,477,0,0,477
2024-08-20,Murcia,NA,0.4666666666666667,Incendios,1,0,0,1,0,0,1,1,2,0,0,0,1,0,1,0,0,1
2024-08-21,Murcia,NA,100.06666666666666,Hectáreas,79,0,0,364,0,0,148,233,241,0,0,0,38,0,477,0,0,477
2024-08-21,Murcia,NA,0.4666666666666667,Incendios,1,0,0,1,0,0,1,1,2,0,0,0,1,0,1,0,0,1
2024-08-22,Murcia,NA,100.06666666666666,Hectáreas,79,0,0,364,0,0,148,233,241,0,0,0,38,0,477,0,0,477
2024-08-22,Murcia,NA,0.4666666666666667,Incendios,1,0,0,1,0,0,1,1,2,0,0,0,1,0,1,0,0,1
2024-08-23,Murcia,NA,100.06666666666666,Hectáreas,79,0,0,364,0,0,148,233,241,0,0,0,38,0,477,0,0,477
2024-08-23,Murcia,NA,0.4666666666666667,Incendios,1,0,0,1,0,0,1,1,2,0,0,0,1,0,1,0,0,1
2024-08-24,Murcia,NA,100.06666666666666,Hectáreas,79,0,0,364,0,0,148,233,241,0,0,0,38,0,477,0,0,477
2024-08-24,Murcia,NA,0.4666666666666667,Incendios,1,0,0,1,0,0,1,1,2,0,0,0,1,0,1,0,0,1
2024-08-25,Murcia,NA,100.06666666666666,Hectáreas,79,0,0,364,0,0,148,233,241,0,0,0,38,0,477,0,0,477
2024-08-25,Murcia,NA,0.4666666666666667,Incendios,1,0,0,1,0,0,1,1,2,0,0,0,1,0,1,0,0,1
2024-08-26,Murcia,NA,100.06666666666666,Hectáreas,79,0,0,364,0,0,148,233,241,0,0,0,38,0,477,0,0,477
2024-08-26,Murcia,NA,0.4666666666666667,Incendios,1,0,0,1,0,0,1,1,2,0,0,0,1,0,1,0,0,1
2024-08-27,Murcia,NA,128.33333333333334,Hectáreas,79,0,0,364,0,0,148,233,241,0,0,0,38,0,901,0,0,901
2024-08-27,Murcia,NA,0.5333333333333333,Incendios,1,0,0,1,0,0,1,1,2,0,0,0,1,0,2,0,0,1
2024-08-28,Murcia,NA,128.33333333333334,Hectáreas,79,0,0,364,0,0,148,233,241,0,0,0,38,0,901,0,0,901
2024-08-28,Murcia,NA,0.5333333333333333,Incendios,1,0,0,1,0,0,1,1,2,0,0,0,1,0,2,0,0,1
2024-08-29,Murcia,NA,159,Hectáreas,79,0,0,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-08-29,Murcia,NA,0.6,Incendios,1,0,0,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-08-30,Murcia,NA,159,Hectáreas,79,0,0,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-08-30,Murcia,NA,0.6,Incendios,1,0,0,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-08-31,Murcia,NA,159,Hectáreas,79,0,0,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-08-31,Murcia,NA,0.6,Incendios,1,0,0,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-09-01,Murcia,NA,159,Hectáreas,79,0,0,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-09-01,Murcia,NA,0.6,Incendios,1,0,0,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-09-02,Murcia,NA,159,Hectáreas,79,0,0,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-09-02,Murcia,NA,0.6,Incendios,1,0,0,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-09-03,Murcia,NA,159,Hectáreas,79,0,0,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-09-03,Murcia,NA,0.6,Incendios,1,0,0,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-09-04,Murcia,NA,159,Hectáreas,79,0,0,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-09-04,Murcia,NA,0.6,Incendios,1,0,0,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-09-05,Murcia,NA,159,Hectáreas,79,0,0,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-09-05,Murcia,NA,0.6,Incendios,1,0,0,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-09-06,Murcia,NA,159,Hectáreas,79,0,0,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-09-06,Murcia,NA,0.6,Incendios,1,0,0,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-09-07,Murcia,NA,159,Hectáreas,79,0,0,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-09-07,Murcia,NA,0.6,Incendios,1,0,0,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-09-08,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-09-08,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-09-09,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-09-09,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-09-10,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-09-10,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-09-11,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-09-11,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-09-12,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-09-12,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-09-13,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-09-13,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-09-14,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-09-14,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-09-15,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-09-15,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-09-16,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-09-16,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-09-17,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-09-17,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-09-18,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-09-18,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-09-19,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-09-19,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-09-20,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-09-20,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-09-21,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-09-21,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-09-22,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-09-22,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-09-23,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-09-23,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-09-24,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-09-24,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-09-25,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-09-25,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-09-26,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-09-26,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-09-27,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-09-27,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-09-28,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-09-28,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-09-29,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-09-29,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-09-30,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-09-30,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-10-01,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-10-01,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-10-02,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-10-02,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-10-03,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-10-03,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-10-04,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-10-04,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-10-05,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-10-05,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-10-06,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-10-06,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-10-07,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-10-07,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-10-08,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-10-08,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-10-09,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-10-09,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-10-10,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-10-10,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-10-11,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-10-11,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-10-12,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-10-12,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-10-13,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-10-13,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-10-14,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-10-14,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-10-15,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-10-15,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-10-16,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-10-16,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-10-17,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-10-17,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-10-18,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-10-18,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-10-19,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-10-19,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-10-20,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-10-20,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-10-21,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-10-21,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-10-22,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-10-22,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-10-23,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-10-23,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-10-24,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-10-24,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-10-25,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-10-25,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-10-26,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-10-26,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-10-27,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-10-27,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-10-28,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-10-28,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-10-29,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-10-29,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-10-30,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-10-30,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-10-31,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-10-31,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-11-01,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-11-01,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-11-02,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-11-02,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-11-03,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-11-03,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-11-04,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-11-04,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-11-05,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-11-05,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-11-06,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
2024-11-06,Murcia,NA,0.6666666666666666,Incendios,1,0,1,1,0,0,1,1,2,0,0,0,2,0,2,0,0,2
2024-11-07,Murcia,NA,187.86666666666667,Hectáreas,79,0,433,364,0,0,148,233,241,0,0,0,498,0,901,0,0,901
