recuento,fecuencia_supera,tipo,temp,date,indicativo,inicio_serie
692,51,Minimas,6.7,02-05,8500A,1976-01-01
419,27.1,Máximas,21.7,02-05,C249I,1967-01-01
14,0.9,Minimas,18.9,02-05,C249I,1967-01-01
112,5.1,Máximas,11.5,02-05,2462,1946-01-01
95,4.3,Minimas,3.4,02-05,2462,1946-01-01
55,11,Máximas,14.9,02-05,9001D,2005-02-21
345,69.3,Minimas,-2.8,02-05,9001D,2005-02-21
85,15,Máximas,19.5,02-05,5047E,2000-01-01
523,92.4,Minimas,-3.9,02-05,5047E,2000-01-01
14,1.8,Máximas,17.5,02-05,9563X,1991-11-20
9,1.1,Minimas,8.6,02-05,9563X,1991-11-20
411,48.7,Máximas,13.7,02-05,9573X,1990-01-01
732,86.7,Minimas,-1.4,02-05,9573X,1990-01-01
220,24.1,Máximas,18,02-05,4358X,1989-03-01
443,48.6,Minimas,4.5,02-05,4358X,1989-03-01
502,34.9,Máximas,14.8,02-05,1387E,1971-12-01
489,34,Minimas,7.4,02-05,1387E,1971-12-01
731,47.3,Máximas,13.1,02-05,1212E,1968-08-01
568,36.8,Minimas,6.9,02-05,1212E,1968-08-01
154,7.7,Máximas,19.9,02-05,0016A,1945-02-01
1142,57.3,Minimas,4.3,02-05,0016A,1945-02-01
155,6.7,Máximas,21.3,02-05,C447A,1941-08-01
200,8.8,Minimas,12.2,02-05,C447A,1941-08-01
1000,48.5,Máximas,13.4,02-05,9434,1941-01-01
1179,57.2,Minimas,2.5,02-05,9434,1941-01-01
44,1.7,Máximas,25.9,02-05,C449C,1931-01-01
128,4.9,Minimas,17.4,02-05,C449C,1931-01-01
90,30.6,Máximas,18,02-05,6293X,2009-07-19
213,72.4,Minimas,5.6,02-05,6293X,2009-07-19
136,19.9,Máximas,20,02-05,8050X,1997-03-14
518,76,Minimas,3.9,02-05,8050X,1997-03-14
149,21,Máximas,18.6,02-05,5972X,1997-03-01
171,24.1,Minimas,12,02-05,5972X,1997-03-01
102,11.6,Máximas,14.9,02-05,2235U,1986-06-01
112,12.7,Minimas,2.8,02-05,2235U,1986-06-01
252,21.2,Máximas,17.3,02-05,3260B,1982-02-01
716,60.4,Minimas,1.8,02-05,3260B,1982-02-01
118,16.8,Máximas,16,02-05,9051,1949-09-01
575,81.8,Minimas,-2.3,02-05,9051,1949-09-01
10,0.7,Máximas,23.5,02-05,0367,1973-01-01
591,41.3,Minimas,2.6,02-05,0367,1973-01-01
352,19.8,Máximas,16.2,02-05,3175,1961-01-01
1152,64.8,Minimas,-0.1,02-05,3175,1961-01-01
406,19.4,Máximas,17.4,02-05,6001,1945-05-01
1071,51.1,Minimas,11.4,02-05,6001,1945-05-01
232,8,Máximas,21.4,02-05,9981A,1920-01-01
1274,43.8,Minimas,6.6,02-05,9981A,1920-01-01
79,31.6,Máximas,16.2,02-05,1331A,2014-11-20
117,46.8,Minimas,6.7,02-05,1331A,2014-11-20
14,4.8,Máximas,18.3,02-05,8489X,2009-01-25
105,35.7,Minimas,0.6,02-05,8489X,2009-01-25
285,42.8,Máximas,14.1,02-05,1183X,1997-04-02
346,52,Minimas,7.2,02-05,1183X,1997-04-02
240,21.8,Máximas,21.8,02-05,7178I,1984-04-01
860,78.1,Minimas,3.9,02-05,7178I,1984-04-01
1130,97.6,Máximas,6.1,02-05,9771C,1983-02-01
378,32.6,Minimas,3.3,02-05,9771C,1983-02-01
81,5.5,Máximas,19,02-05,4067,1945-06-01
1066,72,Minimas,-0.8,02-05,4067,1945-06-01
211,10,Máximas,17.9,02-05,3365A,1920-01-01
935,44.4,Minimas,2.3,02-05,3365A,1920-01-01
19,4.3,Máximas,18.6,02-05,9784P,2006-01-29
80,17.9,Minimas,1.2,02-05,9784P,2006-01-29
3,0.7,Máximas,22.2,02-05,0149X,2005-01-14
193,45.8,Minimas,1.6,02-05,0149X,2005-01-14
94,14.9,Máximas,20.7,02-05,5641X,2001-01-01
443,70.2,Minimas,2.9,02-05,5641X,2001-01-01
331,52,Máximas,17.8,02-05,6156X,2001-01-01
474,74.5,Minimas,7.5,02-05,6156X,2001-01-01
19,2.7,Máximas,25.8,02-05,C459Z,1996-06-12
59,8.5,Minimas,17.2,02-05,C459Z,1996-06-12
51,6.5,Máximas,17.6,02-05,9019B,1993-01-01
613,78.1,Minimas,-3.3,02-05,9019B,1993-01-01
45,6.2,Máximas,20.3,02-05,5995B,1997-03-01
296,40.7,Minimas,10.7,02-05,5995B,1997-03-01
132,17.2,Máximas,19.8,02-05,7096B,1987-08-01
491,64,Minimas,3.7,02-05,7096B,1987-08-01
35,4.4,Máximas,19.5,02-05,0252D,1981-01-01
190,23.7,Minimas,7.3,02-05,0252D,1981-01-01
133,57.8,Máximas,13.5,02-05,1083L,2014-04-29
110,47.8,Minimas,7.9,02-05,1083L,2014-04-29
297,47.8,Máximas,13.9,02-05,1208H,2001-03-06
198,31.9,Minimas,8.8,02-05,1208H,2001-03-06
88,13.5,Máximas,18.8,02-05,5427X,2000-02-19
104,16,Minimas,9.3,02-05,5427X,2000-02-19
129,18.9,Máximas,14.1,02-05,1631E,1994-01-01
210,30.7,Minimas,3,02-05,1631E,1994-01-01
129,15.6,Máximas,18.2,02-05,1700X,1994-01-01
395,47.8,Minimas,1.9,02-05,1700X,1994-01-01
235,29.9,Máximas,15.3,02-05,9569A,1990-04-01
220,28,Minimas,5.4,02-05,9569A,1990-04-01
354,24.6,Máximas,22.6,02-05,C029O,1972-11-01
54,3.8,Minimas,17.6,02-05,C029O,1972-11-01
62,15.7,Máximas,14.7,02-05,2298,1934-02-01
197,49.7,Minimas,-1.9,02-05,2298,1934-02-01
290,14.1,Máximas,18.8,02-05,5514,1937-12-01
1404,68.4,Minimas,0.8,02-05,5514,1937-12-01
202,6.9,Máximas,18.1,02-05,9390,1920-01-01
1984,67.5,Minimas,-2,02-05,9390,1920-01-01
66,15.2,Máximas,19.3,02-05,4220X,2006-11-10
293,67.5,Minimas,-0.1,02-05,4220X,2006-11-10
49,11.7,Máximas,20.4,02-05,7119B,2009-01-30
288,69.2,Minimas,1.6,02-05,7119B,2009-01-30
24,10.6,Máximas,18.9,02-05,5192,1985-12-01
39,17.2,Minimas,6.5,02-05,5192,1985-12-01
33,5.1,Máximas,12.3,02-05,1221D,1997-03-01
90,13.8,Minimas,2.9,02-05,1221D,1997-03-01
437,53.4,Máximas,12.8,02-05,1111,1946-06-01
420,51.3,Minimas,8,02-05,1111,1946-06-01
829,52.8,Máximas,17.6,02-05,6325O,1968-01-01
911,58,Minimas,8.5,02-05,6325O,1968-01-01
886,46.1,Máximas,14,02-05,1014,1955-08-18
389,20.2,Minimas,8.4,02-05,1014,1955-08-18
102,36.7,Máximas,16.3,02-05,1002Y,2009-03-16
60,21.6,Minimas,5.1,02-05,1002Y,2009-03-16
30,8.8,Máximas,13,02-05,3111D,2005-07-03
17,5,Minimas,3.7,02-05,3111D,2005-07-03
291,59.5,Máximas,17.5,02-05,6058I,2001-01-01
176,36,Minimas,11.6,02-05,6058I,2001-01-01
14,1.7,Máximas,20.3,02-05,0324A,1987-09-01
323,40.1,Minimas,-0.5,02-05,0324A,1987-09-01
320,38.1,Máximas,17.4,02-05,8325X,1991-02-01
679,80.8,Minimas,3.7,02-05,8325X,1991-02-01
28,6.5,Máximas,19,02-05,4148,1964-01-01
194,44.7,Minimas,2.7,02-05,4148,1964-01-01
150,18.2,Máximas,15.9,02-05,1159,1961-01-01
486,59,Minimas,5.1,02-05,1159,1961-01-01
619,41.4,Máximas,17.4,02-05,6000A,1965-01-01
393,26.3,Minimas,12.4,02-05,6000A,1965-01-01
746,38.3,Máximas,16.8,02-05,4452,1955-01-01
1004,51.5,Minimas,4.6,02-05,4452,1955-01-01
110,19.3,Máximas,24.3,02-05,C629X,2003-02-07
36,6.3,Minimas,18.1,02-05,C629X,2003-02-07
186,34.6,Máximas,14.5,02-05,1283U,1997-04-01
210,39,Minimas,7.9,02-05,1283U,1997-04-01
90,15.8,Máximas,18.5,02-05,4244X,2001-01-24
304,53.2,Minimas,2.6,02-05,4244X,2001-01-24
18,2.2,Máximas,14,02-05,2630X,1991-10-04
254,30.6,Minimas,-0.9,02-05,2630X,1991-10-04
156,17.8,Máximas,19.5,02-05,4410X,1989-06-04
481,55,Minimas,4.1,02-05,4410X,1989-06-04
211,15.2,Máximas,15.7,02-05,9263D,1975-01-01
953,68.9,Minimas,-0.1,02-05,9263D,1975-01-01
189,13.4,Máximas,19,02-05,1690A,1972-08-01
616,43.6,Minimas,4.1,02-05,1690A,1972-08-01
751,33.7,Máximas,13.3,02-05,9898,1943-03-01
789,35.4,Minimas,3.5,02-05,9898,1943-03-01
182,58.7,Máximas,12.6,02-05,1111X,2012-03-01
133,42.9,Minimas,8.6,02-05,1111X,2012-03-01
16,3.3,Máximas,18.8,02-05,9208E,2006-02-01
24,4.9,Minimas,6,02-05,9208E,2006-02-01
170,23.7,Máximas,16.4,02-05,3576X,1996-08-01
239,33.3,Minimas,5.5,02-05,3576X,1996-08-01
136,14.3,Máximas,16.9,02-05,2946X,1988-12-29
392,41.1,Minimas,1.2,02-05,2946X,1988-12-29
559,57.1,Máximas,16.5,02-05,7012C,1988-09-01
944,97,Minimas,5.2,02-05,7012C,1988-09-01
213,21.6,Máximas,17.4,02-05,5270B,1983-04-02
440,44.5,Minimas,7.2,02-05,5270B,1983-04-02
352,32,Máximas,19.1,02-05,4642E,1984-06-01
536,48.7,Minimas,7.2,02-05,4642E,1984-06-01
28,1.9,Máximas,26.1,02-05,C139E,1970-04-01
358,24.1,Minimas,16.3,02-05,C139E,1970-04-01
158,7.5,Máximas,17.7,02-05,9170,1948-11-01
1714,81,Minimas,-0.3,02-05,9170,1948-11-01
854,39.8,Máximas,15.1,02-05,1082,1947-03-01
1026,47.8,Minimas,5.4,02-05,1082,1947-03-01
74,21.8,Máximas,16.3,02-05,3168D,2011-08-01
182,53.7,Minimas,1.7,02-05,3168D,2011-08-01
67,17.7,Máximas,19.2,02-05,4560Y,2009-06-05
128,33.8,Minimas,7.9,02-05,4560Y,2009-06-05
60,16.7,Máximas,17.7,02-05,4103X,2006-11-10
278,77.2,Minimas,-1.3,02-05,4103X,2006-11-10
22,5.3,Máximas,21.4,02-05,7275C,2009-01-16
336,81.8,Minimas,-0.8,02-05,7275C,2009-01-16
41,9.8,Máximas,17.4,02-05,9698U,2002-01-01
30,7.2,Minimas,5,02-05,9698U,2002-01-01
176,18.9,Máximas,15.1,02-05,1351,1961-01-01
207,22.2,Minimas,10,02-05,1351,1961-01-01
319,19.5,Máximas,20.2,02-05,8414A,1965-01-01
1285,78.5,Minimas,3,02-05,8414A,1965-01-01
271,13.1,Máximas,16.8,02-05,3200,1951-01-01
825,40,Minimas,3.4,02-05,3200,1951-01-01
688,31.3,Máximas,17.9,02-05,7031,1944-08-01
2064,93.8,Minimas,1,02-05,7031,1944-08-01
186,60,Máximas,13.7,02-05,9434P,2012-10-01
241,77.7,Minimas,2,02-05,9434P,2012-10-01
184,54.4,Máximas,13.7,02-05,1014A,2011-11-01
83,24.6,Minimas,8.1,02-05,1014A,2011-11-01
53,16.3,Máximas,19.8,02-05,B691Y,2011-04-19
219,67.2,Minimas,3.2,02-05,B691Y,2011-04-19
205,37.7,Máximas,18.5,02-05,4549Y,2003-03-01
216,39.7,Minimas,8.7,02-05,4549Y,2003-03-01
95,18.1,Máximas,17.4,02-05,4267X,2000-03-01
255,48.7,Minimas,2.6,02-05,4267X,2000-03-01
67,7.7,Máximas,15.4,02-05,9111,1989-04-18
129,14.9,Minimas,3.9,02-05,9111,1989-04-18
137,11.3,Máximas,24.6,02-05,C429I,1980-07-01
146,12,Minimas,16.9,02-05,C429I,1980-07-01
317,13.2,Máximas,14.2,02-05,2539,1936-11-01
972,40.5,Minimas,0.4,02-05,2539,1936-11-01
98,29.1,Máximas,14.4,02-05,9091R,2011-09-30
124,36.8,Minimas,1.4,02-05,9091R,2011-09-30
228,48.3,Máximas,13,02-05,1059X,2005-02-09
213,45.1,Minimas,6.8,02-05,1059X,2005-02-09
91,15.3,Máximas,19.9,02-05,5181D,2001-01-02
329,55.5,Minimas,3.1,02-05,5181D,2001-01-02
56,9.5,Máximas,20.8,02-05,6302A,2001-01-01
278,47.1,Minimas,4.9,02-05,6302A,2001-01-01
383,53,Máximas,17.3,02-05,5860E,1997-01-11
325,45,Minimas,7.2,02-05,5860E,1997-01-11
44,5.3,Máximas,19.2,02-05,B013X,1993-04-15
588,71.2,Minimas,0,02-05,B013X,1993-04-15
102,9.5,Máximas,18.4,02-05,1484C,1985-10-01
314,29.3,Minimas,8.3,02-05,1484C,1985-10-01
127,5.4,Máximas,19.1,02-05,8175,1939-12-01
1784,75.7,Minimas,-2,02-05,8175,1939-12-01
389,16,Máximas,13.6,02-05,2661,1938-01-01
679,28,Minimas,1.6,02-05,2661,1938-01-01
511,17.5,Máximas,14.9,02-05,3195,1920-01-01
1003,34.3,Minimas,4.6,02-05,3195,1920-01-01
59,19.2,Máximas,15.2,02-05,9263X,2010-03-19
179,58.1,Minimas,1,02-05,9263X,2010-03-19
81,24.3,Máximas,22.9,02-05,C229J,1993-02-01
14,4.2,Minimas,19.6,02-05,C229J,1993-02-01
108,21.4,Máximas,20.4,02-05,8416Y,1994-07-02
358,70.9,Minimas,6.6,02-05,8416Y,1994-07-02
68,11.1,Máximas,18.3,02-05,5390Y,2000-01-01
53,8.7,Minimas,8.2,02-05,5390Y,2000-01-01
127,15.6,Máximas,16,02-05,2916A,1991-10-23
216,26.6,Minimas,2.8,02-05,2916A,1991-10-23
142,16,Máximas,15.4,02-05,2775X,1988-12-17
355,39.9,Minimas,-0.5,02-05,2775X,1988-12-17
159,17.3,Máximas,14.6,02-05,2374X,1988-12-03
528,57.4,Minimas,-2,02-05,2374X,1988-12-03
167,9.1,Máximas,17.1,02-05,3013,1949-09-01
1210,65.9,Minimas,-4.8,02-05,3013,1949-09-01
627,24.1,Máximas,15.3,02-05,1387,1930-10-01
905,34.8,Minimas,8.8,02-05,1387,1930-10-01
3,1.1,Máximas,23.9,02-05,0372C,2013-03-08
53,18.9,Minimas,4.9,02-05,0372C,2013-03-08
33,5.9,Máximas,17.9,02-05,1735X,2001-02-22
372,66.4,Minimas,-1.6,02-05,1735X,2001-02-22
185,30.7,Máximas,17,02-05,3434X,2001-09-22
372,61.7,Minimas,2,02-05,3434X,2001-09-22
115,16.6,Máximas,17.7,02-05,1473A,1994-01-01
250,36,Minimas,6.3,02-05,1473A,1994-01-01
145,19.4,Máximas,14.6,02-05,9244X,1992-02-04
340,45.5,Minimas,2.2,02-05,9244X,1992-02-04
286,22,Máximas,17.7,02-05,B228,1978-01-01
718,55.3,Minimas,8.1,02-05,B228,1978-01-01
285,21.7,Máximas,14.2,02-05,9091O,1976-01-01
632,48.1,Minimas,1.1,02-05,9091O,1976-01-01
591,32,Máximas,17.6,02-05,5973,1935-11-01
815,44.1,Minimas,11.2,02-05,5973,1935-11-01
271,12.3,Máximas,16.8,02-05,3196,1945-05-01
927,42.1,Minimas,3.2,02-05,3196,1945-05-01
1065,47.5,Máximas,17.6,02-05,6155A,1942-05-01
1787,79.7,Minimas,5.8,02-05,6155A,1942-05-01
35,6.6,Máximas,21.1,02-05,7247X,2004-01-14
416,78.9,Minimas,-0.4,02-05,7247X,2004-01-14
278,39.2,Máximas,14.8,02-05,1041A,1997-04-01
350,49.3,Minimas,6.7,02-05,1041A,1997-04-01
108,13.3,Máximas,17.9,02-05,1475X,1994-01-01
313,38.6,Minimas,6.4,02-05,1475X,1994-01-01
69,7.4,Máximas,17.1,02-05,3130C,1984-10-01
604,64.4,Minimas,-3.8,02-05,3130C,1984-10-01
187,16.6,Máximas,14.1,02-05,3191E,1978-01-01
54,4.8,Minimas,7.3,02-05,3191E,1978-01-01
445,32.2,Máximas,17,02-05,B278,1972-08-01
632,45.7,Minimas,4.4,02-05,B278,1972-08-01
408,24.5,Máximas,19.6,02-05,5402,1959-04-01
1359,82,Minimas,1.5,02-05,5402,1959-04-01
48,3.5,Máximas,20.9,02-05,9619,1928-09-01
853,54.6,Minimas,-2.2,02-05,9619,1928-09-01
138,7.8,Máximas,17.7,02-05,1495,1956-05-01
355,20,Minimas,8.3,02-05,1495,1956-05-01
773,40.7,Máximas,17.9,02-05,5796,1946-02-01
1135,59.9,Minimas,4.4,02-05,5796,1946-02-01
544,23.2,Máximas,21,02-05,7228,1940-01-01
1985,84.8,Minimas,1.1,02-05,7228,1940-01-01
65,17.9,Máximas,19.4,02-05,4511C,2007-07-09
156,42.9,Minimas,5.1,02-05,4511C,2007-07-09
110,22.7,Máximas,23.2,02-05,C659H,2002-05-01
174,36,Minimas,16.8,02-05,C659H,2002-05-01
88,16.9,Máximas,18,02-05,6106X,2001-01-01
366,70.5,Minimas,1.2,02-05,6106X,2001-01-01
164,24,Máximas,15.8,02-05,1078I,1997-04-01
183,26.8,Minimas,5.9,02-05,1078I,1997-04-01
190,22.8,Máximas,17.5,02-05,3526X,1989-02-01
377,45.3,Minimas,4.6,02-05,3526X,1989-02-01
286,28.9,Máximas,19,02-05,5910,1988-09-01
636,64.4,Minimas,6.2,02-05,5910,1988-09-01
520,33,Máximas,15.6,02-05,B893,1965-01-01
749,47.5,Minimas,7.5,02-05,B893,1965-01-01
539,23.1,Máximas,16.2,02-05,0076,1924-03-01
576,24.6,Minimas,7.5,02-05,0076,1924-03-01
1371,51.2,Máximas,11,02-05,1024E,1928-01-01
1025,37.8,Minimas,7,02-05,1024E,1928-01-01
193,46.4,Máximas,17.9,02-05,7002Y,2009-01-11
337,81.6,Minimas,6.9,02-05,7002Y,2009-01-11
54,12.2,Máximas,16,02-05,1037Y,2007-12-19
172,39,Minimas,3.4,02-05,1037Y,2007-12-19
39,7,Máximas,17,02-05,9990X,2002-01-01
40,7.2,Minimas,2.3,02-05,9990X,2002-01-01
26,4.8,Máximas,25,02-05,C129Z,2000-01-22
26,4.8,Minimas,17.2,02-05,C129Z,2000-01-22
85,14.6,Máximas,16.2,02-05,3338,1997-01-04
312,53.7,Minimas,1.9,02-05,3338,1997-01-04
63,5.7,Máximas,11.4,02-05,2150H,1977-01-01
97,8.8,Minimas,2.8,02-05,2150H,1977-01-01
32,3.1,Máximas,20.9,02-05,8368U,1986-04-01
620,59.3,Minimas,-2.3,02-05,8368U,1986-04-01
390,20.5,Máximas,20.6,02-05,7209,1955-01-01
1524,80.3,Minimas,1.7,02-05,7209,1955-01-01
859,49.1,Máximas,14,02-05,1109,1953-09-12
1101,62.9,Minimas,5,02-05,1109,1953-09-12
55,13.5,Máximas,18.5,02-05,4147X,2006-11-09
295,72.7,Minimas,-0.1,02-05,4147X,2006-11-09
205,20.7,Máximas,14.2,02-05,2465,1988-10-01
331,33.5,Minimas,2.9,02-05,2465,1988-10-01
207,20.6,Máximas,17.1,02-05,3100B,1976-04-01
668,66.3,Minimas,-0.9,02-05,3100B,1976-04-01
155,11.5,Máximas,16.7,02-05,2870,1970-01-01
594,44.2,Minimas,1.2,02-05,2870,1970-01-01
40,2.8,Máximas,24.8,02-05,C929I,1973-12-01
409,29,Minimas,17.1,02-05,C929I,1973-12-01
268,13.4,Máximas,22.9,02-05,C649I,1951-01-01
177,8.8,Minimas,17,02-05,C649I,1951-01-01
210,9.3,Máximas,14.3,02-05,2331,1943-08-01
1525,67.8,Minimas,-2.3,02-05,2331,1943-08-01
2,0.1,Máximas,22,02-05,0200E,1920-01-01
1,0,Minimas,14.1,02-05,0200E,1920-01-01
43,15.5,Máximas,17.4,02-05,4090Y,2008-09-14
170,61.4,Minimas,-0.3,02-05,4090Y,2008-09-14
149,48.1,Máximas,13.2,02-05,1249X,2012-03-01
106,34.2,Minimas,6.4,02-05,1249X,2012-03-01
178,32,Máximas,19.6,02-05,5298X,2001-01-01
433,77.7,Minimas,0.4,02-05,5298X,2001-01-01
34,5.8,Máximas,11.9,02-05,3266A,1997-01-01
22,3.8,Minimas,4,02-05,3266A,1997-01-01
120,18.1,Máximas,16.3,02-05,5911A,2000-02-01
264,39.9,Minimas,4.6,02-05,5911A,2000-02-01
83,13,Máximas,15.4,02-05,3110C,1997-01-01
301,47.1,Minimas,-0.4,02-05,3110C,1997-01-01
112,15.2,Máximas,18.7,02-05,5704B,1997-01-29
495,67.3,Minimas,1.8,02-05,5704B,1997-01-29
89,11.7,Máximas,17.9,02-05,9381I,1992-08-01
434,57,Minimas,-2.3,02-05,9381I,1992-08-01
117,10.1,Máximas,19.3,02-05,8178D,1983-01-01
767,66.2,Minimas,0.4,02-05,8178D,1983-01-01
266,11.9,Máximas,16.3,02-05,1428,1943-11-01
1198,53.7,Minimas,3.5,02-05,1428,1943-11-01
35,8.4,Máximas,18.8,02-05,4386B,2007-06-01
73,17.4,Minimas,7.9,02-05,4386B,2007-06-01
124,21.7,Máximas,14.3,02-05,2117D,2002-04-16
303,53,Minimas,-2,02-05,2117D,2002-04-16
134,21.7,Máximas,17.6,02-05,3519X,1999-03-24
237,38.3,Minimas,6.4,02-05,3519X,1999-03-24
76,10.9,Máximas,17.9,02-05,0201D,1994-04-21
277,39.9,Minimas,9.2,02-05,0201D,1994-04-21
78,8.8,Máximas,19.5,02-05,8309X,1991-01-10
475,53.4,Minimas,-0.1,02-05,8309X,1991-01-10
18,2.2,Máximas,16.8,02-05,B248,1971-04-01
10,1.2,Minimas,11.5,02-05,B248,1971-04-01
151,18,Máximas,14.4,02-05,1400,1951-01-01
77,9.2,Minimas,10.8,02-05,1400,1951-01-01
715,35.9,Máximas,18.6,02-05,5960,1946-02-01
1444,72.4,Minimas,4.2,02-05,5960,1946-02-01
634,24.5,Máximas,13.6,02-05,2614,1920-02-01
1083,41.8,Minimas,2,02-05,2614,1920-02-01
39,13.3,Máximas,16.2,02-05,3298X,2006-11-03
13,4.4,Minimas,7.7,02-05,3298X,2006-11-03
79,16.2,Máximas,9.2,02-05,2491C,2001-12-17
92,18.9,Minimas,0.8,02-05,2491C,2001-12-17
91,58,Máximas,12.2,02-05,1057B,1997-04-01
80,51,Minimas,8.6,02-05,1057B,1997-04-01
74,8.5,Máximas,19.7,02-05,B569X,1989-01-01
181,20.7,Minimas,11.9,02-05,B569X,1989-01-01
199,32.6,Máximas,19.3,02-05,6367B,1988-04-07
547,89.5,Minimas,2.2,02-05,6367B,1988-04-07
284,20.1,Máximas,14.4,02-05,2422,1973-10-01
643,45.5,Minimas,1.1,02-05,2422,1973-10-01
302,21.3,Máximas,18.9,02-05,5530E,1972-07-01
1227,86.4,Minimas,-2.1,02-05,5530E,1972-07-01
504,33.3,Máximas,16.9,02-05,B954,1944-01-01
995,65.7,Minimas,6.8,02-05,B954,1944-01-01
203,9.1,Máximas,16.2,02-05,2867,1945-01-01
1461,65.5,Minimas,-1.8,02-05,2867,1945-01-01
113,5,Máximas,17.3,02-05,2030,1943-11-01
976,43.2,Minimas,-0.4,02-05,2030,1943-11-01
589,24.6,Máximas,19.8,02-05,8025,1938-09-01
1984,83,Minimas,3.9,02-05,8025,1938-09-01
160,43.6,Máximas,18,02-05,7031X,2011-01-01
336,92.1,Minimas,2.5,02-05,7031X,2011-01-01
316,57.6,Máximas,13.6,02-05,1207U,1979-01-01
320,58.3,Minimas,3.4,02-05,1207U,1979-01-01
192,27,Máximas,15.7,02-05,1050J,1997-04-01
198,27.9,Minimas,6.5,02-05,1050J,1997-04-01
68,10.8,Máximas,15.5,02-05,1393,1994-01-01
231,36.6,Minimas,9.1,02-05,1393,1994-01-01
131,18,Máximas,21.1,02-05,7145D,1997-02-19
607,84.4,Minimas,1.8,02-05,7145D,1997-02-19
248,31.6,Máximas,15.2,02-05,9294E,1993-07-24
646,82.4,Minimas,-0.3,02-05,9294E,1993-07-24
131,11.5,Máximas,14.8,02-05,2444,1983-01-01
478,41.8,Minimas,0.3,02-05,2444,1983-01-01
187,12.5,Máximas,18,02-05,4121,1970-11-01
940,62.8,Minimas,1.2,02-05,4121,1970-11-01
7,0.4,Máximas,16.5,02-05,9585,1927-04-01
12,0.7,Minimas,4,02-05,9585,1927-04-01
359,19.3,Máximas,16.3,02-05,3129,1945-01-01
1166,62.6,Minimas,0,02-05,3129,1945-01-01
370,15.2,Máximas,20.8,02-05,8416,1937-11-01
1431,58.9,Minimas,6.6,02-05,8416,1937-11-01
130,23.6,Máximas,17.8,02-05,5000C,2003-06-01
142,25.7,Minimas,13.2,02-05,5000C,2003-06-01
54,11.8,Máximas,19.7,02-05,5582A,2001-01-01
244,53.2,Minimas,3.9,02-05,5582A,2001-01-01
165,15.8,Máximas,16.1,02-05,1505,1951-01-01
518,49.6,Minimas,1.6,02-05,1505,1951-01-01
405,25.2,Máximas,19.5,02-05,8019,1967-01-01
1402,87.2,Minimas,3.5,02-05,8019,1967-01-01
485,23.5,Máximas,14.4,02-05,1549,1951-01-01
1139,55.2,Minimas,1.4,02-05,1549,1951-01-01
83,4.7,Máximas,19.1,02-05,8096,1951-01-01
839,47.2,Minimas,0.5,02-05,8096,1951-01-01
1316,64,Máximas,16.7,02-05,5783,1951-01-01
1602,77.8,Minimas,4,02-05,5783,1951-01-01
944,32.4,Máximas,10.2,02-05,C430E,1920-01-01
1412,48.6,Minimas,1.2,02-05,C430E,1920-01-01
53,16.1,Máximas,17.3,02-05,4061X,2006-10-31
195,59.3,Minimas,1.6,02-05,4061X,2006-10-31
35,7.6,Máximas,12.8,02-05,1542,1997-03-01
78,16.9,Minimas,2,02-05,1542,1997-03-01
333,28.8,Máximas,16,02-05,3469A,1982-12-01
585,50.5,Minimas,4.8,02-05,3469A,1982-12-01
38,13.7,Máximas,22.8,02-05,C659M,2013-09-21
20,7.2,Minimas,18.4,02-05,C659M,2013-09-21
20,7.1,Máximas,24.6,02-06,C439J,2014-01-01
17,6,Minimas,15.6,02-06,C439J,2014-01-01
58,15.3,Máximas,19.7,02-06,5612B,2009-02-13
156,41.1,Minimas,5.3,02-06,5612B,2009-02-13
128,36.1,Máximas,14,02-06,3094B,2009-08-01
36,10.1,Minimas,6.2,02-06,3094B,2009-08-01
266,37.5,Máximas,15,02-06,9394X,1993-04-01
318,44.8,Minimas,1.3,02-06,9394X,1993-04-01
142,16.8,Máximas,18.1,02-06,B434X,1993-01-01
241,28.6,Minimas,9.6,02-06,B434X,1993-01-01
201,24.3,Máximas,21.8,02-06,8293X,1990-04-02
330,40,Minimas,6.1,02-06,8293X,1990-04-02
157,17,Máximas,15.2,02-06,2755X,1988-12-17
198,21.4,Minimas,3.2,02-06,2755X,1988-12-17
259,26.8,Máximas,12.1,02-06,2400E,1988-12-03
229,23.7,Minimas,1.9,02-06,2400E,1988-12-03
380,28,Máximas,18.1,02-06,8500A,1976-01-01
300,22.1,Minimas,8.9,02-06,8500A,1976-01-01
267,17.2,Máximas,22.5,02-06,C249I,1967-01-01
123,7.9,Minimas,17.2,02-06,C249I,1967-01-01
446,20.2,Máximas,7.2,02-06,2462,1946-01-01
274,12.4,Minimas,1.3,02-06,2462,1946-01-01
94,18.9,Máximas,13.1,02-06,9001D,2005-02-21
221,44.4,Minimas,-0.6,02-06,9001D,2005-02-21
190,33.6,Máximas,16.7,02-06,5047E,2000-01-01
196,34.6,Minimas,2.7,02-06,5047E,2000-01-01
266,33.8,Máximas,10.8,02-06,9563X,1991-11-20
46,5.8,Minimas,6.8,02-06,9563X,1991-11-20
165,19.5,Máximas,16.8,02-06,9573X,1990-01-01
311,36.8,Minimas,3.3,02-06,9573X,1990-01-01
161,17.7,Máximas,18.6,02-06,4358X,1989-03-01
130,14.3,Minimas,8,02-06,4358X,1989-03-01
370,25.7,Máximas,15.5,02-06,1387E,1971-12-01
822,57.2,Minimas,4.8,02-06,1387E,1971-12-01
283,18.3,Máximas,16.3,02-06,1212E,1968-08-01
