cod_ine,cod_region_iso,nom_region_iso,indicativo,nom_mun,prov_isla,tmed,tmax,calor,anomalia_tmax,tmin,frio,anomalia_tmin,fecha,hora,nombre_clean
34120,673402,Meseta de Palencia,2400E,Palencia,Palencia,4.8,9.4,no hace calor,-1,0.2,hace frío,"-1,6",2024-03-05,20:30:00,Autilla del Pino
34121,673402,Meseta de Palencia,2401,Palenzuela,Palencia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34122,673402,Meseta de Palencia,2374X,Páramo de Boedo,Palencia,5.300000000000001,11.8,hace calor,"+1,5",-1.2,hace frío,"-1,4",2024-03-05,20:30:00,Carrión de los Condes
34123,673402,Meseta de Palencia,2400E,Paredes de Nava,Palencia,4.8,9.4,no hace calor,-1,0.2,hace frío,"-1,6",2024-03-05,20:30:00,Autilla del Pino
34124,673401,Cordillera Cantábrica de Palencia,2235U,Payo de Ojeda,Palencia,4.55,11.2,hace mucho calor,"+2,7",-2.1,hace mucho frío,"-2,1",2024-03-05,20:30:00,Cervera de Pisuerga
34125,673402,Meseta de Palencia,2400E,Pedraza de Campos,Palencia,4.8,9.4,no hace calor,-1,0.2,hace frío,"-1,6",2024-03-05,20:30:00,Autilla del Pino
34126,673402,Meseta de Palencia,2374X,Pedrosa de la Vega,Palencia,5.300000000000001,11.8,hace calor,"+1,5",-1.2,hace frío,"-1,4",2024-03-05,20:30:00,Carrión de los Condes
34127,673402,Meseta de Palencia,2374X,Perales,Palencia,5.300000000000001,11.8,hace calor,"+1,5",-1.2,hace frío,"-1,4",2024-03-05,20:30:00,Carrión de los Condes
34129,673401,Cordillera Cantábrica de Palencia,2235U,Pino del Río,Palencia,4.55,11.2,hace mucho calor,"+2,7",-2.1,hace mucho frío,"-2,1",2024-03-05,20:30:00,Cervera de Pisuerga
34130,673402,Meseta de Palencia,2374X,Piña de Campos,Palencia,5.300000000000001,11.8,hace calor,"+1,5",-1.2,hace frío,"-1,4",2024-03-05,20:30:00,Carrión de los Condes
34131,673402,Meseta de Palencia,2374X,Población de Arroyo,Palencia,5.300000000000001,11.8,hace calor,"+1,5",-1.2,hace frío,"-1,4",2024-03-05,20:30:00,Carrión de los Condes
34132,673402,Meseta de Palencia,2374X,Población de Campos,Palencia,5.300000000000001,11.8,hace calor,"+1,5",-1.2,hace frío,"-1,4",2024-03-05,20:30:00,Carrión de los Condes
34133,673402,Meseta de Palencia,2401,Población de Cerrato,Palencia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34134,673401,Cordillera Cantábrica de Palencia,2235U,Polentinos,Palencia,4.55,11.2,hace mucho calor,"+2,7",-2.1,hace mucho frío,"-2,1",2024-03-05,20:30:00,Cervera de Pisuerga
34135,673402,Meseta de Palencia,2374X,Pomar de Valdivia,Palencia,5.300000000000001,11.8,hace calor,"+1,5",-1.2,hace frío,"-1,4",2024-03-05,20:30:00,Carrión de los Condes
34136,673402,Meseta de Palencia,2374X,Poza de la Vega,Palencia,5.300000000000001,11.8,hace calor,"+1,5",-1.2,hace frío,"-1,4",2024-03-05,20:30:00,Carrión de los Condes
34137,673402,Meseta de Palencia,2374X,Pozo de Urama,Palencia,5.300000000000001,11.8,hace calor,"+1,5",-1.2,hace frío,"-1,4",2024-03-05,20:30:00,Carrión de los Condes
34139,673402,Meseta de Palencia,2374X,Prádanos de Ojeda,Palencia,5.300000000000001,11.8,hace calor,"+1,5",-1.2,hace frío,"-1,4",2024-03-05,20:30:00,Carrión de los Condes
34140,673401,Cordillera Cantábrica de Palencia,2235U,"Puebla de Valdavia, La",Palencia,4.55,11.2,hace mucho calor,"+2,7",-2.1,hace mucho frío,"-2,1",2024-03-05,20:30:00,Cervera de Pisuerga
34141,673402,Meseta de Palencia,2401,Quintana del Puente,Palencia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34143,673402,Meseta de Palencia,2374X,Quintanilla de Onsoña,Palencia,5.300000000000001,11.8,hace calor,"+1,5",-1.2,hace frío,"-1,4",2024-03-05,20:30:00,Carrión de los Condes
34146,673402,Meseta de Palencia,2401,Reinoso de Cerrato,Palencia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34147,673402,Meseta de Palencia,2374X,Renedo de la Vega,Palencia,5.300000000000001,11.8,hace calor,"+1,5",-1.2,hace frío,"-1,4",2024-03-05,20:30:00,Carrión de los Condes
34149,673402,Meseta de Palencia,2374X,Requena de Campos,Palencia,5.300000000000001,11.8,hace calor,"+1,5",-1.2,hace frío,"-1,4",2024-03-05,20:30:00,Carrión de los Condes
34151,673401,Cordillera Cantábrica de Palencia,2235U,Respenda de la Peña,Palencia,4.55,11.2,hace mucho calor,"+2,7",-2.1,hace mucho frío,"-2,1",2024-03-05,20:30:00,Cervera de Pisuerga
34152,673402,Meseta de Palencia,2374X,Revenga de Campos,Palencia,5.300000000000001,11.8,hace calor,"+1,5",-1.2,hace frío,"-1,4",2024-03-05,20:30:00,Carrión de los Condes
34154,673402,Meseta de Palencia,2374X,Revilla de Collazos,Palencia,5.300000000000001,11.8,hace calor,"+1,5",-1.2,hace frío,"-1,4",2024-03-05,20:30:00,Carrión de los Condes
34155,673402,Meseta de Palencia,2401,Ribas de Campos,Palencia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34156,673402,Meseta de Palencia,2374X,Riberos de la Cueza,Palencia,5.300000000000001,11.8,hace calor,"+1,5",-1.2,hace frío,"-1,4",2024-03-05,20:30:00,Carrión de los Condes
34157,673402,Meseta de Palencia,2374X,Saldaña,Palencia,5.300000000000001,11.8,hace calor,"+1,5",-1.2,hace frío,"-1,4",2024-03-05,20:30:00,Carrión de los Condes
34158,673401,Cordillera Cantábrica de Palencia,2235U,Salinas de Pisuerga,Palencia,4.55,11.2,hace mucho calor,"+2,7",-2.1,hace mucho frío,"-2,1",2024-03-05,20:30:00,Cervera de Pisuerga
34159,673402,Meseta de Palencia,2374X,San Cebrián de Campos,Palencia,5.300000000000001,11.8,hace calor,"+1,5",-1.2,hace frío,"-1,4",2024-03-05,20:30:00,Carrión de los Condes
34160,673401,Cordillera Cantábrica de Palencia,2235U,San Cebrián de Mudá,Palencia,4.55,11.2,hace mucho calor,"+2,7",-2.1,hace mucho frío,"-2,1",2024-03-05,20:30:00,Cervera de Pisuerga
34161,673402,Meseta de Palencia,2374X,San Cristóbal de Boedo,Palencia,5.300000000000001,11.8,hace calor,"+1,5",-1.2,hace frío,"-1,4",2024-03-05,20:30:00,Carrión de los Condes
34163,673402,Meseta de Palencia,2374X,San Mamés de Campos,Palencia,5.300000000000001,11.8,hace calor,"+1,5",-1.2,hace frío,"-1,4",2024-03-05,20:30:00,Carrión de los Condes
34165,673402,Meseta de Palencia,2374X,San Román de la Cuba,Palencia,5.300000000000001,11.8,hace calor,"+1,5",-1.2,hace frío,"-1,4",2024-03-05,20:30:00,Carrión de los Condes
34167,673402,Meseta de Palencia,2400E,Santa Cecilia del Alcor,Palencia,4.8,9.4,no hace calor,-1,0.2,hace frío,"-1,6",2024-03-05,20:30:00,Autilla del Pino
34168,673402,Meseta de Palencia,2374X,Santa Cruz de Boedo,Palencia,5.300000000000001,11.8,hace calor,"+1,5",-1.2,hace frío,"-1,4",2024-03-05,20:30:00,Carrión de los Condes
34169,673402,Meseta de Palencia,2374X,Santervás de la Vega,Palencia,5.300000000000001,11.8,hace calor,"+1,5",-1.2,hace frío,"-1,4",2024-03-05,20:30:00,Carrión de los Condes
34170,673402,Meseta de Palencia,2374X,Santibáñez de Ecla,Palencia,5.300000000000001,11.8,hace calor,"+1,5",-1.2,hace frío,"-1,4",2024-03-05,20:30:00,Carrión de los Condes
34171,673401,Cordillera Cantábrica de Palencia,2235U,Santibáñez de la Peña,Palencia,4.55,11.2,hace mucho calor,"+2,7",-2.1,hace mucho frío,"-2,1",2024-03-05,20:30:00,Cervera de Pisuerga
34174,673402,Meseta de Palencia,2374X,Santoyo,Palencia,5.300000000000001,11.8,hace calor,"+1,5",-1.2,hace frío,"-1,4",2024-03-05,20:30:00,Carrión de los Condes
34175,673402,Meseta de Palencia,2374X,"Serna, La",Palencia,5.300000000000001,11.8,hace calor,"+1,5",-1.2,hace frío,"-1,4",2024-03-05,20:30:00,Carrión de los Condes
34176,673402,Meseta de Palencia,2374X,Sotobañado y Priorato,Palencia,5.300000000000001,11.8,hace calor,"+1,5",-1.2,hace frío,"-1,4",2024-03-05,20:30:00,Carrión de los Condes
34177,673402,Meseta de Palencia,2401,Soto de Cerrato,Palencia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34178,673402,Meseta de Palencia,2401,Tabanera de Cerrato,Palencia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34179,673401,Cordillera Cantábrica de Palencia,2235U,Tabanera de Valdavia,Palencia,4.55,11.2,hace mucho calor,"+2,7",-2.1,hace mucho frío,"-2,1",2024-03-05,20:30:00,Cervera de Pisuerga
34180,673402,Meseta de Palencia,2401,Támara de Campos,Palencia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34181,673402,Meseta de Palencia,2401,Tariego de Cerrato,Palencia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34182,673402,Meseta de Palencia,2401,Torquemada,Palencia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34184,673402,Meseta de Palencia,2400E,Torremormojón,Palencia,4.8,9.4,no hace calor,-1,0.2,hace frío,"-1,6",2024-03-05,20:30:00,Autilla del Pino
34185,673401,Cordillera Cantábrica de Palencia,2235U,Triollo,Palencia,4.55,11.2,hace mucho calor,"+2,7",-2.1,hace mucho frío,"-2,1",2024-03-05,20:30:00,Cervera de Pisuerga
34186,673402,Meseta de Palencia,2401,Valbuena de Pisuerga,Palencia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34189,673402,Meseta de Palencia,2401,Valdeolmillos,Palencia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34190,673402,Meseta de Palencia,2374X,Valderrábano,Palencia,5.300000000000001,11.8,hace calor,"+1,5",-1.2,hace frío,"-1,4",2024-03-05,20:30:00,Carrión de los Condes
34192,673402,Meseta de Palencia,2374X,Valde-Ucieza,Palencia,5.300000000000001,11.8,hace calor,"+1,5",-1.2,hace frío,"-1,4",2024-03-05,20:30:00,Carrión de los Condes
34196,673402,Meseta de Palencia,2401,Valle de Cerrato,Palencia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34199,673401,Cordillera Cantábrica de Palencia,2235U,Velilla del Río Carrión,Palencia,4.55,11.2,hace mucho calor,"+2,7",-2.1,hace mucho frío,"-2,1",2024-03-05,20:30:00,Cervera de Pisuerga
34201,673402,Meseta de Palencia,2401,Vertavillo,Palencia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34202,673402,Meseta de Palencia,2374X,Villabasta de Valdavia,Palencia,5.300000000000001,11.8,hace calor,"+1,5",-1.2,hace frío,"-1,4",2024-03-05,20:30:00,Carrión de los Condes
34204,673402,Meseta de Palencia,2374X,Villacidaler,Palencia,5.300000000000001,11.8,hace calor,"+1,5",-1.2,hace frío,"-1,4",2024-03-05,20:30:00,Carrión de los Condes
34205,673402,Meseta de Palencia,2401,Villaconancio,Palencia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34206,673402,Meseta de Palencia,2374X,Villada,Palencia,5.300000000000001,11.8,hace calor,"+1,5",-1.2,hace frío,"-1,4",2024-03-05,20:30:00,Carrión de los Condes
34208,673402,Meseta de Palencia,2374X,Villaeles de Valdavia,Palencia,5.300000000000001,11.8,hace calor,"+1,5",-1.2,hace frío,"-1,4",2024-03-05,20:30:00,Carrión de los Condes
34210,673402,Meseta de Palencia,2401,Villahán,Palencia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34211,673402,Meseta de Palencia,2374X,Villaherreros,Palencia,5.300000000000001,11.8,hace calor,"+1,5",-1.2,hace frío,"-1,4",2024-03-05,20:30:00,Carrión de los Condes
34213,673402,Meseta de Palencia,2401,Villalaco,Palencia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34214,673401,Cordillera Cantábrica de Palencia,2235U,Villalba de Guardo,Palencia,4.55,11.2,hace mucho calor,"+2,7",-2.1,hace mucho frío,"-2,1",2024-03-05,20:30:00,Cervera de Pisuerga
34215,673402,Meseta de Palencia,2374X,Villalcázar de Sirga,Palencia,5.300000000000001,11.8,hace calor,"+1,5",-1.2,hace frío,"-1,4",2024-03-05,20:30:00,Carrión de los Condes
34216,673402,Meseta de Palencia,2374X,Villalcón,Palencia,5.300000000000001,11.8,hace calor,"+1,5",-1.2,hace frío,"-1,4",2024-03-05,20:30:00,Carrión de los Condes
34217,673402,Meseta de Palencia,2401,Villalobón,Palencia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34218,673402,Meseta de Palencia,2374X,Villaluenga de la Vega,Palencia,5.300000000000001,11.8,hace calor,"+1,5",-1.2,hace frío,"-1,4",2024-03-05,20:30:00,Carrión de los Condes
34220,673402,Meseta de Palencia,2400E,Villamartín de Campos,Palencia,4.8,9.4,no hace calor,-1,0.2,hace frío,"-1,6",2024-03-05,20:30:00,Autilla del Pino
34221,673402,Meseta de Palencia,2401,Villamediana,Palencia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34222,673402,Meseta de Palencia,2374X,Villameriel,Palencia,5.300000000000001,11.8,hace calor,"+1,5",-1.2,hace frío,"-1,4",2024-03-05,20:30:00,Carrión de los Condes
34223,673402,Meseta de Palencia,2374X,Villamoronta,Palencia,5.300000000000001,11.8,hace calor,"+1,5",-1.2,hace frío,"-1,4",2024-03-05,20:30:00,Carrión de los Condes
34224,673402,Meseta de Palencia,2374X,Villamuera de la Cueza,Palencia,5.300000000000001,11.8,hace calor,"+1,5",-1.2,hace frío,"-1,4",2024-03-05,20:30:00,Carrión de los Condes
34225,673402,Meseta de Palencia,2401,Villamuriel de Cerrato,Palencia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34227,673402,Meseta de Palencia,2374X,Villanueva del Rebollar,Palencia,5.300000000000001,11.8,hace calor,"+1,5",-1.2,hace frío,"-1,4",2024-03-05,20:30:00,Carrión de los Condes
34228,673402,Meseta de Palencia,2374X,Villanuño de Valdavia,Palencia,5.300000000000001,11.8,hace calor,"+1,5",-1.2,hace frío,"-1,4",2024-03-05,20:30:00,Carrión de los Condes
34229,673402,Meseta de Palencia,2374X,Villaprovedo,Palencia,5.300000000000001,11.8,hace calor,"+1,5",-1.2,hace frío,"-1,4",2024-03-05,20:30:00,Carrión de los Condes
34230,673402,Meseta de Palencia,2374X,Villarmentero de Campos,Palencia,5.300000000000001,11.8,hace calor,"+1,5",-1.2,hace frío,"-1,4",2024-03-05,20:30:00,Carrión de los Condes
34231,673402,Meseta de Palencia,2374X,Villarrabé,Palencia,5.300000000000001,11.8,hace calor,"+1,5",-1.2,hace frío,"-1,4",2024-03-05,20:30:00,Carrión de los Condes
34232,673402,Meseta de Palencia,2400E,Villarramiel,Palencia,4.8,9.4,no hace calor,-1,0.2,hace frío,"-1,6",2024-03-05,20:30:00,Autilla del Pino
34233,673402,Meseta de Palencia,2374X,Villasarracino,Palencia,5.300000000000001,11.8,hace calor,"+1,5",-1.2,hace frío,"-1,4",2024-03-05,20:30:00,Carrión de los Condes
34234,673402,Meseta de Palencia,2374X,Villasila de Valdavia,Palencia,5.300000000000001,11.8,hace calor,"+1,5",-1.2,hace frío,"-1,4",2024-03-05,20:30:00,Carrión de los Condes
34236,673402,Meseta de Palencia,2374X,Villaturde,Palencia,5.300000000000001,11.8,hace calor,"+1,5",-1.2,hace frío,"-1,4",2024-03-05,20:30:00,Carrión de los Condes
34237,673402,Meseta de Palencia,2400E,Villaumbrales,Palencia,4.8,9.4,no hace calor,-1,0.2,hace frío,"-1,6",2024-03-05,20:30:00,Autilla del Pino
34238,673402,Meseta de Palencia,2401,Villaviudas,Palencia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34240,673402,Meseta de Palencia,2400E,Villerías de Campos,Palencia,4.8,9.4,no hace calor,-1,0.2,hace frío,"-1,6",2024-03-05,20:30:00,Autilla del Pino
34241,673402,Meseta de Palencia,2401,Villodre,Palencia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34242,673402,Meseta de Palencia,2401,Villodrigo,Palencia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34243,673402,Meseta de Palencia,2374X,Villoldo,Palencia,5.300000000000001,11.8,hace calor,"+1,5",-1.2,hace frío,"-1,4",2024-03-05,20:30:00,Carrión de los Condes
34245,673402,Meseta de Palencia,2374X,Villota del Páramo,Palencia,5.300000000000001,11.8,hace calor,"+1,5",-1.2,hace frío,"-1,4",2024-03-05,20:30:00,Carrión de los Condes
34246,673402,Meseta de Palencia,2374X,Villovieco,Palencia,5.300000000000001,11.8,hace calor,"+1,5",-1.2,hace frío,"-1,4",2024-03-05,20:30:00,Carrión de los Condes
34901,673402,Meseta de Palencia,2374X,Osorno la Mayor,Palencia,5.300000000000001,11.8,hace calor,"+1,5",-1.2,hace frío,"-1,4",2024-03-05,20:30:00,Carrión de los Condes
34902,673402,Meseta de Palencia,2374X,Valle del Retortillo,Palencia,5.300000000000001,11.8,hace calor,"+1,5",-1.2,hace frío,"-1,4",2024-03-05,20:30:00,Carrión de los Condes
34903,673402,Meseta de Palencia,2374X,Loma de Ucieza,Palencia,5.300000000000001,11.8,hace calor,"+1,5",-1.2,hace frío,"-1,4",2024-03-05,20:30:00,Carrión de los Condes
34904,673401,Cordillera Cantábrica de Palencia,2235U,"Pernía, La",Palencia,4.55,11.2,hace mucho calor,"+2,7",-2.1,hace mucho frío,"-2,1",2024-03-05,20:30:00,Cervera de Pisuerga
35001,659001,Norte de Gran Canaria,C659M,Agaete,Gran Canaria,19.85,21.6,hace mucho calor,"+1,1",18.1,extremadamente cálida,+1,2024-03-05,19:30:00,"Las Palmas de Gran Canaria, Pl. de la Feria"
35002,659004,"Este, sur y oeste de Gran Ca",C649I,Agüimes,Gran Canaria,20,22.9,hace calor,"+1,3",17.1,anormalmente cálida,"+1,3",2024-03-05,19:30:00,Gran Canaria Aeropuerto
35003,659201,Fuerteventura,C249I,Antigua,Fuerteventura,19.05,21.5,no hace calor,"-0,1",16.6,más cálida de lo normal,"+0,8",2024-03-05,19:30:00,Fuerteventura Aeropuerto
35004,659101,Lanzarote,C029O,Arrecife,Lanzarote,19.1,23.3,hace calor,"+1,1",14.9,el frío es normal,"-0,4",2024-03-05,19:30:00,Lanzarote Aeropuerto
35005,659004,"Este, sur y oeste de Gran Ca",C619I,Artenara,Gran Canaria,18.4,23.5,hace mucho calor,"+2,5",13.3,hace frío,"-0,9",2024-03-05,19:30:00,La Aldea de San Nicolás
35006,659001,Norte de Gran Canaria,C659M,Arucas,Gran Canaria,19.85,21.6,hace mucho calor,"+1,1",18.1,extremadamente cálida,+1,2024-03-05,19:30:00,"Las Palmas de Gran Canaria, Pl. de la Feria"
35007,659201,Fuerteventura,C249I,Betancuria,Fuerteventura,19.05,21.5,no hace calor,"-0,1",16.6,más cálida de lo normal,"+0,8",2024-03-05,19:30:00,Fuerteventura Aeropuerto
35008,659001,Norte de Gran Canaria,C659M,Firgas,Gran Canaria,19.85,21.6,hace mucho calor,"+1,1",18.1,extremadamente cálida,+1,2024-03-05,19:30:00,"Las Palmas de Gran Canaria, Pl. de la Feria"
35009,659001,Norte de Gran Canaria,C659M,Gáldar,Gran Canaria,19.85,21.6,hace mucho calor,"+1,1",18.1,extremadamente cálida,+1,2024-03-05,19:30:00,"Las Palmas de Gran Canaria, Pl. de la Feria"
35010,659101,Lanzarote,C839I,Haría,Lanzarote,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35011,659004,"Este, sur y oeste de Gran Ca",C649I,Ingenio,Gran Canaria,20,22.9,hace calor,"+1,3",17.1,anormalmente cálida,"+1,3",2024-03-05,19:30:00,Gran Canaria Aeropuerto
35012,659004,"Este, sur y oeste de Gran Ca",C689E,Mogán,Gran Canaria,19.9,22.5,hace calor,"+0,8",17.3,anormalmente cálida,+2,2024-03-05,19:30:00,Maspalomas
35013,659001,Norte de Gran Canaria,C659M,Moya,Gran Canaria,19.85,21.6,hace mucho calor,"+1,1",18.1,extremadamente cálida,+1,2024-03-05,19:30:00,"Las Palmas de Gran Canaria, Pl. de la Feria"
35014,659201,Fuerteventura,C249I,"Oliva, La",Fuerteventura,19.05,21.5,no hace calor,"-0,1",16.6,más cálida de lo normal,"+0,8",2024-03-05,19:30:00,Fuerteventura Aeropuerto
35015,659201,Fuerteventura,C229J,Pájara,Fuerteventura,19.950000000000003,22.3,no hace calor,"-0,5",17.6,extremadamente cálida,"+2,3",2024-03-05,19:30:00,Pájara
35016,659001,Norte de Gran Canaria,C659H,"Palmas de Gran Canaria, Las",Gran Canaria,17.9,20.8,el calor es normal,"+0,5",15,hace mucho frío,"-1,1",2024-03-05,19:30:00,"Las Palmas de Gran Canaria, San Cristobal"
35017,659201,Fuerteventura,C249I,Puerto del Rosario,Fuerteventura,19.05,21.5,no hace calor,"-0,1",16.6,más cálida de lo normal,"+0,8",2024-03-05,19:30:00,Fuerteventura Aeropuerto
35018,659101,Lanzarote,C029O,San Bartolomé,Lanzarote,19.1,23.3,hace calor,"+1,1",14.9,el frío es normal,"-0,4",2024-03-05,19:30:00,Lanzarote Aeropuerto
35019,659004,"Este, sur y oeste de Gran Ca",C689E,San Bartolomé de Tirajana,Gran Canaria,19.9,22.5,hace calor,"+0,8",17.3,anormalmente cálida,+2,2024-03-05,19:30:00,Maspalomas
35020,659004,"Este, sur y oeste de Gran Ca",C619I,"Aldea de San Nicolás, La",Gran Canaria,18.4,23.5,hace mucho calor,"+2,5",13.3,hace frío,"-0,9",2024-03-05,19:30:00,La Aldea de San Nicolás
35021,659001,Norte de Gran Canaria,C659H,Santa Brígida,Gran Canaria,17.9,20.8,el calor es normal,"+0,5",15,hace mucho frío,"-1,1",2024-03-05,19:30:00,"Las Palmas de Gran Canaria, San Cristobal"
35022,659004,"Este, sur y oeste de Gran Ca",C649I,Santa Lucía de Tirajana,Gran Canaria,20,22.9,hace calor,"+1,3",17.1,anormalmente cálida,"+1,3",2024-03-05,19:30:00,Gran Canaria Aeropuerto
35023,659001,Norte de Gran Canaria,C659M,Santa María de Guía de Gran Canaria,Gran Canaria,19.85,21.6,hace mucho calor,"+1,1",18.1,extremadamente cálida,+1,2024-03-05,19:30:00,"Las Palmas de Gran Canaria, Pl. de la Feria"
35024,659101,Lanzarote,C839I,Teguise,Lanzarote,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35025,659003,Cumbres de Gran Canaria,C619I,Tejeda,Gran Canaria,18.4,23.5,hace mucho calor,"+2,5",13.3,hace frío,"-0,9",2024-03-05,19:30:00,La Aldea de San Nicolás
35026,659004,"Este, sur y oeste de Gran Ca",C649I,Telde,Gran Canaria,20,22.9,hace calor,"+1,3",17.1,anormalmente cálida,"+1,3",2024-03-05,19:30:00,Gran Canaria Aeropuerto
