fecha,indicativo,nombre_clean,provincia_clean,tmax,calor
2024-01-18,C929I,Hierro Aeropuerto,Sta. Cruz de Tenerife,23.1,hace mucho calor
2024-01-18,C649I,Gran Canaria Aeropuerto,Las Palmas,24.7,el calor es extremo
2024-01-18,2331,Burgos Aeropuerto,Burgos,11.3,el calor es extremo
2024-01-18,4090Y,San Clemente,Cuenca,14.6,el calor es extremo
2024-01-18,1249X,Oviedo,Asturias,16,el calor es extremo
2024-01-18,5298X,Andújar,Jaén,17.3,hace calor
2024-01-18,3266A,Puerto Alto del León,Madrid,7,hace mucho calor
2024-01-18,5911A,Grazalema,Cádiz,11.3,hace calor
2024-01-18,3110C,Buitrago del Lozoya,Madrid,14.1,el calor es extremo
2024-01-18,5704B,Cazalla de la Sierra,Sevilla,14.1,hace calor
2024-01-18,9381I,Calamocha,Teruel,14.8,el calor es extremo
2024-01-18,1428,Santiago de Compostela Aeropuerto,A Coruña,11.3,el calor es normal
2024-01-18,4386B,Llerena,Badajoz,14.1,hace mucho calor
2024-01-18,2117D,Aranda de Duero,Burgos,12.8,el calor es extremo
2024-01-18,3519X,Plasencia,Cáceres,15.9,el calor es extremo
2024-01-18,0201D,Barcelona,Barcelona,20.9,el calor es extremo
2024-01-18,8309X,Utiel,Valencia,14.5,hace mucho calor
2024-01-18,1400,Fisterra,A Coruña,12.5,hace mucho calor
2024-01-18,5960,Jerez de la Frontera Aeropuerto,Cádiz,19.4,hace mucho calor
2024-01-18,3298X,San Pablo de los Montes,Toledo,10.9,el calor es normal
2024-01-18,6367B,Huércal-Overa,Almería,21.3,hace mucho calor
2024-01-18,2422,Valladolid,Valladolid,12.4,hace mucho calor
2024-01-18,5530E,Granada Aeropuerto,Granada,17.7,el calor es extremo
2024-01-18,B954,"Ibiza, Aeropuerto",Baleares,18.5,hace mucho calor
2024-01-18,2867,Salamanca Aeropuerto,Salamanca,13.3,hace mucho calor
2024-01-18,2030,Soria,Soria,11.9,hace mucho calor
2024-01-18,8025,Alacant/Alicante,Alicante,24.4,el calor es extremo
2024-01-18,7031X,San Javier Aeropuerto,Murcia,21.6,el calor es extremo
2024-01-18,1207U,"Gijón, Campus",Asturias,NA,NA
2024-01-18,1050J,Elgoibar,Gipuzkoa,19.3,el calor es extremo
2024-01-18,1393,Cabo Vilán,A Coruña,13.1,hace calor
2024-01-18,7145D,Cieza,Murcia,23.7,el calor es extremo
2024-01-18,9294E,"Bardenas Reales, Base Aérea",Navarra,18.8,el calor es extremo
2024-01-18,2444,Ávila,Ávila,13.9,el calor es extremo
2024-01-18,4121,Ciudad Real,Ciudad Real,16,el calor es extremo
2024-01-18,9585,La Molina,Girona,7.4,hace mucho calor
2024-01-18,3129,Madrid Aeropuerto,Madrid,15.3,el calor es extremo
2024-01-18,5000C,Ceuta,Ceuta,22.2,el calor es extremo
2024-01-18,C329Z,San Sebastián de la Gomera,Sta. Cruz de Tenerife,NA,NA
2024-01-18,1505,Lugo Aeropuerto,Lugo,10.7,hace calor
2024-01-18,8019,Alicante-Elche Aeropuerto,Alicante,23.2,el calor es extremo
2024-01-18,1549,Ponferrada,León,12.4,hace mucho calor
2024-01-18,8096,Cuenca,Cuenca,11.5,hace calor
2024-01-18,5783,Sevilla Aeropuerto,Sevilla,19.4,hace mucho calor
2024-01-18,C430E,Izaña,Sta. Cruz de Tenerife,10,hace mucho calor
2024-01-18,4061X,Quintanar de la Orden,Toledo,14.9,el calor es extremo
2024-01-18,1542,Puerto de Leitariegos,Asturias,4.1,hace calor
2024-01-18,3469A,Cáceres,Cáceres,14.7,hace mucho calor
2024-01-18,C659M,"Las Palmas de Gran Canaria, Pl. de la Feria",Las Palmas,23.1,el calor es extremo
2024-01-18,2916A,Vitigudino,Salamanca,12.3,hace mucho calor
2024-01-19,5612B,La Roda de Andalucía,Sevilla,15.5,hace mucho calor
2024-01-19,3094B,Tarancón,Cuenca,12.2,hace mucho calor
2024-01-19,9394X,Calatayud,Zaragoza,7.5,no hace calor
2024-01-19,B434X,Portocolom,Baleares,14.9,no hace calor
2024-01-19,8293X,Xàtiva,Valencia,13.5,no hace calor
2024-01-19,2755X,Benavente,Zamora,6.5,no hace calor
2024-01-19,2400E,Autilla del Pino,Palencia,4.3,no hace calor
2024-01-19,8500A,Castelló - Almassora,Castellón,16.2,hace calor
2024-01-19,C249I,Fuerteventura Aeropuerto,Las Palmas,23.7,hace mucho calor
2024-01-19,2462,Puerto de Navacerrada,Madrid,2.3,el calor es normal
2024-01-19,9563X,Castellfort,Castellón,5,no hace calor
2024-01-19,9573X,Alcañiz,Teruel,9.5,no hace calor
2024-01-19,4358X,Don Benito,Badajoz,14.6,hace mucho calor
2024-01-19,1387E,A Coruña Aeropuerto,A Coruña,11.7,no hace calor
2024-01-19,1212E,Asturias Aeropuerto,Asturias,9.2,no hace calor
2024-01-19,0016A,Reus Aeropuerto,Tarragona,14.4,no hace calor
2024-01-19,C447A,Tenerife Norte Aeropuerto,Sta. Cruz de Tenerife,15.6,no hace calor
2024-01-19,9434,"Zaragoza, Aeropuerto",Zaragoza,8.9,no hace calor
2024-01-19,C449C,Sta. Cruz de Tenerife,Sta. Cruz de Tenerife,22.9,hace mucho calor
2024-01-19,6293X,Roquetas de Mar,Almería,16.6,hace calor
2024-01-19,8050X,Jávea/Xàbia,Alicante,15.5,no hace calor
2024-01-19,5972X,San Fernando,Cádiz,17.5,hace mucho calor
2024-01-19,2235U,Cervera de Pisuerga,Palencia,2.8,no hace calor
2024-01-19,3260B,Toledo,Toledo,11.6,el calor es normal
2024-01-19,0367,Girona Aeropuerto,Girona,11.6,no hace calor
2024-01-19,6001,Tarifa,Cádiz,18.4,el calor es extremo
2024-01-19,9981A,Estación de Tortosa (Roquetes),Tarragona,15.5,hace calor
2024-01-19,1331A,Castropol,Asturias,10.8,no hace calor
2024-01-19,6084X,Fuengirola,Málaga,NA,NA
2024-01-19,1183X,Llanes,Asturias,9.7,no hace calor
2024-01-19,7178I,Murcia,Murcia,20.2,hace mucho calor
2024-01-19,9771C,Lleida,Lleida,9.3,no hace calor
2024-01-19,4067,Madridejos,Toledo,12.8,hace mucho calor
2024-01-19,3365A,Talavera de la Reina,Toledo,11.3,hace calor
2024-01-19,9784P,Bielsa,Huesca,5.7,no hace calor
2024-01-19,0149X,Manresa,Barcelona,11.5,el calor es normal
2024-01-19,5641X,Écija,Sevilla,16.6,hace calor
2024-01-19,6156X,"Málaga, Centro Meteorológico",Málaga,17.9,hace calor
2024-01-19,C459Z,Puerto de la Cruz,Sta. Cruz de Tenerife,21.8,hace calor
2024-01-19,5995B,Vejer de La Frontera,Cádiz,16.4,hace calor
2024-01-19,7096B,Hellín,Albacete,16,hace mucho calor
2024-01-19,0252D,Arenys de Mar,Barcelona,13.5,no hace calor
2024-01-19,1083L,Castro Urdiales,Cantabria,8.7,no hace calor
2024-01-19,6277B,Adra,Almería,NA,NA
2024-01-19,1631E,A Pobra de Trives,Ourense,8.9,hace calor
2024-01-19,1700X,O Carballiño,Ourense,12.3,hace calor
2024-01-19,9569A,Calanda,Teruel,9.7,no hace calor
2024-01-19,C029O,Lanzarote Aeropuerto,Las Palmas,23.6,hace mucho calor
2024-01-19,2298,Palacios de la Sierra,Burgos,5,no hace calor
2024-01-19,5514,Granada Base Aérea,Granada,16,hace mucho calor
2024-01-19,9390,Daroca,Zaragoza,6.2,no hace calor
2024-01-19,4220X,Puebla de Don Rodrigo,Ciudad Real,13.2,hace calor
2024-01-19,7119B,Caravaca de la Cruz,Murcia,19,el calor es extremo
2024-01-19,5192,Villarrodrigo,Jaén,14.7,el calor es extremo
2024-01-19,1221D,Pajares-Valgrande,Asturias,-0.4,no hace calor
2024-01-19,1111,Santander,Cantabria,9,no hace calor
2024-01-19,6325O,Almería Aeropuerto,Almería,17.3,el calor es normal
2024-01-19,1002Y,"Baztan, Irurita",Navarra,6.2,no hace calor
2024-01-19,3111D,Somosierra,Madrid,3.8,no hace calor
2024-01-19,6058I,Estepona,Málaga,16.8,el calor es normal
2024-01-19,8325X,Polinyà de Xúquer,Valencia,14.8,no hace calor
2024-01-19,4148,Viso del Marqués,Ciudad Real,12.2,hace calor
2024-01-19,1159,San Vicente de la Barquera,Cantabria,9,no hace calor
2024-01-19,6000A,Melilla,Melilla,20.5,el calor es extremo
2024-01-19,4452,Badajoz Aeropuerto,Badajoz,13.8,no hace calor
2024-01-19,C629X,"Mogán, Puerto",Las Palmas,23.7,hace mucho calor
2024-01-19,4244X,Herrera del Duque,Badajoz,14.8,el calor es extremo
2024-01-19,2630X,Puerto de San Isidro,León,0,no hace calor
2024-01-19,4410X,Mérida,Badajoz,13.5,no hace calor
2024-01-19,9263D,"Pamplona, Aeropuerto",Navarra,5.4,no hace calor
2024-01-19,1690A,Ourense,Ourense,14.6,hace calor
2024-01-19,9898,"Huesca, Aeropuerto",Huesca,5.6,no hace calor
2024-01-19,1111X,Santander,Cantabria,8.8,no hace calor
2024-01-19,9208E,Aragüés del Puerto,Huesca,3.9,no hace calor
2024-01-19,3576X,Valencia de Alcántara,Cáceres,12.4,el calor es normal
2024-01-19,2946X,Saelices El Chico,Salamanca,8.1,no hace calor
2024-01-19,7012C,Cartagena,Murcia,19,hace mucho calor
2024-01-19,5270B,Jaén,Jaén,16.7,hace mucho calor
2024-01-19,C139E,La Palma Aeropuerto,Sta. Cruz de Tenerife,21.4,hace calor
2024-01-19,9170,"Logroño, Aeropuerto",La Rioja,5.2,no hace calor
2024-01-19,1082,Bilbao Aeropuerto,Bizkaia,7.5,no hace calor
2024-01-19,3168D,Guadalajara,Guadalajara,10.4,hace mucho calor
2024-01-19,4103X,Tomelloso,Ciudad Real,14.3,el calor es extremo
2024-01-19,7275C,Yecla,Murcia,13.3,hace calor
2024-01-19,9698U,Talarn,Lleida,7.5,no hace calor
2024-01-19,1351,Estaca de Bares,A Coruña,10.3,no hace calor
2024-01-19,8414A,Valencia Aeropuerto,Valencia,16.8,hace calor
2024-01-19,7031,San Javier Aeropuerto,Murcia,20,el calor es extremo
2024-01-19,9434P,"Zaragoza, Valdespartera",Zaragoza,8.8,no hace calor
2024-01-19,B691Y,Sa Pobla,Baleares,14.6,no hace calor
2024-01-19,4549Y,Ayamonte,Huelva,18.8,hace mucho calor
2024-01-19,4267X,Hinojosa del Duque,Córdoba,14.8,hace mucho calor
2024-01-19,2737E,Lagunas de Somoza,León,NA,NA
2024-01-19,C429I,Tenerife Sur Aeropuerto,Sta. Cruz de Tenerife,24,hace mucho calor
2024-01-19,1059X,Punta Galea,Bizkaia,7.9,no hace calor
2024-01-19,5181D,Arroyo del Ojanco,Jaén,16.9,hace mucho calor
2024-01-19,5860E,"Moguer, El Arenosillo",Huelva,17.3,hace calor
2024-01-19,B013X,"Escorca, Lluc",Baleares,15.3,hace calor
2024-01-19,1484C,Pontevedra,Pontevedra,12.7,no hace calor
2024-01-19,8175,Albacete Base Aérea,Albacete,14.1,hace mucho calor
2024-01-19,2661,"León, Virgen del Camino",León,6.7,no hace calor
2024-01-19,3195,"Madrid, Retiro",Madrid,10.8,hace calor
2024-01-19,9263X,"Aranguren, Ilundain",Navarra,5.2,no hace calor
2024-01-19,C229J,Pájara,Las Palmas,22.5,hace calor
2024-01-19,8416Y,"València, Viveros",Valencia,17.4,hace calor
2024-01-19,5390Y,Villanueva de Córdoba,Córdoba,11.1,hace calor
2024-01-19,2775X,Villardeciervos,Zamora,7,no hace calor
2024-01-19,2374X,Carrión de los Condes,Palencia,4.5,no hace calor
2024-01-19,3013,Molina de Aragón,Guadalajara,6.7,no hace calor
2024-01-19,1387,A Coruña,A Coruña,12,no hace calor
2024-01-19,0372C,Porqueres,Girona,8.6,no hace calor
2024-01-19,1735X,Xinzo de Limia,Ourense,8.5,no hace calor
2024-01-19,3434X,Navalmoral de la Mata,Cáceres,12,no hace calor
2024-01-19,1473A,Padrón,A Coruña,13.1,hace calor
2024-01-19,9244X,Sos del Rey Católico,Zaragoza,4.9,no hace calor
2024-01-19,B228,"Palma, Puerto",Baleares,17.1,hace mucho calor
2024-01-19,5973,Cádiz,Cádiz,18,hace mucho calor
2024-01-19,6155A,Málaga Aeropuerto,Málaga,17.7,hace calor
2024-01-19,7247X,El Pinós/Pinoso,Alicante,15.4,hace calor
2024-01-19,1041A,Zumaia,Gipuzkoa,8.5,no hace calor
2024-01-19,3130C,Sigüenza,Guadalajara,7.2,el calor es normal
2024-01-19,3191E,Colmenar Viejo,Madrid,7.8,el calor es normal
2024-01-19,B278,"Palma de Mallorca, Aeropuerto",Baleares,15.6,hace calor
2024-01-19,5402,Córdoba Aeropuerto,Córdoba,16.5,hace calor
2024-01-19,1495,Vigo Aeropuerto,Pontevedra,13.1,hace calor
2024-01-19,5796,Morón de la Frontera,Sevilla,16.9,hace calor
2024-01-19,4511C,Jerez de los Caballeros,Badajoz,14.5,hace mucho calor
2024-01-19,6106X,Antequera,Málaga,15.3,hace calor
2024-01-19,1078I,Güeñes,Bizkaia,6.2,no hace calor
2024-01-19,3526X,Coria,Cáceres,12.1,el calor es normal
2024-01-19,5910,"Rota, Base Naval",Cádiz,18.2,hace mucho calor
2024-01-19,B893,"Menorca, Aeropuerto",Baleares,14.3,no hace calor
2024-01-19,0076,Barcelona Aeropuerto,Barcelona,16,hace mucho calor
2024-01-19,7002Y,Águilas,Murcia,19.4,el calor es extremo
2024-01-19,1037Y,Zumarraga,Gipuzkoa,5.1,no hace calor
2024-01-19,9990X,"Naut Aran, Arties",Lleida,3.1,no hace calor
2024-01-19,C129Z,Tazacorte,Sta. Cruz de Tenerife,22.4,hace calor
2024-01-19,C689E,Maspalomas,Las Palmas,NA,NA
2024-01-19,2150H,"La Pinilla, Estación de Esquí",Segovia,2.4,hace calor
2024-01-19,8368U,Teruel,Teruel,7.3,no hace calor
2024-01-19,7209,Lorca,Murcia,18.9,hace mucho calor
2024-01-19,1109,Santander Aeropuerto,Cantabria,9,no hace calor
2024-01-19,4147X,Valdepeñas,Ciudad Real,13.3,hace mucho calor
2024-01-19,2465,Segovia,Segovia,7.2,no hace calor
2024-01-19,3100B,Aranjuez,Madrid,11.2,no hace calor
2024-01-19,2870,Salamanca,Salamanca,8.8,el calor es normal
2024-01-19,C929I,Hierro Aeropuerto,Sta. Cruz de Tenerife,22.7,hace mucho calor
2024-01-19,C649I,Gran Canaria Aeropuerto,Las Palmas,23.2,el calor es extremo
2024-01-19,2331,Burgos Aeropuerto,Burgos,2.5,no hace calor
2024-01-19,4090Y,San Clemente,Cuenca,12.3,hace mucho calor
2024-01-19,1249X,Oviedo,Asturias,8.4,hace calor
2024-01-19,5298X,Andújar,Jaén,15.7,hace calor
2024-01-19,3266A,Puerto Alto del León,Madrid,3.4,el calor es normal
2024-01-19,5911A,Grazalema,Cádiz,12.1,hace mucho calor
2024-01-19,3110C,Buitrago del Lozoya,Madrid,7.6,el calor es normal
2024-01-19,5704B,Cazalla de la Sierra,Sevilla,13.9,hace calor
2024-01-19,9381I,Calamocha,Teruel,6.3,no hace calor
2024-01-19,1428,Santiago de Compostela Aeropuerto,A Coruña,10,no hace calor
2024-01-19,4386B,Llerena,Badajoz,13.6,hace mucho calor
2024-01-19,2117D,Aranda de Duero,Burgos,6.9,no hace calor
2024-01-19,3519X,Plasencia,Cáceres,11.5,no hace calor
2024-01-19,0201D,Barcelona,Barcelona,16.7,hace mucho calor
2024-01-19,8309X,Utiel,Valencia,10.1,no hace calor
2024-01-19,1400,Fisterra,A Coruña,10.6,no hace calor
2024-01-19,5960,Jerez de la Frontera Aeropuerto,Cádiz,17.5,hace calor
2024-01-19,3298X,San Pablo de los Montes,Toledo,10.5,hace mucho calor
2024-01-19,6367B,Huércal-Overa,Almería,20.4,hace mucho calor
2024-01-19,2422,Valladolid,Valladolid,6.8,no hace calor
2024-01-19,5530E,Granada Aeropuerto,Granada,15.1,hace mucho calor
2024-01-19,B954,"Ibiza, Aeropuerto",Baleares,16.5,hace calor
2024-01-19,2867,Salamanca Aeropuerto,Salamanca,7.4,no hace calor
2024-01-19,2030,Soria,Soria,4.5,no hace calor
2024-01-19,8025,Alacant/Alicante,Alicante,16.1,no hace calor
2024-01-19,7031X,San Javier Aeropuerto,Murcia,19,el calor es extremo
2024-01-19,1207U,"Gijón, Campus",Asturias,NA,NA
2024-01-19,1050J,Elgoibar,Gipuzkoa,7.4,no hace calor
2024-01-19,1393,Cabo Vilán,A Coruña,10.8,no hace calor
2024-01-19,7145D,Cieza,Murcia,17.7,hace mucho calor
2024-01-19,9294E,"Bardenas Reales, Base Aérea",Navarra,7.2,no hace calor
2024-01-19,2444,Ávila,Ávila,6.8,el calor es normal
2024-01-19,4121,Ciudad Real,Ciudad Real,13.6,hace mucho calor
2024-01-19,9585,La Molina,Girona,2.2,no hace calor
2024-01-19,3129,Madrid Aeropuerto,Madrid,10.8,el calor es normal
2024-01-19,5000C,Ceuta,Ceuta,17.1,hace calor
2024-01-19,C329Z,San Sebastián de la Gomera,Sta. Cruz de Tenerife,NA,NA
2024-01-19,1505,Lugo Aeropuerto,Lugo,8.9,no hace calor
2024-01-19,8019,Alicante-Elche Aeropuerto,Alicante,16,no hace calor
2024-01-19,1549,Ponferrada,León,12.5,hace mucho calor
2024-01-19,8096,Cuenca,Cuenca,10.1,hace calor
2024-01-19,5783,Sevilla Aeropuerto,Sevilla,17.1,hace calor
2024-01-19,C430E,Izaña,Sta. Cruz de Tenerife,8.4,hace calor
2024-01-19,4061X,Quintanar de la Orden,Toledo,12.6,hace mucho calor
2024-01-19,1542,Puerto de Leitariegos,Asturias,1.2,no hace calor
2024-01-19,3469A,Cáceres,Cáceres,13.1,hace calor
2024-01-19,C659M,"Las Palmas de Gran Canaria, Pl. de la Feria",Las Palmas,22.3,el calor es extremo
2024-01-19,2916A,Vitigudino,Salamanca,7.4,no hace calor
2024-01-20,5612B,La Roda de Andalucía,Sevilla,16.4,hace mucho calor
2024-01-20,3094B,Tarancón,Cuenca,8.2,no hace calor
2024-01-20,9394X,Calatayud,Zaragoza,3.9,no hace calor
2024-01-20,B434X,Portocolom,Baleares,15,no hace calor
2024-01-20,8293X,Xàtiva,Valencia,13.1,no hace calor
2024-01-20,2755X,Benavente,Zamora,8.2,hace calor
2024-01-20,2400E,Autilla del Pino,Palencia,4.6,no hace calor
2024-01-20,8500A,Castelló - Almassora,Castellón,14.5,no hace calor
2024-01-20,C249I,Fuerteventura Aeropuerto,Las Palmas,21.7,hace mucho calor
2024-01-20,2462,Puerto de Navacerrada,Madrid,7,hace mucho calor
2024-01-20,9563X,Castellfort,Castellón,4.9,no hace calor
2024-01-20,9573X,Alcañiz,Teruel,8.2,no hace calor
2024-01-20,4358X,Don Benito,Badajoz,12.5,el calor es normal
2024-01-20,1387E,A Coruña Aeropuerto,A Coruña,12.6,el calor es normal
2024-01-20,1212E,Asturias Aeropuerto,Asturias,10.8,no hace calor
2024-01-20,0016A,Reus Aeropuerto,Tarragona,13.1,no hace calor
2024-01-20,C447A,Tenerife Norte Aeropuerto,Sta. Cruz de Tenerife,16.7,hace mucho calor
2024-01-20,9434,"Zaragoza, Aeropuerto",Zaragoza,7.7,no hace calor
2024-01-20,C449C,Sta. Cruz de Tenerife,Sta. Cruz de Tenerife,22.9,el calor es extremo
2024-01-20,6293X,Roquetas de Mar,Almería,15.4,no hace calor
2024-01-20,8050X,Jávea/Xàbia,Alicante,14.5,no hace calor
2024-01-20,5972X,San Fernando,Cádiz,15.3,el calor es normal
2024-01-20,2235U,Cervera de Pisuerga,Palencia,12.6,el calor es extremo
2024-01-20,3260B,Toledo,Toledo,12.4,hace calor
2024-01-20,0367,Girona Aeropuerto,Girona,13.8,no hace calor
2024-01-20,6001,Tarifa,Cádiz,16.3,hace mucho calor
2024-01-20,9981A,Estación de Tortosa (Roquetes),Tarragona,13.2,no hace calor
2024-01-20,1331A,Castropol,Asturias,13.8,hace calor
2024-01-20,6084X,Fuengirola,Málaga,NA,NA
2024-01-20,1183X,Llanes,Asturias,10.5,no hace calor
2024-01-20,7178I,Murcia,Murcia,16.2,no hace calor
2024-01-20,9771C,Lleida,Lleida,8.4,no hace calor
2024-01-20,4067,Madridejos,Toledo,7.9,no hace calor
2024-01-20,3365A,Talavera de la Reina,Toledo,12,el calor es normal
2024-01-20,9784P,Bielsa,Huesca,6.5,no hace calor
2024-01-20,0149X,Manresa,Barcelona,11.9,el calor es normal
2024-01-20,5641X,Écija,Sevilla,NA,NA
2024-01-20,6156X,"Málaga, Centro Meteorológico",Málaga,17.2,el calor es normal
2024-01-20,C459Z,Puerto de la Cruz,Sta. Cruz de Tenerife,22.2,hace calor
2024-01-20,5995B,Vejer de La Frontera,Cádiz,15.7,el calor es normal
2024-01-20,7096B,Hellín,Albacete,9.9,no hace calor
2024-01-20,0252D,Arenys de Mar,Barcelona,14.3,hace calor
2024-01-20,1083L,Castro Urdiales,Cantabria,10.8,hace calor
2024-01-20,6277B,Adra,Almería,NA,NA
2024-01-20,1700X,O Carballiño,Ourense,11.3,hace calor
2024-01-20,9569A,Calanda,Teruel,7.5,no hace calor
2024-01-20,C029O,Lanzarote Aeropuerto,Las Palmas,23,el calor es extremo
2024-01-20,2298,Palacios de la Sierra,Burgos,8.1,hace mucho calor
2024-01-20,5514,Granada Base Aérea,Granada,12,el calor es normal
2024-01-20,9390,Daroca,Zaragoza,4.2,no hace calor
2024-01-20,4220X,Puebla de Don Rodrigo,Ciudad Real,11.5,el calor es normal
2024-01-20,7119B,Caravaca de la Cruz,Murcia,10.3,no hace calor
2024-01-20,5192,Villarrodrigo,Jaén,9.7,hace mucho calor
2024-01-20,1221D,Pajares-Valgrande,Asturias,6.5,hace mucho calor
2024-01-20,1111,Santander,Cantabria,11,no hace calor
2024-01-20,6325O,Almería Aeropuerto,Almería,14.1,no hace calor
2024-01-20,1002Y,"Baztan, Irurita",Navarra,9.9,el calor es normal
2024-01-20,3111D,Somosierra,Madrid,6.6,hace calor
2024-01-20,6058I,Estepona,Málaga,17.6,hace mucho calor
2024-01-20,8325X,Polinyà de Xúquer,Valencia,12.5,no hace calor
2024-01-20,4148,Viso del Marqués,Ciudad Real,8,no hace calor
2024-01-20,1159,San Vicente de la Barquera,Cantabria,10.6,no hace calor
2024-01-20,6000A,Melilla,Melilla,18.1,hace mucho calor
2024-01-20,4452,Badajoz Aeropuerto,Badajoz,12.8,no hace calor
2024-01-20,C629X,"Mogán, Puerto",Las Palmas,23.7,hace mucho calor
2024-01-20,4244X,Herrera del Duque,Badajoz,11.7,no hace calor
2024-01-20,2630X,Puerto de San Isidro,León,7.3,hace mucho calor
2024-01-20,4410X,Mérida,Badajoz,14.3,no hace calor
2024-01-20,9263D,"Pamplona, Aeropuerto",Navarra,7.6,no hace calor
2024-01-20,1690A,Ourense,Ourense,15,hace mucho calor
2024-01-20,9898,"Huesca, Aeropuerto",Huesca,5.1,no hace calor
2024-01-20,1111X,Santander,Cantabria,11.1,el calor es normal
2024-01-20,9208E,Aragüés del Puerto,Huesca,9.7,hace calor
2024-01-20,3576X,Valencia de Alcántara,Cáceres,10.9,no hace calor
2024-01-20,2946X,Saelices El Chico,Salamanca,10,hace calor
2024-01-20,7012C,Cartagena,Murcia,14.1,no hace calor
2024-01-20,5270B,Jaén,Jaén,9.4,no hace calor
2024-01-20,C139E,La Palma Aeropuerto,Sta. Cruz de Tenerife,20.6,hace calor
2024-01-20,9170,"Logroño, Aeropuerto",La Rioja,6.2,no hace calor
2024-01-20,1082,Bilbao Aeropuerto,Bizkaia,12,el calor es normal
2024-01-20,3168D,Guadalajara,Guadalajara,9.2,hace calor
2024-01-20,4103X,Tomelloso,Ciudad Real,8.8,no hace calor
2024-01-20,7275C,Yecla,Murcia,9.8,no hace calor
2024-01-20,9698U,Talarn,Lleida,8.9,no hace calor
2024-01-20,1351,Estaca de Bares,A Coruña,12.6,hace calor
2024-01-20,8414A,Valencia Aeropuerto,Valencia,13.4,no hace calor
2024-01-20,7031,San Javier Aeropuerto,Murcia,14,no hace calor
2024-01-20,9434P,"Zaragoza, Valdespartera",Zaragoza,7.8,no hace calor
2024-01-20,B691Y,Sa Pobla,Baleares,13.5,no hace calor
2024-01-20,4549Y,Ayamonte,Huelva,16.1,el calor es normal
2024-01-20,4267X,Hinojosa del Duque,Córdoba,10.7,no hace calor
2024-01-20,2737E,Lagunas de Somoza,León,NA,NA
2024-01-20,C429I,Tenerife Sur Aeropuerto,Sta. Cruz de Tenerife,23.4,el calor es extremo
2024-01-20,1059X,Punta Galea,Bizkaia,11.2,hace calor
2024-01-20,5181D,Arroyo del Ojanco,Jaén,10.3,no hace calor
2024-01-20,5860E,"Moguer, El Arenosillo",Huelva,16.3,hace calor
2024-01-20,B013X,"Escorca, Lluc",Baleares,9.8,no hace calor
2024-01-20,1484C,Pontevedra,Pontevedra,12.6,el calor es normal
2024-01-20,8175,Albacete Base Aérea,Albacete,9.6,no hace calor
2024-01-20,2661,"León, Virgen del Camino",León,9.1,hace mucho calor
2024-01-20,3195,"Madrid, Retiro",Madrid,9.9,el calor es normal
2024-01-20,9263X,"Aranguren, Ilundain",Navarra,6.9,el calor es normal
