fecha,indicativo,nombre_completo,provincia_clean,tmin,tmin_median,anomalia,anomalia_positiva,anomalia_negativa,texto_anomalia,texto_fecha,tipo_anomalia,color_anomalia
2024-03-19,8500A,Castelló - Almassora (Castellón),Castellón,11.6,9,2.6,11.6,9,"+2,6",19 mar.,▲,#cb181d
2024-03-19,9563X,Castellfort (Castellón),Castellón,12.7,3.1,9.6,12.7,3.1,"+9,6",19 mar.,▲,#cb181d
2024-02-19,5000C,Ceuta (Ceuta),Ceuta,14.1,11.3,2.8,14.1,11.3,"+2,8",19 feb.,▲,#cb181d
2024-02-20,5000C,Ceuta (Ceuta),Ceuta,13.2,11.6,1.6,13.2,11.6,"+1,6",20 feb.,▲,#cb181d
2024-02-21,5000C,Ceuta (Ceuta),Ceuta,13.4,11.5,1.9,13.4,11.5,"+1,9",21 feb.,▲,#cb181d
2024-02-22,5000C,Ceuta (Ceuta),Ceuta,15.5,11.9,3.6,15.5,11.9,"+3,6",22 feb.,▲,#cb181d
2024-02-23,5000C,Ceuta (Ceuta),Ceuta,11.4,11.7,-0.3,11.7,11.4,"-0,3",23 feb.,▼,#2171b5
2024-02-24,5000C,Ceuta (Ceuta),Ceuta,11.3,12.1,-0.8,12.1,11.3,"-0,8",24 feb.,▼,#2171b5
2024-02-25,5000C,Ceuta (Ceuta),Ceuta,13.9,12.2,1.7,13.9,12.2,"+1,7",25 feb.,▲,#cb181d
2024-02-26,5000C,Ceuta (Ceuta),Ceuta,11.7,12.4,-0.7,12.4,11.7,"-0,7",26 feb.,▼,#2171b5
2024-03-01,5000C,Ceuta (Ceuta),Ceuta,11.2,12.6,-1.4,12.6,11.2,"-1,4", 1 mar.,▼,#2171b5
2024-03-02,5000C,Ceuta (Ceuta),Ceuta,11.8,12.6,-0.8,12.6,11.8,"-0,8", 2 mar.,▼,#2171b5
2024-03-03,5000C,Ceuta (Ceuta),Ceuta,11.1,12,-0.9,12,11.1,"-0,9", 3 mar.,▼,#2171b5
2024-03-04,5000C,Ceuta (Ceuta),Ceuta,13.9,12.6,1.3,13.9,12.6,"+1,3", 4 mar.,▲,#cb181d
2024-03-05,5000C,Ceuta (Ceuta),Ceuta,12.2,12.6,-0.4,12.6,12.2,"-0,4", 5 mar.,▼,#2171b5
2024-03-06,5000C,Ceuta (Ceuta),Ceuta,11.9,11.6,0.3,11.9,11.6,"+0,3", 6 mar.,▲,#cb181d
2024-03-07,5000C,Ceuta (Ceuta),Ceuta,10.8,12.3,-1.5,12.3,10.8,"-1,5", 7 mar.,▼,#2171b5
2024-03-08,5000C,Ceuta (Ceuta),Ceuta,9.8,12.3,-2.5,12.3,9.8,"-2,5", 8 mar.,▼,#2171b5
2024-03-09,5000C,Ceuta (Ceuta),Ceuta,11.1,12.6,-1.5,12.6,11.1,"-1,5", 9 mar.,▼,#2171b5
2024-03-10,5000C,Ceuta (Ceuta),Ceuta,11.2,12.2,-1,12.2,11.2,-1,10 mar.,▼,#2171b5
2024-03-11,5000C,Ceuta (Ceuta),Ceuta,12.4,11.9,0.5,12.4,11.9,"+0,5",11 mar.,▲,#cb181d
2024-03-12,5000C,Ceuta (Ceuta),Ceuta,11.6,12.7,-1.1,12.7,11.6,"-1,1",12 mar.,▼,#2171b5
2024-03-13,5000C,Ceuta (Ceuta),Ceuta,13.3,12.4,0.9,13.3,12.4,"+0,9",13 mar.,▲,#cb181d
2024-03-14,5000C,Ceuta (Ceuta),Ceuta,13.3,12.4,0.9,13.3,12.4,"+0,9",14 mar.,▲,#cb181d
2024-03-15,5000C,Ceuta (Ceuta),Ceuta,14.2,12.5,1.7,14.2,12.5,"+1,7",15 mar.,▲,#cb181d
2024-03-16,5000C,Ceuta (Ceuta),Ceuta,15.1,12.7,2.4,15.1,12.7,"+2,4",16 mar.,▲,#cb181d
2024-03-17,5000C,Ceuta (Ceuta),Ceuta,15,12.6,2.4,15,12.6,"+2,4",17 mar.,▲,#cb181d
2024-03-18,5000C,Ceuta (Ceuta),Ceuta,14.6,13.4,1.2,14.6,13.4,"+1,2",18 mar.,▲,#cb181d
2024-03-19,5000C,Ceuta (Ceuta),Ceuta,15.2,12.7,2.5,15.2,12.7,"+2,5",19 mar.,▲,#cb181d
2024-02-19,4220X,Puebla de Don Rodrigo (Ciudad Real),Ciudad Real,1.8,2.4,-0.6,2.4,1.8,"-0,6",19 feb.,▼,#2171b5
2024-02-19,4148,Viso del Marqués (Ciudad Real),Ciudad Real,5.4,2,3.4,5.4,2,"+3,4",19 feb.,▲,#cb181d
2024-02-19,4103X,Tomelloso (Ciudad Real),Ciudad Real,3.3,2.5,0.8,3.3,2.5,"+0,8",19 feb.,▲,#cb181d
2024-02-19,4147X,Valdepeñas (Ciudad Real),Ciudad Real,2.7,2.7,0,2.7,2.7,0,19 feb.,▼,#2171b5
2024-02-19,4121,Ciudad Real (Ciudad Real),Ciudad Real,3.3,2.4,0.9,3.3,2.4,"+0,9",19 feb.,▲,#cb181d
2024-02-20,4220X,Puebla de Don Rodrigo (Ciudad Real),Ciudad Real,2.6,1.1,1.5,2.6,1.1,"+1,5",20 feb.,▲,#cb181d
2024-02-20,4148,Viso del Marqués (Ciudad Real),Ciudad Real,2.9,1.2,1.7,2.9,1.2,"+1,7",20 feb.,▲,#cb181d
2024-02-20,4103X,Tomelloso (Ciudad Real),Ciudad Real,1.1,2.2,-1.1,2.2,1.1,"-1,1",20 feb.,▼,#2171b5
2024-02-20,4147X,Valdepeñas (Ciudad Real),Ciudad Real,3.2,1.5,1.7,3.2,1.5,"+1,7",20 feb.,▲,#cb181d
2024-02-20,4121,Ciudad Real (Ciudad Real),Ciudad Real,4.1,1.8,2.3,4.1,1.8,"+2,3",20 feb.,▲,#cb181d
2024-02-21,4220X,Puebla de Don Rodrigo (Ciudad Real),Ciudad Real,1.7,2.8,-1.1,2.8,1.7,"-1,1",21 feb.,▼,#2171b5
2024-02-21,4148,Viso del Marqués (Ciudad Real),Ciudad Real,3.3,2.6,0.7,3.3,2.6,"+0,7",21 feb.,▲,#cb181d
2024-02-21,4103X,Tomelloso (Ciudad Real),Ciudad Real,2.2,2.8,-0.6,2.8,2.2,"-0,6",21 feb.,▼,#2171b5
2024-02-21,4147X,Valdepeñas (Ciudad Real),Ciudad Real,1.9,3.9,-2,3.9,1.9,-2,21 feb.,▼,#2171b5
2024-02-21,4121,Ciudad Real (Ciudad Real),Ciudad Real,3.1,3.7,-0.6,3.7,3.1,"-0,6",21 feb.,▼,#2171b5
2024-02-22,4220X,Puebla de Don Rodrigo (Ciudad Real),Ciudad Real,8.3,0.7,7.6,8.3,0.7,"+7,6",22 feb.,▲,#cb181d
2024-02-22,4148,Viso del Marqués (Ciudad Real),Ciudad Real,6.8,2,4.8,6.8,2,"+4,8",22 feb.,▲,#cb181d
2024-02-22,4103X,Tomelloso (Ciudad Real),Ciudad Real,9.9,3,6.9,9.9,3,"+6,9",22 feb.,▲,#cb181d
2024-02-22,4147X,Valdepeñas (Ciudad Real),Ciudad Real,7.5,1.4,6.1,7.5,1.4,"+6,1",22 feb.,▲,#cb181d
2024-02-22,4121,Ciudad Real (Ciudad Real),Ciudad Real,9.3,3.8,5.5,9.3,3.8,"+5,5",22 feb.,▲,#cb181d
2024-02-23,4220X,Puebla de Don Rodrigo (Ciudad Real),Ciudad Real,4.2,0.1,4.1,4.2,0.1,"+4,1",23 feb.,▲,#cb181d
2024-02-23,4148,Viso del Marqués (Ciudad Real),Ciudad Real,1.8,2.5,-0.7,2.5,1.8,"-0,7",23 feb.,▼,#2171b5
2024-02-23,4103X,Tomelloso (Ciudad Real),Ciudad Real,3.2,-0.1,3.3,3.2,-0.1,"+3,3",23 feb.,▲,#cb181d
2024-02-23,4147X,Valdepeñas (Ciudad Real),Ciudad Real,3.7,0.4,3.3,3.7,0.4,"+3,3",23 feb.,▲,#cb181d
2024-02-23,4121,Ciudad Real (Ciudad Real),Ciudad Real,4.5,2.7,1.8,4.5,2.7,"+1,8",23 feb.,▲,#cb181d
2024-02-24,4220X,Puebla de Don Rodrigo (Ciudad Real),Ciudad Real,4.4,2.2,2.2,4.4,2.2,"+2,2",24 feb.,▲,#cb181d
2024-02-24,4148,Viso del Marqués (Ciudad Real),Ciudad Real,2.5,2,0.5,2.5,2,"+0,5",24 feb.,▲,#cb181d
2024-02-24,4103X,Tomelloso (Ciudad Real),Ciudad Real,3.3,-0.3,3.6,3.3,-0.3,"+3,6",24 feb.,▲,#cb181d
2024-02-24,4147X,Valdepeñas (Ciudad Real),Ciudad Real,4.1,1.4,2.7,4.1,1.4,"+2,7",24 feb.,▲,#cb181d
2024-02-24,4121,Ciudad Real (Ciudad Real),Ciudad Real,4.7,3.4,1.3,4.7,3.4,"+1,3",24 feb.,▲,#cb181d
2024-02-25,4103X,Tomelloso (Ciudad Real),Ciudad Real,5.5,2.1,3.4,5.5,2.1,"+3,4",25 feb.,▲,#cb181d
2024-02-25,4121,Ciudad Real (Ciudad Real),Ciudad Real,6.6,2.8,3.8,6.6,2.8,"+3,8",25 feb.,▲,#cb181d
2024-02-25,4147X,Valdepeñas (Ciudad Real),Ciudad Real,4.1,2.6,1.5,4.1,2.6,"+1,5",25 feb.,▲,#cb181d
2024-02-25,4148,Viso del Marqués (Ciudad Real),Ciudad Real,4,3,1,4,3,+1,25 feb.,▲,#cb181d
2024-02-25,4220X,Puebla de Don Rodrigo (Ciudad Real),Ciudad Real,7.1,2,5.1,7.1,2,"+5,1",25 feb.,▲,#cb181d
2024-02-26,4103X,Tomelloso (Ciudad Real),Ciudad Real,5.4,2.5,2.9,5.4,2.5,"+2,9",26 feb.,▲,#cb181d
2024-02-26,4121,Ciudad Real (Ciudad Real),Ciudad Real,6.6,3.6,3,6.6,3.6,+3,26 feb.,▲,#cb181d
2024-02-26,4147X,Valdepeñas (Ciudad Real),Ciudad Real,5.4,3,2.4,5.4,3,"+2,4",26 feb.,▲,#cb181d
2024-02-26,4148,Viso del Marqués (Ciudad Real),Ciudad Real,4.3,2.9,1.4,4.3,2.9,"+1,4",26 feb.,▲,#cb181d
2024-02-26,4220X,Puebla de Don Rodrigo (Ciudad Real),Ciudad Real,5.3,3.2,2.1,5.3,3.2,"+2,1",26 feb.,▲,#cb181d
2024-03-01,4220X,Puebla de Don Rodrigo (Ciudad Real),Ciudad Real,-0.3,4.4,-4.7,4.4,-0.3,"-4,7", 1 mar.,▼,#2171b5
2024-03-01,4148,Viso del Marqués (Ciudad Real),Ciudad Real,-1.3,4.1,-5.4,4.1,-1.3,"-5,4", 1 mar.,▼,#2171b5
2024-03-01,4103X,Tomelloso (Ciudad Real),Ciudad Real,-0.3,4.7,-5,4.7,-0.3,-5, 1 mar.,▼,#2171b5
2024-03-01,4147X,Valdepeñas (Ciudad Real),Ciudad Real,-1.1,4.6,-5.7,4.6,-1.1,"-5,7", 1 mar.,▼,#2171b5
2024-03-01,4121,Ciudad Real (Ciudad Real),Ciudad Real,1.4,3.6,-2.2,3.6,1.4,"-2,2", 1 mar.,▼,#2171b5
2024-03-02,4220X,Puebla de Don Rodrigo (Ciudad Real),Ciudad Real,4.1,4.8,-0.7,4.8,4.1,"-0,7", 2 mar.,▼,#2171b5
2024-03-02,4148,Viso del Marqués (Ciudad Real),Ciudad Real,1.2,4.2,-3,4.2,1.2,-3, 2 mar.,▼,#2171b5
2024-03-02,4103X,Tomelloso (Ciudad Real),Ciudad Real,0.7,5.4,-4.7,5.4,0.7,"-4,7", 2 mar.,▼,#2171b5
2024-03-02,4147X,Valdepeñas (Ciudad Real),Ciudad Real,2.1,5.2,-3.1,5.2,2.1,"-3,1", 2 mar.,▼,#2171b5
2024-03-02,4121,Ciudad Real (Ciudad Real),Ciudad Real,3.8,3.5,0.3,3.8,3.5,"+0,3", 2 mar.,▲,#cb181d
2024-03-03,4220X,Puebla de Don Rodrigo (Ciudad Real),Ciudad Real,2,4.5,-2.5,4.5,2,"-2,5", 3 mar.,▼,#2171b5
2024-03-03,4148,Viso del Marqués (Ciudad Real),Ciudad Real,1.5,4.2,-2.7,4.2,1.5,"-2,7", 3 mar.,▼,#2171b5
2024-03-03,4103X,Tomelloso (Ciudad Real),Ciudad Real,1.6,4.5,-2.9,4.5,1.6,"-2,9", 3 mar.,▼,#2171b5
2024-03-03,4147X,Valdepeñas (Ciudad Real),Ciudad Real,2.5,3.8,-1.3,3.8,2.5,"-1,3", 3 mar.,▼,#2171b5
2024-03-03,4121,Ciudad Real (Ciudad Real),Ciudad Real,2.7,4.5,-1.8,4.5,2.7,"-1,8", 3 mar.,▼,#2171b5
2024-03-04,4220X,Puebla de Don Rodrigo (Ciudad Real),Ciudad Real,6.1,5.2,0.9,6.1,5.2,"+0,9", 4 mar.,▲,#cb181d
2024-03-04,4148,Viso del Marqués (Ciudad Real),Ciudad Real,3.7,4.2,-0.5,4.2,3.7,"-0,5", 4 mar.,▼,#2171b5
2024-03-04,4103X,Tomelloso (Ciudad Real),Ciudad Real,4.5,4.2,0.3,4.5,4.2,"+0,3", 4 mar.,▲,#cb181d
2024-03-04,4147X,Valdepeñas (Ciudad Real),Ciudad Real,3.7,4.7,-1,4.7,3.7,-1, 4 mar.,▼,#2171b5
2024-03-04,4121,Ciudad Real (Ciudad Real),Ciudad Real,5.5,4.6,0.9,5.5,4.6,"+0,9", 4 mar.,▲,#cb181d
2024-03-05,4220X,Puebla de Don Rodrigo (Ciudad Real),Ciudad Real,0.5,4.8,-4.3,4.8,0.5,"-4,3", 5 mar.,▼,#2171b5
2024-03-05,4148,Viso del Marqués (Ciudad Real),Ciudad Real,1.8,3.5,-1.7,3.5,1.8,"-1,7", 5 mar.,▼,#2171b5
2024-03-05,4103X,Tomelloso (Ciudad Real),Ciudad Real,2.8,5.3,-2.5,5.3,2.8,"-2,5", 5 mar.,▼,#2171b5
2024-03-05,4147X,Valdepeñas (Ciudad Real),Ciudad Real,2.4,4.5,-2.1,4.5,2.4,"-2,1", 5 mar.,▼,#2171b5
2024-03-05,4121,Ciudad Real (Ciudad Real),Ciudad Real,2.8,5,-2.2,5,2.8,"-2,2", 5 mar.,▼,#2171b5
2024-03-06,4220X,Puebla de Don Rodrigo (Ciudad Real),Ciudad Real,-0.3,3.3,-3.6,3.3,-0.3,"-3,6", 6 mar.,▼,#2171b5
2024-03-06,4148,Viso del Marqués (Ciudad Real),Ciudad Real,0.2,3.4,-3.2,3.4,0.2,"-3,2", 6 mar.,▼,#2171b5
2024-03-06,4103X,Tomelloso (Ciudad Real),Ciudad Real,-0.6,1.7,-2.3,1.7,-0.6,"-2,3", 6 mar.,▼,#2171b5
2024-03-06,4147X,Valdepeñas (Ciudad Real),Ciudad Real,0.5,3.5,-3,3.5,0.5,-3, 6 mar.,▼,#2171b5
2024-03-06,4121,Ciudad Real (Ciudad Real),Ciudad Real,0.7,4.8,-4.1,4.8,0.7,"-4,1", 6 mar.,▼,#2171b5
2024-03-07,4220X,Puebla de Don Rodrigo (Ciudad Real),Ciudad Real,2.7,3.7,-1,3.7,2.7,-1, 7 mar.,▼,#2171b5
2024-03-07,4148,Viso del Marqués (Ciudad Real),Ciudad Real,1.2,3,-1.8,3,1.2,"-1,8", 7 mar.,▼,#2171b5
2024-03-07,4103X,Tomelloso (Ciudad Real),Ciudad Real,1.2,4.1,-2.9,4.1,1.2,"-2,9", 7 mar.,▼,#2171b5
2024-03-07,4147X,Valdepeñas (Ciudad Real),Ciudad Real,3.4,4,-0.6,4,3.4,"-0,6", 7 mar.,▼,#2171b5
2024-03-07,4121,Ciudad Real (Ciudad Real),Ciudad Real,2.8,3.9,-1.1,3.9,2.8,"-1,1", 7 mar.,▼,#2171b5
2024-03-08,4220X,Puebla de Don Rodrigo (Ciudad Real),Ciudad Real,4.3,2.2,2.1,4.3,2.2,"+2,1", 8 mar.,▲,#cb181d
2024-03-08,4148,Viso del Marqués (Ciudad Real),Ciudad Real,3,4,-1,4,3,-1, 8 mar.,▼,#2171b5
2024-03-08,4103X,Tomelloso (Ciudad Real),Ciudad Real,4.1,1.4,2.7,4.1,1.4,"+2,7", 8 mar.,▲,#cb181d
2024-03-08,4147X,Valdepeñas (Ciudad Real),Ciudad Real,4.2,3.5,0.7,4.2,3.5,"+0,7", 8 mar.,▲,#cb181d
2024-03-08,4121,Ciudad Real (Ciudad Real),Ciudad Real,4.7,4.8,-0.1,4.8,4.7,"-0,1", 8 mar.,▼,#2171b5
2024-03-09,4220X,Puebla de Don Rodrigo (Ciudad Real),Ciudad Real,3.9,2.5,1.4,3.9,2.5,"+1,4", 9 mar.,▲,#cb181d
2024-03-09,4148,Viso del Marqués (Ciudad Real),Ciudad Real,1.8,4,-2.2,4,1.8,"-2,2", 9 mar.,▼,#2171b5
2024-03-09,4103X,Tomelloso (Ciudad Real),Ciudad Real,3.6,2.3,1.3,3.6,2.3,"+1,3", 9 mar.,▲,#cb181d
2024-03-09,4147X,Valdepeñas (Ciudad Real),Ciudad Real,2.3,3.7,-1.4,3.7,2.3,"-1,4", 9 mar.,▼,#2171b5
2024-03-09,4121,Ciudad Real (Ciudad Real),Ciudad Real,4.3,4.6,-0.3,4.6,4.3,"-0,3", 9 mar.,▼,#2171b5
2024-03-10,4220X,Puebla de Don Rodrigo (Ciudad Real),Ciudad Real,5.7,2.4,3.3,5.7,2.4,"+3,3",10 mar.,▲,#cb181d
2024-03-10,4148,Viso del Marqués (Ciudad Real),Ciudad Real,4.2,3.6,0.6,4.2,3.6,"+0,6",10 mar.,▲,#cb181d
2024-03-10,4103X,Tomelloso (Ciudad Real),Ciudad Real,4.9,2.8,2.1,4.9,2.8,"+2,1",10 mar.,▲,#cb181d
2024-03-10,4147X,Valdepeñas (Ciudad Real),Ciudad Real,5.1,3.7,1.4,5.1,3.7,"+1,4",10 mar.,▲,#cb181d
2024-03-10,4121,Ciudad Real (Ciudad Real),Ciudad Real,6,4.8,1.2,6,4.8,"+1,2",10 mar.,▲,#cb181d
2024-03-11,4220X,Puebla de Don Rodrigo (Ciudad Real),Ciudad Real,3.7,3.7,0,3.7,3.7,0,11 mar.,▼,#2171b5
2024-03-11,4148,Viso del Marqués (Ciudad Real),Ciudad Real,2.7,4.8,-2.1,4.8,2.7,"-2,1",11 mar.,▼,#2171b5
2024-03-11,4103X,Tomelloso (Ciudad Real),Ciudad Real,3.7,4.4,-0.7,4.4,3.7,"-0,7",11 mar.,▼,#2171b5
2024-03-11,4147X,Valdepeñas (Ciudad Real),Ciudad Real,4.3,5.4,-1.1,5.4,4.3,"-1,1",11 mar.,▼,#2171b5
2024-03-11,4121,Ciudad Real (Ciudad Real),Ciudad Real,4.6,5.2,-0.6,5.2,4.6,"-0,6",11 mar.,▼,#2171b5
2024-03-12,4220X,Puebla de Don Rodrigo (Ciudad Real),Ciudad Real,1.6,5.4,-3.8,5.4,1.6,"-3,8",12 mar.,▼,#2171b5
2024-03-12,4148,Viso del Marqués (Ciudad Real),Ciudad Real,2.9,5.5,-2.6,5.5,2.9,"-2,6",12 mar.,▼,#2171b5
2024-03-12,4103X,Tomelloso (Ciudad Real),Ciudad Real,1.4,5.2,-3.8,5.2,1.4,"-3,8",12 mar.,▼,#2171b5
2024-03-12,4147X,Valdepeñas (Ciudad Real),Ciudad Real,1.9,5.8,-3.9,5.8,1.9,"-3,9",12 mar.,▼,#2171b5
2024-03-12,4121,Ciudad Real (Ciudad Real),Ciudad Real,2.6,5.6,-3,5.6,2.6,-3,12 mar.,▼,#2171b5
2024-03-13,4220X,Puebla de Don Rodrigo (Ciudad Real),Ciudad Real,NA,4.3,NA,NA,NA,NA,13 mar.,NA,NA
2024-03-13,4148,Viso del Marqués (Ciudad Real),Ciudad Real,3.9,4.7,-0.8,4.7,3.9,"-0,8",13 mar.,▼,#2171b5
2024-03-13,4103X,Tomelloso (Ciudad Real),Ciudad Real,3.2,2.2,1,3.2,2.2,+1,13 mar.,▲,#cb181d
2024-03-13,4147X,Valdepeñas (Ciudad Real),Ciudad Real,3.5,4.6,-1.1,4.6,3.5,"-1,1",13 mar.,▼,#2171b5
2024-03-13,4121,Ciudad Real (Ciudad Real),Ciudad Real,4.5,5.2,-0.7,5.2,4.5,"-0,7",13 mar.,▼,#2171b5
2024-03-14,4220X,Puebla de Don Rodrigo (Ciudad Real),Ciudad Real,5,2.7,2.3,5,2.7,"+2,3",14 mar.,▲,#cb181d
2024-03-14,4148,Viso del Marqués (Ciudad Real),Ciudad Real,5.6,4,1.6,5.6,4,"+1,6",14 mar.,▲,#cb181d
2024-03-14,4103X,Tomelloso (Ciudad Real),Ciudad Real,7.6,1.4,6.2,7.6,1.4,"+6,2",14 mar.,▲,#cb181d
2024-03-14,4147X,Valdepeñas (Ciudad Real),Ciudad Real,6.6,4.8,1.8,6.6,4.8,"+1,8",14 mar.,▲,#cb181d
2024-03-14,4121,Ciudad Real (Ciudad Real),Ciudad Real,8.6,4.8,3.8,8.6,4.8,"+3,8",14 mar.,▲,#cb181d
2024-03-15,4220X,Puebla de Don Rodrigo (Ciudad Real),Ciudad Real,3.6,4.3,-0.7,4.3,3.6,"-0,7",15 mar.,▼,#2171b5
2024-03-15,4148,Viso del Marqués (Ciudad Real),Ciudad Real,5.5,3.8,1.7,5.5,3.8,"+1,7",15 mar.,▲,#cb181d
2024-03-15,4103X,Tomelloso (Ciudad Real),Ciudad Real,5.3,3.4,1.9,5.3,3.4,"+1,9",15 mar.,▲,#cb181d
2024-03-15,4147X,Valdepeñas (Ciudad Real),Ciudad Real,5.1,4.9,0.2,5.1,4.9,"+0,2",15 mar.,▲,#cb181d
2024-03-15,4121,Ciudad Real (Ciudad Real),Ciudad Real,5,5.2,-0.2,5.2,5,"-0,2",15 mar.,▼,#2171b5
2024-03-16,4103X,Tomelloso (Ciudad Real),Ciudad Real,7.4,3.8,3.6,7.4,3.8,"+3,6",16 mar.,▲,#cb181d
2024-03-16,4121,Ciudad Real (Ciudad Real),Ciudad Real,6.5,5.6,0.9,6.5,5.6,"+0,9",16 mar.,▲,#cb181d
2024-03-16,4147X,Valdepeñas (Ciudad Real),Ciudad Real,6.8,4.4,2.4,6.8,4.4,"+2,4",16 mar.,▲,#cb181d
2024-03-16,4148,Viso del Marqués (Ciudad Real),Ciudad Real,7,3.4,3.6,7,3.4,"+3,6",16 mar.,▲,#cb181d
2024-03-16,4220X,Puebla de Don Rodrigo (Ciudad Real),Ciudad Real,6.7,3.9,2.8,6.7,3.9,"+2,8",16 mar.,▲,#cb181d
2024-03-17,4103X,Tomelloso (Ciudad Real),Ciudad Real,6.6,3,3.6,6.6,3,"+3,6",17 mar.,▲,#cb181d
2024-03-17,4121,Ciudad Real (Ciudad Real),Ciudad Real,8.7,5.1,3.6,8.7,5.1,"+3,6",17 mar.,▲,#cb181d
2024-03-17,4147X,Valdepeñas (Ciudad Real),Ciudad Real,8.7,3.8,4.9,8.7,3.8,"+4,9",17 mar.,▲,#cb181d
2024-03-17,4148,Viso del Marqués (Ciudad Real),Ciudad Real,7.9,4.4,3.5,7.9,4.4,"+3,5",17 mar.,▲,#cb181d
2024-03-17,4220X,Puebla de Don Rodrigo (Ciudad Real),Ciudad Real,7.3,3.4,3.9,7.3,3.4,"+3,9",17 mar.,▲,#cb181d
2024-03-18,4103X,Tomelloso (Ciudad Real),Ciudad Real,7.2,3.1,4.1,7.2,3.1,"+4,1",18 mar.,▲,#cb181d
2024-03-18,4121,Ciudad Real (Ciudad Real),Ciudad Real,8.9,5.4,3.5,8.9,5.4,"+3,5",18 mar.,▲,#cb181d
2024-03-18,4147X,Valdepeñas (Ciudad Real),Ciudad Real,8.8,3.5,5.3,8.8,3.5,"+5,3",18 mar.,▲,#cb181d
2024-03-18,4148,Viso del Marqués (Ciudad Real),Ciudad Real,8.2,3.5,4.7,8.2,3.5,"+4,7",18 mar.,▲,#cb181d
2024-03-18,4220X,Puebla de Don Rodrigo (Ciudad Real),Ciudad Real,7.3,3.8,3.5,7.3,3.8,"+3,5",18 mar.,▲,#cb181d
2024-03-19,4103X,Tomelloso (Ciudad Real),Ciudad Real,10.5,2.9,7.6,10.5,2.9,"+7,6",19 mar.,▲,#cb181d
2024-03-19,4121,Ciudad Real (Ciudad Real),Ciudad Real,11.2,5.6,5.6,11.2,5.6,"+5,6",19 mar.,▲,#cb181d
2024-03-19,4147X,Valdepeñas (Ciudad Real),Ciudad Real,11.7,3.1,8.6,11.7,3.1,"+8,6",19 mar.,▲,#cb181d
2024-03-19,4148,Viso del Marqués (Ciudad Real),Ciudad Real,13.4,4,9.4,13.4,4,"+9,4",19 mar.,▲,#cb181d
2024-03-19,4220X,Puebla de Don Rodrigo (Ciudad Real),Ciudad Real,9.2,2.9,6.3,9.2,2.9,"+6,3",19 mar.,▲,#cb181d
2024-02-19,3094B,Tarancón (Cuenca),Cuenca,6.1,2.8,3.3,6.1,2.8,"+3,3",19 feb.,▲,#cb181d
2024-02-19,4090Y,San Clemente (Cuenca),Cuenca,2.2,0.9,1.3,2.2,0.9,"+1,3",19 feb.,▲,#cb181d
2024-02-19,8096,Cuenca (Cuenca),Cuenca,3.4,0.3,3.1,3.4,0.3,"+3,1",19 feb.,▲,#cb181d
2024-02-20,3094B,Tarancón (Cuenca),Cuenca,3.6,2.4,1.2,3.6,2.4,"+1,2",20 feb.,▲,#cb181d
2024-02-20,4090Y,San Clemente (Cuenca),Cuenca,0.8,2,-1.2,2,0.8,"-1,2",20 feb.,▼,#2171b5
2024-02-20,8096,Cuenca (Cuenca),Cuenca,0,-0.2,0.2,0,-0.2,"+0,2",20 feb.,▲,#cb181d
2024-02-21,3094B,Tarancón (Cuenca),Cuenca,5.7,3.4,2.3,5.7,3.4,"+2,3",21 feb.,▲,#cb181d
2024-02-21,4090Y,San Clemente (Cuenca),Cuenca,0.1,0.1,0,0.1,0.1,0,21 feb.,▼,#2171b5
2024-02-21,8096,Cuenca (Cuenca),Cuenca,1.8,0.1,1.7,1.8,0.1,"+1,7",21 feb.,▲,#cb181d
2024-02-22,3094B,Tarancón (Cuenca),Cuenca,6.8,4.5,2.3,6.8,4.5,"+2,3",22 feb.,▲,#cb181d
2024-02-22,4090Y,San Clemente (Cuenca),Cuenca,5.9,-0.3,6.2,5.9,-0.3,"+6,2",22 feb.,▲,#cb181d
2024-02-22,8096,Cuenca (Cuenca),Cuenca,6,0.6,5.4,6,0.6,"+5,4",22 feb.,▲,#cb181d
2024-02-23,3094B,Tarancón (Cuenca),Cuenca,1.4,4.3,-2.9,4.3,1.4,"-2,9",23 feb.,▼,#2171b5
2024-02-23,4090Y,San Clemente (Cuenca),Cuenca,2,0.1,1.9,2,0.1,"+1,9",23 feb.,▲,#cb181d
2024-02-23,8096,Cuenca (Cuenca),Cuenca,1.5,0.8,0.7,1.5,0.8,"+0,7",23 feb.,▲,#cb181d
2024-02-24,3094B,Tarancón (Cuenca),Cuenca,2.4,3.5,-1.1,3.5,2.4,"-1,1",24 feb.,▼,#2171b5
2024-02-24,4090Y,San Clemente (Cuenca),Cuenca,1.1,0.6,0.5,1.1,0.6,"+0,5",24 feb.,▲,#cb181d
2024-02-24,8096,Cuenca (Cuenca),Cuenca,2.6,1,1.6,2.6,1,"+1,6",24 feb.,▲,#cb181d
2024-02-25,3094B,Tarancón (Cuenca),Cuenca,3.9,2.7,1.2,3.9,2.7,"+1,2",25 feb.,▲,#cb181d
2024-02-25,4090Y,San Clemente (Cuenca),Cuenca,1,0,1,1,0,+1,25 feb.,▲,#cb181d
2024-02-25,8096,Cuenca (Cuenca),Cuenca,3.3,0.7,2.6,3.3,0.7,"+2,6",25 feb.,▲,#cb181d
2024-02-26,3094B,Tarancón (Cuenca),Cuenca,4.5,4.6,-0.1,4.6,4.5,"-0,1",26 feb.,▼,#2171b5
