fecha,indicativo,nombre_completo,provincia_clean,tmax,tmax_median,anomalia,anomalia_positiva,anomalia_negativa,texto_anomalia,texto_fecha,tipo_anomalia,color_anomalia
2024-02-22,2661,"León, Virgen del Camino (León)",León,13.1,10.6,2.5,13.1,10.6,"+2,5",22 feb.,▲,#cb181d
2024-02-22,1549,Ponferrada (León),León,13.9,13.6,0.3,13.9,13.6,"+0,3",22 feb.,▲,#cb181d
2024-02-23,2630X,Puerto de San Isidro (León),León,-0.2,5.6,-5.8,5.6,-0.2,"-5,8",23 feb.,▼,#2171b5
2024-02-23,2737E,Lagunas de Somoza (León),León,NA,10.8,NA,NA,NA,NA,23 feb.,NA,NA
2024-02-23,2661,"León, Virgen del Camino (León)",León,6,11.8,-5.8,11.8,6,"-5,8",23 feb.,▼,#2171b5
2024-02-23,1549,Ponferrada (León),León,7.5,13.6,-6.1,13.6,7.5,"-6,1",23 feb.,▼,#2171b5
2024-02-24,2630X,Puerto de San Isidro (León),León,0.4,4.6,-4.2,4.6,0.4,"-4,2",24 feb.,▼,#2171b5
2024-02-24,2737E,Lagunas de Somoza (León),León,NA,8.8,NA,NA,NA,NA,24 feb.,NA,NA
2024-02-24,2661,"León, Virgen del Camino (León)",León,7.3,10.4,-3.1,10.4,7.3,"-3,1",24 feb.,▼,#2171b5
2024-02-24,1549,Ponferrada (León),León,8.7,13.4,-4.7,13.4,8.7,"-4,7",24 feb.,▼,#2171b5
2024-02-25,1549,Ponferrada (León),León,12.3,14.2,-1.9,14.2,12.3,"-1,9",25 feb.,▼,#2171b5
2024-02-25,2630X,Puerto de San Isidro (León),León,7.3,5,2.3,7.3,5,"+2,3",25 feb.,▲,#cb181d
2024-02-25,2661,"León, Virgen del Camino (León)",León,11,12.4,-1.4,12.4,11,"-1,4",25 feb.,▼,#2171b5
2024-02-25,2737E,Lagunas de Somoza (León),León,NA,9.8,NA,NA,NA,NA,25 feb.,NA,NA
2024-02-26,1549,Ponferrada (León),León,9.5,13.2,-3.7,13.2,9.5,"-3,7",26 feb.,▼,#2171b5
2024-02-26,2630X,Puerto de San Isidro (León),León,1.8,3.4,-1.6,3.4,1.8,"-1,6",26 feb.,▼,#2171b5
2024-02-26,2661,"León, Virgen del Camino (León)",León,5.6,10.8,-5.2,10.8,5.6,"-5,2",26 feb.,▼,#2171b5
2024-02-26,2737E,Lagunas de Somoza (León),León,NA,9.8,NA,NA,NA,NA,26 feb.,NA,NA
2024-03-01,2630X,Puerto de San Isidro (León),León,4.7,4.5,0.2,4.7,4.5,"+0,2", 1 mar.,▲,#cb181d
2024-03-01,2661,"León, Virgen del Camino (León)",León,8.4,11.4,-3,11.4,8.4,-3, 1 mar.,▼,#2171b5
2024-03-01,1549,Ponferrada (León),León,9.7,13.3,-3.6,13.3,9.7,"-3,6", 1 mar.,▼,#2171b5
2024-03-01,2737E,Lagunas de Somoza (León),León,NA,9.8,NA,NA,NA,NA, 1 mar.,NA,NA
2024-03-02,2630X,Puerto de San Isidro (León),León,1.3,5.7,-4.4,5.7,1.3,"-4,4", 2 mar.,▼,#2171b5
2024-03-02,2661,"León, Virgen del Camino (León)",León,5.5,10.4,-4.9,10.4,5.5,"-4,9", 2 mar.,▼,#2171b5
2024-03-02,1549,Ponferrada (León),León,7.6,13,-5.4,13,7.6,"-5,4", 2 mar.,▼,#2171b5
2024-03-02,2737E,Lagunas de Somoza (León),León,NA,10.6,NA,NA,NA,NA, 2 mar.,NA,NA
2024-03-03,2630X,Puerto de San Isidro (León),León,-0.3,4.2,-4.5,4.2,-0.3,"-4,5", 3 mar.,▼,#2171b5
2024-03-03,2661,"León, Virgen del Camino (León)",León,6.7,10.4,-3.7,10.4,6.7,"-3,7", 3 mar.,▼,#2171b5
2024-03-03,1549,Ponferrada (León),León,8.1,12.8,-4.7,12.8,8.1,"-4,7", 3 mar.,▼,#2171b5
2024-03-03,2737E,Lagunas de Somoza (León),León,NA,11.2,NA,NA,NA,NA, 3 mar.,NA,NA
2024-03-04,2630X,Puerto de San Isidro (León),León,6.1,4,2.1,6.1,4,"+2,1", 4 mar.,▲,#cb181d
2024-03-04,2737E,Lagunas de Somoza (León),León,NA,9.5,NA,NA,NA,NA, 4 mar.,NA,NA
2024-03-04,2661,"León, Virgen del Camino (León)",León,9.8,10.1,-0.3,10.1,9.8,"-0,3", 4 mar.,▼,#2171b5
2024-03-04,1549,Ponferrada (León),León,12.4,12.6,-0.2,12.6,12.4,"-0,2", 4 mar.,▼,#2171b5
2024-03-05,2630X,Puerto de San Isidro (León),León,9.6,5,4.6,9.6,5,"+4,6", 5 mar.,▲,#cb181d
2024-03-05,2737E,Lagunas de Somoza (León),León,NA,9.9,NA,NA,NA,NA, 5 mar.,NA,NA
2024-03-05,2661,"León, Virgen del Camino (León)",León,10.2,10.6,-0.4,10.6,10.2,"-0,4", 5 mar.,▼,#2171b5
2024-03-05,1549,Ponferrada (León),León,12.4,13.6,-1.2,13.6,12.4,"-1,2", 5 mar.,▼,#2171b5
2024-03-06,2630X,Puerto de San Isidro (León),León,8.4,3.8,4.6,8.4,3.8,"+4,6", 6 mar.,▲,#cb181d
2024-03-06,2737E,Lagunas de Somoza (León),León,NA,11.8,NA,NA,NA,NA, 6 mar.,NA,NA
2024-03-06,2661,"León, Virgen del Camino (León)",León,11,11.2,-0.2,11.2,11,"-0,2", 6 mar.,▼,#2171b5
2024-03-06,1549,Ponferrada (León),León,15.3,14.8,0.5,15.3,14.8,"+0,5", 6 mar.,▲,#cb181d
2024-03-07,2630X,Puerto de San Isidro (León),León,4,5.7,-1.7,5.7,4,"-1,7", 7 mar.,▼,#2171b5
2024-03-07,2737E,Lagunas de Somoza (León),León,NA,11.7,NA,NA,NA,NA, 7 mar.,NA,NA
2024-03-07,2661,"León, Virgen del Camino (León)",León,8.2,13.4,-5.2,13.4,8.2,"-5,2", 7 mar.,▼,#2171b5
2024-03-07,1549,Ponferrada (León),León,11,17,-6,17,11,-6, 7 mar.,▼,#2171b5
2024-03-08,2630X,Puerto de San Isidro (León),León,2.9,6.3,-3.4,6.3,2.9,"-3,4", 8 mar.,▼,#2171b5
2024-03-08,2737E,Lagunas de Somoza (León),León,NA,13.9,NA,NA,NA,NA, 8 mar.,NA,NA
2024-03-08,2661,"León, Virgen del Camino (León)",León,7.8,12.2,-4.4,12.2,7.8,"-4,4", 8 mar.,▼,#2171b5
2024-03-08,1549,Ponferrada (León),León,10.6,16,-5.4,16,10.6,"-5,4", 8 mar.,▼,#2171b5
2024-03-09,2630X,Puerto de San Isidro (León),León,2.8,8.1,-5.3,8.1,2.8,"-5,3", 9 mar.,▼,#2171b5
2024-03-09,2737E,Lagunas de Somoza (León),León,NA,14.4,NA,NA,NA,NA, 9 mar.,NA,NA
2024-03-09,2661,"León, Virgen del Camino (León)",León,6.1,13.6,-7.5,13.6,6.1,"-7,5", 9 mar.,▼,#2171b5
2024-03-09,1549,Ponferrada (León),León,8.7,17.4,-8.7,17.4,8.7,"-8,7", 9 mar.,▼,#2171b5
2024-03-10,2630X,Puerto de San Isidro (León),León,1.9,9.2,-7.3,9.2,1.9,"-7,3",10 mar.,▼,#2171b5
2024-03-10,2737E,Lagunas de Somoza (León),León,NA,15.9,NA,NA,NA,NA,10 mar.,NA,NA
2024-03-10,2661,"León, Virgen del Camino (León)",León,10.2,16.2,-6,16.2,10.2,-6,10 mar.,▼,#2171b5
2024-03-10,1549,Ponferrada (León),León,10.5,19.2,-8.7,19.2,10.5,"-8,7",10 mar.,▼,#2171b5
2024-03-11,2630X,Puerto de San Isidro (León),León,3.1,9.8,-6.7,9.8,3.1,"-6,7",11 mar.,▼,#2171b5
2024-03-11,2737E,Lagunas de Somoza (León),León,NA,14.3,NA,NA,NA,NA,11 mar.,NA,NA
2024-03-11,2661,"León, Virgen del Camino (León)",León,11.1,14.2,-3.1,14.2,11.1,"-3,1",11 mar.,▼,#2171b5
2024-03-11,1549,Ponferrada (León),León,12.8,17.4,-4.6,17.4,12.8,"-4,6",11 mar.,▼,#2171b5
2024-03-12,2630X,Puerto de San Isidro (León),León,10.8,7.2,3.6,10.8,7.2,"+3,6",12 mar.,▲,#cb181d
2024-03-12,2737E,Lagunas de Somoza (León),León,NA,14.9,NA,NA,NA,NA,12 mar.,NA,NA
2024-03-12,2661,"León, Virgen del Camino (León)",León,14.3,13.8,0.5,14.3,13.8,"+0,5",12 mar.,▲,#cb181d
2024-03-12,1549,Ponferrada (León),León,19.2,17.2,2,19.2,17.2,+2,12 mar.,▲,#cb181d
2024-03-13,2630X,Puerto de San Isidro (León),León,13.2,6.7,6.5,13.2,6.7,"+6,5",13 mar.,▲,#cb181d
2024-03-13,2737E,Lagunas de Somoza (León),León,NA,11.7,NA,NA,NA,NA,13 mar.,NA,NA
2024-03-13,2661,"León, Virgen del Camino (León)",León,16.8,13.2,3.6,16.8,13.2,"+3,6",13 mar.,▲,#cb181d
2024-03-13,1549,Ponferrada (León),León,21.2,16.8,4.4,21.2,16.8,"+4,4",13 mar.,▲,#cb181d
2024-03-14,2630X,Puerto de San Isidro (León),León,11.3,8.9,2.4,11.3,8.9,"+2,4",14 mar.,▲,#cb181d
2024-03-14,2737E,Lagunas de Somoza (León),León,NA,14.8,NA,NA,NA,NA,14 mar.,NA,NA
2024-03-14,2661,"León, Virgen del Camino (León)",León,14.6,15,-0.4,15,14.6,"-0,4",14 mar.,▼,#2171b5
2024-03-14,1549,Ponferrada (León),León,17.9,18.2,-0.3,18.2,17.9,"-0,3",14 mar.,▼,#2171b5
2024-03-15,2630X,Puerto de San Isidro (León),León,11.7,10.7,1,11.7,10.7,+1,15 mar.,▲,#cb181d
2024-03-15,2737E,Lagunas de Somoza (León),León,NA,16,NA,NA,NA,NA,15 mar.,NA,NA
2024-03-15,2661,"León, Virgen del Camino (León)",León,16.2,16,0.2,16.2,16,"+0,2",15 mar.,▲,#cb181d
2024-03-15,1549,Ponferrada (León),León,19,19.2,-0.2,19.2,19,"-0,2",15 mar.,▼,#2171b5
2024-03-16,1549,Ponferrada (León),León,18.1,20,-1.9,20,18.1,"-1,9",16 mar.,▼,#2171b5
2024-03-16,2630X,Puerto de San Isidro (León),León,11,9.4,1.6,11,9.4,"+1,6",16 mar.,▲,#cb181d
2024-03-16,2661,"León, Virgen del Camino (León)",León,14.9,15.6,-0.7,15.6,14.9,"-0,7",16 mar.,▼,#2171b5
2024-03-16,2737E,Lagunas de Somoza (León),León,NA,13.3,NA,NA,NA,NA,16 mar.,NA,NA
2024-03-17,1549,Ponferrada (León),León,21.1,17.8,3.3,21.1,17.8,"+3,3",17 mar.,▲,#cb181d
2024-03-17,2630X,Puerto de San Isidro (León),León,11,9.3,1.7,11,9.3,"+1,7",17 mar.,▲,#cb181d
2024-03-17,2661,"León, Virgen del Camino (León)",León,16.6,14.5,2.1,16.6,14.5,"+2,1",17 mar.,▲,#cb181d
2024-03-17,2737E,Lagunas de Somoza (León),León,NA,13.6,NA,NA,NA,NA,17 mar.,NA,NA
2024-03-18,1549,Ponferrada (León),León,23.6,18.2,5.4,23.6,18.2,"+5,4",18 mar.,▲,#cb181d
2024-03-18,2630X,Puerto de San Isidro (León),León,15.4,9,6.4,15.4,9,"+6,4",18 mar.,▲,#cb181d
2024-03-18,2661,"León, Virgen del Camino (León)",León,19,16,3,19,16,+3,18 mar.,▲,#cb181d
2024-03-18,2737E,Lagunas de Somoza (León),León,NA,14.9,NA,NA,NA,NA,18 mar.,NA,NA
2024-03-19,1549,Ponferrada (León),León,12.2,18.4,-6.2,18.4,12.2,"-6,2",19 mar.,▼,#2171b5
2024-03-19,2630X,Puerto de San Isidro (León),León,11,8.6,2.4,11,8.6,"+2,4",19 mar.,▲,#cb181d
2024-03-19,2661,"León, Virgen del Camino (León)",León,13.2,15.6,-2.4,15.6,13.2,"-2,4",19 mar.,▼,#2171b5
2024-03-19,2737E,Lagunas de Somoza (León),León,NA,13.6,NA,NA,NA,NA,19 mar.,NA,NA
2024-02-19,9771C,Lleida (Lleida),Lleida,19.5,14.3,5.2,19.5,14.3,"+5,2",19 feb.,▲,#cb181d
2024-02-19,9698U,Talarn (Lleida),Lleida,18.6,12.8,5.8,18.6,12.8,"+5,8",19 feb.,▲,#cb181d
2024-02-19,9990X,"Naut Aran, Arties (Lleida)",Lleida,13.6,9.1,4.5,13.6,9.1,"+4,5",19 feb.,▲,#cb181d
2024-02-20,9771C,Lleida (Lleida),Lleida,17.5,15.8,1.7,17.5,15.8,"+1,7",20 feb.,▲,#cb181d
2024-02-20,9698U,Talarn (Lleida),Lleida,20,13.8,6.2,20,13.8,"+6,2",20 feb.,▲,#cb181d
2024-02-20,9990X,"Naut Aran, Arties (Lleida)",Lleida,14,11.2,2.8,14,11.2,"+2,8",20 feb.,▲,#cb181d
2024-02-21,9771C,Lleida (Lleida),Lleida,15.3,15,0.3,15.3,15,"+0,3",21 feb.,▲,#cb181d
2024-02-21,9698U,Talarn (Lleida),Lleida,13,12.8,0.2,13,12.8,"+0,2",21 feb.,▲,#cb181d
2024-02-21,9990X,"Naut Aran, Arties (Lleida)",Lleida,15.3,7.9,7.4,15.3,7.9,"+7,4",21 feb.,▲,#cb181d
2024-02-22,9771C,Lleida (Lleida),Lleida,16.8,15.4,1.4,16.8,15.4,"+1,4",22 feb.,▲,#cb181d
2024-02-22,9698U,Talarn (Lleida),Lleida,15.3,13.2,2.1,15.3,13.2,"+2,1",22 feb.,▲,#cb181d
2024-02-22,9990X,"Naut Aran, Arties (Lleida)",Lleida,18.4,9.4,9,18.4,9.4,+9,22 feb.,▲,#cb181d
2024-02-23,9771C,Lleida (Lleida),Lleida,14.2,16.7,-2.5,16.7,14.2,"-2,5",23 feb.,▼,#2171b5
2024-02-23,9698U,Talarn (Lleida),Lleida,9.2,14,-4.8,14,9.2,"-4,8",23 feb.,▼,#2171b5
2024-02-23,9990X,"Naut Aran, Arties (Lleida)",Lleida,7.2,11.4,-4.2,11.4,7.2,"-4,2",23 feb.,▼,#2171b5
2024-02-24,9771C,Lleida (Lleida),Lleida,13.5,17.3,-3.8,17.3,13.5,"-3,8",24 feb.,▼,#2171b5
2024-02-24,9698U,Talarn (Lleida),Lleida,11,12.8,-1.8,12.8,11,"-1,8",24 feb.,▼,#2171b5
2024-02-24,9990X,"Naut Aran, Arties (Lleida)",Lleida,4.1,9.5,-5.4,9.5,4.1,"-5,4",24 feb.,▼,#2171b5
2024-02-25,9698U,Talarn (Lleida),Lleida,5.2,14,-8.8,14,5.2,"-8,8",25 feb.,▼,#2171b5
2024-02-25,9771C,Lleida (Lleida),Lleida,10.7,16.6,-5.9,16.6,10.7,"-5,9",25 feb.,▼,#2171b5
2024-02-25,9990X,"Naut Aran, Arties (Lleida)",Lleida,8.8,11.9,-3.1,11.9,8.8,"-3,1",25 feb.,▼,#2171b5
2024-02-26,9698U,Talarn (Lleida),Lleida,12.6,12.3,0.3,12.6,12.3,"+0,3",26 feb.,▲,#cb181d
2024-02-26,9771C,Lleida (Lleida),Lleida,15.9,16.6,-0.7,16.6,15.9,"-0,7",26 feb.,▼,#2171b5
2024-02-26,9990X,"Naut Aran, Arties (Lleida)",Lleida,12.2,9.2,3,12.2,9.2,+3,26 feb.,▲,#cb181d
2024-03-01,9771C,Lleida (Lleida),Lleida,15.6,16.3,-0.7,16.3,15.6,"-0,7", 1 mar.,▼,#2171b5
2024-03-01,9698U,Talarn (Lleida),Lleida,14.7,12.6,2.1,14.7,12.6,"+2,1", 1 mar.,▲,#cb181d
2024-03-01,9990X,"Naut Aran, Arties (Lleida)",Lleida,8.9,10,-1.1,10,8.9,"-1,1", 1 mar.,▼,#2171b5
2024-03-02,9771C,Lleida (Lleida),Lleida,13.4,17.5,-4.1,17.5,13.4,"-4,1", 2 mar.,▼,#2171b5
2024-03-02,9698U,Talarn (Lleida),Lleida,7.5,17.4,-9.9,17.4,7.5,"-9,9", 2 mar.,▼,#2171b5
2024-03-02,9990X,"Naut Aran, Arties (Lleida)",Lleida,7,11.5,-4.5,11.5,7,"-4,5", 2 mar.,▼,#2171b5
2024-03-03,9771C,Lleida (Lleida),Lleida,13,17.2,-4.2,17.2,13,"-4,2", 3 mar.,▼,#2171b5
2024-03-03,9698U,Talarn (Lleida),Lleida,10.7,14.7,-4,14.7,10.7,-4, 3 mar.,▼,#2171b5
2024-03-03,9990X,"Naut Aran, Arties (Lleida)",Lleida,3.6,9.8,-6.2,9.8,3.6,"-6,2", 3 mar.,▼,#2171b5
2024-03-04,9771C,Lleida (Lleida),Lleida,15.7,15.6,0.1,15.7,15.6,"+0,1", 4 mar.,▲,#cb181d
2024-03-04,9698U,Talarn (Lleida),Lleida,10.3,12.8,-2.5,12.8,10.3,"-2,5", 4 mar.,▼,#2171b5
2024-03-04,9990X,"Naut Aran, Arties (Lleida)",Lleida,8,9.8,-1.8,9.8,8,"-1,8", 4 mar.,▼,#2171b5
2024-03-05,9698U,Talarn (Lleida),Lleida,14.5,13.7,0.8,14.5,13.7,"+0,8", 5 mar.,▲,#cb181d
2024-03-05,9990X,"Naut Aran, Arties (Lleida)",Lleida,9,7.3,1.7,9,7.3,"+1,7", 5 mar.,▲,#cb181d
2024-03-05,9771C,Lleida (Lleida),Lleida,16.3,15.4,0.9,16.3,15.4,"+0,9", 5 mar.,▲,#cb181d
2024-03-06,9698U,Talarn (Lleida),Lleida,14.6,13.2,1.4,14.6,13.2,"+1,4", 6 mar.,▲,#cb181d
2024-03-06,9990X,"Naut Aran, Arties (Lleida)",Lleida,13.3,9.1,4.2,13.3,9.1,"+4,2", 6 mar.,▲,#cb181d
2024-03-06,9771C,Lleida (Lleida),Lleida,16.8,16.4,0.4,16.8,16.4,"+0,4", 6 mar.,▲,#cb181d
2024-03-07,9771C,Lleida (Lleida),Lleida,18.4,16.8,1.6,18.4,16.8,"+1,6", 7 mar.,▲,#cb181d
2024-03-07,9698U,Talarn (Lleida),Lleida,14.9,14.6,0.3,14.9,14.6,"+0,3", 7 mar.,▲,#cb181d
2024-03-07,9990X,"Naut Aran, Arties (Lleida)",Lleida,12.9,8.9,4,12.9,8.9,+4, 7 mar.,▲,#cb181d
2024-03-08,9771C,Lleida (Lleida),Lleida,14.4,18.5,-4.1,18.5,14.4,"-4,1", 8 mar.,▼,#2171b5
2024-03-08,9698U,Talarn (Lleida),Lleida,6.1,16,-9.9,16,6.1,"-9,9", 8 mar.,▼,#2171b5
2024-03-08,9990X,"Naut Aran, Arties (Lleida)",Lleida,7.5,12.9,-5.4,12.9,7.5,"-5,4", 8 mar.,▼,#2171b5
2024-03-09,9771C,Lleida (Lleida),Lleida,11,18.5,-7.5,18.5,11,"-7,5", 9 mar.,▼,#2171b5
2024-03-09,9698U,Talarn (Lleida),Lleida,5.1,16.9,-11.8,16.9,5.1,"-11,8", 9 mar.,▼,#2171b5
2024-03-09,9990X,"Naut Aran, Arties (Lleida)",Lleida,7.1,12.5,-5.4,12.5,7.1,"-5,4", 9 mar.,▼,#2171b5
2024-03-10,9771C,Lleida (Lleida),Lleida,14.2,19,-4.8,19,14.2,"-4,8",10 mar.,▼,#2171b5
2024-03-10,9698U,Talarn (Lleida),Lleida,6.2,17,-10.8,17,6.2,"-10,8",10 mar.,▼,#2171b5
2024-03-10,9990X,"Naut Aran, Arties (Lleida)",Lleida,9.9,14,-4.1,14,9.9,"-4,1",10 mar.,▼,#2171b5
2024-03-11,9771C,Lleida (Lleida),Lleida,16.1,19.4,-3.3,19.4,16.1,"-3,3",11 mar.,▼,#2171b5
2024-03-11,9698U,Talarn (Lleida),Lleida,12.8,19,-6.2,19,12.8,"-6,2",11 mar.,▼,#2171b5
2024-03-11,9990X,"Naut Aran, Arties (Lleida)",Lleida,5.7,13.2,-7.5,13.2,5.7,"-7,5",11 mar.,▼,#2171b5
2024-03-12,9771C,Lleida (Lleida),Lleida,18.5,19.4,-0.9,19.4,18.5,"-0,9",12 mar.,▼,#2171b5
2024-03-12,9698U,Talarn (Lleida),Lleida,15.7,17.8,-2.1,17.8,15.7,"-2,1",12 mar.,▼,#2171b5
2024-03-12,9990X,"Naut Aran, Arties (Lleida)",Lleida,13.1,13.8,-0.7,13.8,13.1,"-0,7",12 mar.,▼,#2171b5
2024-03-13,9771C,Lleida (Lleida),Lleida,20.8,18.3,2.5,20.8,18.3,"+2,5",13 mar.,▲,#cb181d
2024-03-13,9698U,Talarn (Lleida),Lleida,18.1,15.9,2.2,18.1,15.9,"+2,2",13 mar.,▲,#cb181d
2024-03-13,9990X,"Naut Aran, Arties (Lleida)",Lleida,20,12.4,7.6,20,12.4,"+7,6",13 mar.,▲,#cb181d
2024-03-14,9771C,Lleida (Lleida),Lleida,22.3,18.8,3.5,22.3,18.8,"+3,5",14 mar.,▲,#cb181d
2024-03-14,9698U,Talarn (Lleida),Lleida,20.8,16.9,3.9,20.8,16.9,"+3,9",14 mar.,▲,#cb181d
2024-03-14,9990X,"Naut Aran, Arties (Lleida)",Lleida,20.4,14.1,6.3,20.4,14.1,"+6,3",14 mar.,▲,#cb181d
2024-03-15,9771C,Lleida (Lleida),Lleida,23.6,20,3.6,23.6,20,"+3,6",15 mar.,▲,#cb181d
2024-03-15,9698U,Talarn (Lleida),Lleida,21.2,18.5,2.7,21.2,18.5,"+2,7",15 mar.,▲,#cb181d
2024-03-15,9990X,"Naut Aran, Arties (Lleida)",Lleida,19.4,13.9,5.5,19.4,13.9,"+5,5",15 mar.,▲,#cb181d
2024-03-16,9698U,Talarn (Lleida),Lleida,21,16,5,21,16,+5,16 mar.,▲,#cb181d
2024-03-16,9771C,Lleida (Lleida),Lleida,23.3,19.8,3.5,23.3,19.8,"+3,5",16 mar.,▲,#cb181d
2024-03-16,9990X,"Naut Aran, Arties (Lleida)",Lleida,19.5,12,7.5,19.5,12,"+7,5",16 mar.,▲,#cb181d
2024-03-17,9698U,Talarn (Lleida),Lleida,22.1,16.4,5.7,22.1,16.4,"+5,7",17 mar.,▲,#cb181d
2024-03-17,9771C,Lleida (Lleida),Lleida,25.6,20.4,5.2,25.6,20.4,"+5,2",17 mar.,▲,#cb181d
2024-03-17,9990X,"Naut Aran, Arties (Lleida)",Lleida,21.8,13.5,8.3,21.8,13.5,"+8,3",17 mar.,▲,#cb181d
2024-03-18,9698U,Talarn (Lleida),Lleida,22.9,14.3,8.6,22.9,14.3,"+8,6",18 mar.,▲,#cb181d
2024-03-18,9771C,Lleida (Lleida),Lleida,25.5,19.3,6.2,25.5,19.3,"+6,2",18 mar.,▲,#cb181d
2024-03-18,9990X,"Naut Aran, Arties (Lleida)",Lleida,20.1,13.4,6.7,20.1,13.4,"+6,7",18 mar.,▲,#cb181d
2024-03-19,9698U,Talarn (Lleida),Lleida,14.4,16.7,-2.3,16.7,14.4,"-2,3",19 mar.,▼,#2171b5
2024-03-19,9771C,Lleida (Lleida),Lleida,15.8,20,-4.2,20,15.8,"-4,2",19 mar.,▼,#2171b5
2024-03-19,9990X,"Naut Aran, Arties (Lleida)",Lleida,13.2,12,1.2,13.2,12,"+1,2",19 mar.,▲,#cb181d
2024-02-19,1505,Lugo Aeropuerto (Lugo),Lugo,17,12.6,4.4,17,12.6,"+4,4",19 feb.,▲,#cb181d
2024-02-20,1505,Lugo Aeropuerto (Lugo),Lugo,21.4,13.2,8.2,21.4,13.2,"+8,2",20 feb.,▲,#cb181d
2024-02-21,1505,Lugo Aeropuerto (Lugo),Lugo,16,12.7,3.3,16,12.7,"+3,3",21 feb.,▲,#cb181d
2024-02-22,1505,Lugo Aeropuerto (Lugo),Lugo,12.6,12.1,0.5,12.6,12.1,"+0,5",22 feb.,▲,#cb181d
2024-02-23,1505,Lugo Aeropuerto (Lugo),Lugo,8.4,12.8,-4.4,12.8,8.4,"-4,4",23 feb.,▼,#2171b5
2024-02-24,1505,Lugo Aeropuerto (Lugo),Lugo,9.1,12.5,-3.4,12.5,9.1,"-3,4",24 feb.,▼,#2171b5
2024-02-25,1505,Lugo Aeropuerto (Lugo),Lugo,12.3,12.6,-0.3,12.6,12.3,"-0,3",25 feb.,▼,#2171b5
2024-02-26,1505,Lugo Aeropuerto (Lugo),Lugo,10.2,12.3,-2.1,12.3,10.2,"-2,1",26 feb.,▼,#2171b5
2024-03-01,1505,Lugo Aeropuerto (Lugo),Lugo,11.1,12.3,-1.2,12.3,11.1,"-1,2", 1 mar.,▼,#2171b5
2024-03-02,1505,Lugo Aeropuerto (Lugo),Lugo,8.6,12.2,-3.6,12.2,8.6,"-3,6", 2 mar.,▼,#2171b5
2024-03-03,1505,Lugo Aeropuerto (Lugo),Lugo,9.5,12.5,-3,12.5,9.5,-3, 3 mar.,▼,#2171b5
2024-03-04,1505,Lugo Aeropuerto (Lugo),Lugo,12,12.2,-0.2,12.2,12,"-0,2", 4 mar.,▼,#2171b5
2024-03-05,1505,Lugo Aeropuerto (Lugo),Lugo,13.4,12.6,0.8,13.4,12.6,"+0,8", 5 mar.,▲,#cb181d
2024-03-06,1505,Lugo Aeropuerto (Lugo),Lugo,16.5,14.1,2.4,16.5,14.1,"+2,4", 6 mar.,▲,#cb181d
2024-03-07,1505,Lugo Aeropuerto (Lugo),Lugo,12.4,14.1,-1.7,14.1,12.4,"-1,7", 7 mar.,▼,#2171b5
2024-03-08,1505,Lugo Aeropuerto (Lugo),Lugo,9.2,14.2,-5,14.2,9.2,-5, 8 mar.,▼,#2171b5
2024-03-09,1505,Lugo Aeropuerto (Lugo),Lugo,7.3,15.6,-8.3,15.6,7.3,"-8,3", 9 mar.,▼,#2171b5
2024-03-10,1505,Lugo Aeropuerto (Lugo),Lugo,11.1,16.9,-5.8,16.9,11.1,"-5,8",10 mar.,▼,#2171b5
2024-03-11,1505,Lugo Aeropuerto (Lugo),Lugo,13.7,15.7,-2,15.7,13.7,-2,11 mar.,▼,#2171b5
2024-03-12,1505,Lugo Aeropuerto (Lugo),Lugo,20,14.2,5.8,20,14.2,"+5,8",12 mar.,▲,#cb181d
2024-03-13,1505,Lugo Aeropuerto (Lugo),Lugo,21.6,14.7,6.9,21.6,14.7,"+6,9",13 mar.,▲,#cb181d
2024-03-14,1505,Lugo Aeropuerto (Lugo),Lugo,17,15.9,1.1,17,15.9,"+1,1",14 mar.,▲,#cb181d
2024-03-15,1505,Lugo Aeropuerto (Lugo),Lugo,18.9,16.2,2.7,18.9,16.2,"+2,7",15 mar.,▲,#cb181d
2024-03-16,1505,Lugo Aeropuerto (Lugo),Lugo,17.2,17.8,-0.6,17.8,17.2,"-0,6",16 mar.,▼,#2171b5
2024-03-17,1505,Lugo Aeropuerto (Lugo),Lugo,20.7,15.4,5.3,20.7,15.4,"+5,3",17 mar.,▲,#cb181d
2024-03-18,1505,Lugo Aeropuerto (Lugo),Lugo,22.2,16,6.2,22.2,16,"+6,2",18 mar.,▲,#cb181d
2024-03-19,1505,Lugo Aeropuerto (Lugo),Lugo,12.1,15.2,-3.1,15.2,12.1,"-3,1",19 mar.,▼,#2171b5
2024-02-19,2462,Puerto de Navacerrada (Madrid),Madrid,8.8,2.3,6.5,8.8,2.3,"+6,5",19 feb.,▲,#cb181d
2024-02-19,3111D,Somosierra (Madrid),Madrid,12.2,5.5,6.7,12.2,5.5,"+6,7",19 feb.,▲,#cb181d
2024-02-19,3195,"Madrid, Retiro (Madrid)",Madrid,18.5,12.6,5.9,18.5,12.6,"+5,9",19 feb.,▲,#cb181d
2024-02-19,3191E,Colmenar Viejo (Madrid),Madrid,16.3,10.9,5.4,16.3,10.9,"+5,4",19 feb.,▲,#cb181d
2024-02-19,3100B,Aranjuez (Madrid),Madrid,20.5,14.1,6.4,20.5,14.1,"+6,4",19 feb.,▲,#cb181d
2024-02-19,3266A,Puerto Alto del León (Madrid),Madrid,10.6,4.9,5.7,10.6,4.9,"+5,7",19 feb.,▲,#cb181d
