cod_mun,municipio,provincia,Alemania,EE.UU.,Francia,Italia,Otros,Países Bajos,Reino Unido,turistas
01001,Alegría-Dulantzi,Araba/Álava,0.0,0.0,32.0,0.0,0.0,0.0,0.0,32.0
01002,Amurrio,Araba/Álava,822.0,0.0,911.0,0.0,399.0,313.0,0.0,2445.0
01003,Aramaio,Araba/Álava,0.0,0.0,368.0,0.0,33.0,0.0,0.0,401.0
01004,Artziniega,Araba/Álava,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0
01006,Armiñón,Araba/Álava,0.0,0.0,284.0,0.0,75.0,0.0,0.0,359.0
01008,Arratzua-Ubarrundia,Araba/Álava,355.0,0.0,1910.0,296.0,1596.0,672.0,0.0,4829.0
01009,Asparrena,Araba/Álava,5359.0,30.0,3891.0,4276.0,18923.0,928.0,646.0,34053.0
01010,Ayala/Aiara,Araba/Álava,0.0,0.0,447.0,0.0,533.0,540.0,0.0,1520.0
01013,Barrundia,Araba/Álava,791.0,0.0,1015.0,276.0,1216.0,410.0,0.0,3708.0
01014,Berantevilla,Araba/Álava,0.0,0.0,109.0,0.0,0.0,0.0,0.0,109.0
01016,Bernedo,Araba/Álava,0.0,0.0,0.0,0.0,388.0,0.0,0.0,388.0
01017,Campezo/Kanpezu,Araba/Álava,0.0,0.0,107.0,0.0,69.0,0.0,0.0,176.0
01018,Zigoitia,Araba/Álava,0.0,0.0,2894.0,0.0,796.0,216.0,0.0,3906.0
01020,Kuartango,Araba/Álava,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0
01021,Elburgo/Burgelu,Araba/Álava,0.0,0.0,0.0,0.0,793.0,0.0,0.0,793.0
01022,Elciego,Araba/Álava,0.0,138.0,256.0,0.0,0.0,36.0,72.0,502.0
01027,Iruraiz-Gauna,Araba/Álava,0.0,0.0,341.0,0.0,204.0,0.0,0.0,545.0
01028,Labastida/Bastida,Araba/Álava,0.0,0.0,72.0,0.0,0.0,0.0,0.0,72.0
01031,Laguardia,Araba/Álava,484.0,237.0,982.0,32.0,139.0,378.0,310.0,2562.0
01034,Leza,Araba/Álava,0.0,0.0,33.0,0.0,0.0,0.0,0.0,33.0
01036,Laudio/Llodio,Araba/Álava,1173.0,0.0,1063.0,0.0,680.0,373.0,69.0,3358.0
01037,Arraia-Maeztu,Araba/Álava,0.0,0.0,146.0,0.0,118.0,129.0,0.0,393.0
01043,Oyón-Oion,Araba/Álava,0.0,0.0,248.0,0.0,62.0,68.0,0.0,378.0
01046,Erriberagoitia/Ribera Alta,Araba/Álava,205.0,0.0,741.0,0.0,101.0,235.0,0.0,1282.0
01047,Erriberabeitia,Araba/Álava,79.0,0.0,135.0,39.0,169.0,0.0,0.0,422.0
01047,Ribera Baja/Erriberabeitia,Araba/Álava,921.0,0.0,4214.0,291.0,3585.0,220.0,0.0,9231.0
01051,Agurain/Salvatierra,Araba/Álava,1337.0,67.0,1763.0,1368.0,7772.0,229.0,0.0,12536.0
01053,San Millán/Donemiliaga,Araba/Álava,2762.0,1698.0,7979.0,1001.0,30322.0,1005.0,282.0,45049.0
01054,Urkabustaiz,Araba/Álava,30.0,0.0,128.0,0.0,0.0,0.0,0.0,158.0
01055,Valdegovía/Gaubea,Araba/Álava,46.0,0.0,536.0,0.0,87.0,492.0,32.0,1193.0
01056,Harana/Valle de Arana,Araba/Álava,0.0,0.0,144.0,0.0,0.0,41.0,0.0,185.0
01058,Legutio,Araba/Álava,1088.0,0.0,22543.0,943.0,16763.0,897.0,551.0,42785.0
01059,Vitoria-Gasteiz,Araba/Álava,31527.0,4505.0,52010.0,8482.0,119185.0,26759.0,6544.0,249012.0
01063,Zuia,Araba/Álava,154.0,0.0,1005.0,0.0,740.0,229.0,0.0,2128.0
01901,Iruña Oka/Iruña de Oca,Araba/Álava,2061.0,0.0,5097.0,1545.0,6244.0,757.0,0.0,15704.0
01902,Lantarón,Araba/Álava,0.0,0.0,110.0,0.0,0.0,0.0,0.0,110.0
02003,Albacete,Albacete,7249.0,1911.0,12025.0,3157.0,26874.0,10212.0,2374.0,63802.0
02007,Alcalá del Júcar,Albacete,0.0,0.0,225.0,0.0,30.0,96.0,0.0,351.0
02008,Alcaraz,Albacete,0.0,0.0,251.0,0.0,55.0,601.0,0.0,907.0
02009,Almansa,Albacete,1055.0,238.0,1161.0,849.0,3765.0,1874.0,448.0,9390.0
02010,Alpera,Albacete,0.0,0.0,0.0,0.0,0.0,258.0,0.0,258.0
02011,Ayna,Albacete,0.0,0.0,45.0,0.0,0.0,0.0,0.0,45.0
02012,Balazote,Albacete,0.0,0.0,0.0,0.0,75.0,38.0,0.0,113.0
02015,Barrax,Albacete,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0
02017,Bogarra,Albacete,0.0,0.0,62.0,0.0,0.0,0.0,0.0,62.0
02018,Bonete,Albacete,0.0,0.0,0.0,0.0,0.0,72.0,0.0,72.0
02019,"Bonillo, El",Albacete,37.0,0.0,149.0,0.0,72.0,97.0,0.0,355.0
02021,Casas de Juan Núñez,Albacete,235.0,0.0,110.0,155.0,30.0,71.0,46.0,647.0
02022,Casas de Lázaro,Albacete,0.0,0.0,31.0,0.0,35.0,142.0,0.0,208.0
02024,Casas-Ibáñez,Albacete,0.0,0.0,34.0,0.0,0.0,52.0,0.0,86.0
02025,Caudete,Albacete,699.0,43.0,3221.0,2186.0,5616.0,1502.0,1001.0,14268.0
02027,Corral-Rubio,Albacete,0.0,0.0,0.0,0.0,0.0,43.0,0.0,43.0
02029,Chinchilla de Monte-Aragón,Albacete,189.0,0.0,723.0,174.0,655.0,631.0,0.0,2372.0
02030,Elche de la Sierra,Albacete,0.0,0.0,443.0,0.0,337.0,701.0,0.0,1481.0
02031,Férez,Albacete,0.0,0.0,0.0,0.0,122.0,105.0,0.0,227.0
02033,Fuente-Álamo,Albacete,0.0,0.0,0.0,0.0,0.0,38.0,0.0,38.0
02034,Fuentealbilla,Albacete,0.0,0.0,97.0,0.0,77.0,112.0,0.0,286.0
02035,"Gineta, La",Albacete,0.0,0.0,0.0,0.0,117.0,0.0,0.0,117.0
02037,Hellín,Albacete,905.0,82.0,2455.0,379.0,4936.0,2197.0,158.0,11112.0
02039,Higueruela,Albacete,0.0,0.0,84.0,0.0,151.0,348.0,0.0,583.0
02040,Hoya-Gonzalo,Albacete,414.0,0.0,326.0,37.0,85.0,350.0,601.0,1813.0
02041,Jorquera,Albacete,0.0,0.0,31.0,0.0,0.0,32.0,0.0,63.0
02043,Lezuza,Albacete,0.0,0.0,441.0,33.0,682.0,929.0,0.0,2085.0
02044,Liétor,Albacete,0.0,0.0,271.0,0.0,120.0,876.0,0.0,1267.0
02045,Madrigueras,Albacete,0.0,0.0,0.0,0.0,0.0,89.0,0.0,89.0
02046,Mahora,Albacete,0.0,0.0,36.0,0.0,248.0,83.0,0.0,367.0
02049,Molinicos,Albacete,0.0,0.0,0.0,0.0,0.0,338.0,0.0,338.0
02050,Montalvos,Albacete,0.0,0.0,0.0,0.0,35.0,0.0,0.0,35.0
02051,Montealegre del Castillo,Albacete,0.0,0.0,0.0,0.0,0.0,368.0,0.0,368.0
02055,Nerpio,Albacete,0.0,0.0,243.0,0.0,153.0,345.0,0.0,741.0
02057,Ossa de Montiel,Albacete,0.0,0.0,349.0,0.0,0.0,250.0,0.0,599.0
02063,Pozohondo,Albacete,0.0,0.0,0.0,0.0,0.0,78.0,0.0,78.0
02065,Pozuelo,Albacete,0.0,0.0,0.0,0.0,82.0,38.0,0.0,120.0
02067,Riópar,Albacete,0.0,0.0,315.0,0.0,114.0,432.0,0.0,861.0
02068,Robledo,Albacete,0.0,0.0,0.0,35.0,0.0,0.0,0.0,35.0
02069,"Roda, La",Albacete,812.0,0.0,1196.0,529.0,1917.0,852.0,52.0,5358.0
02070,Salobre,Albacete,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0
02072,Socovos,Albacete,0.0,0.0,83.0,0.0,0.0,103.0,0.0,186.0
02073,Tarazona de la Mancha,Albacete,0.0,0.0,173.0,0.0,32.0,566.0,0.0,771.0
02074,Tobarra,Albacete,68.0,0.0,651.0,0.0,1835.0,565.0,0.0,3119.0
02075,Valdeganga,Albacete,169.0,0.0,192.0,203.0,80.0,34.0,154.0,832.0
02076,Vianos,Albacete,0.0,0.0,47.0,0.0,0.0,0.0,0.0,47.0
02079,Villamalea,Albacete,0.0,0.0,0.0,0.0,210.0,55.0,0.0,265.0
02080,Villapalacios,Albacete,0.0,0.0,30.0,0.0,0.0,65.0,0.0,95.0
02081,Villarrobledo,Albacete,1293.0,232.0,2383.0,1155.0,4750.0,1138.0,219.0,11170.0
02084,Villaverde de Guadalimar,Albacete,0.0,0.0,0.0,0.0,0.0,96.0,0.0,96.0
02086,Yeste,Albacete,0.0,0.0,561.0,0.0,641.0,981.0,0.0,2183.0
03001,"Atzúbia, l'",Alicante/Alacant,206.0,0.0,233.0,0.0,30.0,94.0,522.0,1085.0
03002,Agost,Alicante/Alacant,0.0,0.0,95.0,0.0,0.0,0.0,0.0,95.0
03004,Aigües,Alicante/Alacant,68.0,0.0,0.0,0.0,0.0,201.0,77.0,346.0
03005,Albatera,Alicante/Alacant,779.0,90.0,977.0,391.0,4574.0,928.0,1785.0,9524.0
03006,Alcalalí,Alicante/Alacant,242.0,0.0,734.0,0.0,1250.0,2159.0,4809.0,9194.0
03009,Alcoy/Alcoi,Alicante/Alacant,1623.0,796.0,3824.0,763.0,8406.0,3630.0,2018.0,21060.0
03010,Alfafara,Alicante/Alacant,0.0,0.0,0.0,0.0,0.0,77.0,0.0,77.0
03011,"Alfàs del Pi, l'",Alicante/Alacant,5028.0,1125.0,5389.0,947.0,63731.0,19932.0,56610.0,152762.0
03012,Algorfa,Alicante/Alacant,779.0,0.0,955.0,0.0,7564.0,1924.0,17266.0,28488.0
03014,Alicante/Alacant,Alicante/Alacant,52383.0,18965.0,87317.0,47001.0,471128.0,41627.0,144476.0,862897.0
03015,Almoradí,Alicante/Alacant,1293.0,162.0,2122.0,377.0,9005.0,2198.0,13864.0,29021.0
03018,Altea,Alicante/Alacant,10627.0,2524.0,11651.0,2098.0,62315.0,27963.0,28559.0,145737.0
03019,Aspe,Alicante/Alacant,1194.0,33.0,2052.0,83.0,2236.0,3238.0,4511.0,13347.0
03021,Banyeres de Mariola,Alicante/Alacant,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0
03024,Benejúzar,Alicante/Alacant,0.0,0.0,48.0,0.0,365.0,0.0,141.0,554.0
03026,Beniarbeig,Alicante/Alacant,132.0,0.0,0.0,0.0,33.0,43.0,211.0,419.0
03029,Benigembla,Alicante/Alacant,0.0,0.0,35.0,0.0,119.0,405.0,477.0,1036.0
03030,Benidoleig,Alicante/Alacant,868.0,0.0,175.0,0.0,63.0,436.0,1582.0,3124.0
03031,Benidorm,Alicante/Alacant,15870.0,4002.0,33163.0,20875.0,210993.0,41676.0,1081270.0,1407849.0
03034,Benijófar,Alicante/Alacant,354.0,0.0,561.0,0.0,3424.0,2358.0,9420.0,16117.0
03037,Benimantell,Alicante/Alacant,38.0,0.0,149.0,0.0,138.0,152.0,197.0,674.0
03041,Benissa,Alicante/Alacant,13916.0,927.0,10748.0,920.0,33348.0,21052.0,25594.0,106505.0
03042,"Benitachell/Poble Nou de Benitatxell, el",Alicante/Alacant,4498.0,298.0,4210.0,117.0,12082.0,8635.0,12329.0,42169.0
03043,Biar,Alicante/Alacant,147.0,0.0,478.0,0.0,0.0,490.0,464.0,1579.0
03044,Bigastro,Alicante/Alacant,0.0,0.0,0.0,0.0,64.0,0.0,221.0,285.0
03046,Busot,Alicante/Alacant,78.0,0.0,1032.0,0.0,317.0,817.0,1230.0,3474.0
03047,Calp,Alicante/Alacant,25296.0,2533.0,27382.0,2811.0,103989.0,26691.0,59485.0,248187.0
03048,Callosa d'en Sarrià,Alicante/Alacant,930.0,0.0,2495.0,114.0,5000.0,2625.0,5851.0,17015.0
03049,Callosa de Segura,Alicante/Alacant,281.0,0.0,1323.0,42.0,2190.0,772.0,1413.0,6021.0
03050,"Campello, el",Alicante/Alacant,7627.0,1834.0,16943.0,2387.0,38831.0,11636.0,23251.0,102509.0
03053,Castalla,Alicante/Alacant,718.0,0.0,1744.0,391.0,813.0,1096.0,3207.0,7969.0
03054,Castell de Castells,Alicante/Alacant,0.0,0.0,449.0,0.0,482.0,768.0,1383.0,3082.0
03055,Catral,Alicante/Alacant,426.0,0.0,801.0,0.0,1990.0,1023.0,5216.0,9456.0
03056,Cocentaina,Alicante/Alacant,566.0,0.0,880.0,0.0,2079.0,763.0,2429.0,6717.0
03057,Confrides,Alicante/Alacant,38.0,0.0,295.0,0.0,0.0,67.0,271.0,671.0
03058,Cox,Alicante/Alacant,102.0,34.0,621.0,0.0,1798.0,291.0,502.0,3348.0
03059,Crevillent,Alicante/Alacant,2500.0,159.0,4198.0,1024.0,11483.0,3594.0,7402.0,30360.0
03061,Daya Nueva,Alicante/Alacant,175.0,0.0,80.0,0.0,410.0,423.0,2206.0,3294.0
03062,Daya Vieja,Alicante/Alacant,0.0,0.0,0.0,0.0,30.0,0.0,339.0,369.0
03063,Dénia,Alicante/Alacant,32044.0,4219.0,33711.0,2769.0,58831.0,18733.0,34176.0,184483.0
03064,Dolores,Alicante/Alacant,718.0,0.0,1096.0,0.0,2479.0,1642.0,4283.0,10218.0
03065,Elche/Elx,Alicante/Alacant,19374.0,4796.0,33819.0,8731.0,159267.0,22263.0,69264.0,317514.0
03066,Elda,Alicante/Alacant,1668.0,329.0,2573.0,566.0,6083.0,1354.0,2149.0,14722.0
03068,Famorca,Alicante/Alacant,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0
03069,Finestrat,Alicante/Alacant,2645.0,731.0,5270.0,1378.0,21584.0,6183.0,17423.0,55214.0
03070,Formentera del Segura,Alicante/Alacant,117.0,0.0,167.0,0.0,1051.0,1039.0,2792.0,5166.0
03071,Gata de Gorgos,Alicante/Alacant,2504.0,0.0,1764.0,68.0,3334.0,3678.0,10295.0,21643.0
03075,"Castell de Guadalest, el",Alicante/Alacant,44.0,0.0,1140.0,0.0,1200.0,1050.0,1091.0,4525.0
03076,Guardamar del Segura,Alicante/Alacant,11969.0,753.0,6971.0,1084.0,49319.0,7985.0,21771.0,99852.0
03077,"Fondó de les Neus, el/Hondón de las Nieves",Alicante/Alacant,153.0,0.0,194.0,0.0,462.0,1082.0,1051.0,2942.0
03078,Hondón de los Frailes,Alicante/Alacant,0.0,0.0,63.0,0.0,993.0,1803.0,3287.0,6146.0
03079,Ibi,Alicante/Alacant,785.0,30.0,1482.0,675.0,1372.0,889.0,745.0,5978.0
03080,Jacarilla,Alicante/Alacant,0.0,0.0,0.0,0.0,0.0,0.0,657.0,657.0
03081,Xaló,Alicante/Alacant,51.0,0.0,249.0,0.0,684.0,1639.0,1623.0,4246.0
03082,Jávea/Xàbia,Alicante/Alacant,18097.0,7743.0,22921.0,7503.0,84764.0,45811.0,77631.0,264470.0
03083,Jijona/Xixona,Alicante/Alacant,730.0,0.0,1296.0,159.0,2007.0,1390.0,1844.0,7426.0
03084,"Lorcha/Orxa, l'",Alicante/Alacant,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0
03085,Llíber,Alicante/Alacant,123.0,0.0,457.0,0.0,769.0,2046.0,1986.0,5381.0
03088,Monforte del Cid,Alicante/Alacant,474.0,72.0,1426.0,66.0,1500.0,1082.0,2093.0,6713.0
03089,Monóvar/Monòver,Alicante/Alacant,478.0,0.0,1118.0,37.0,1157.0,1672.0,4186.0,8648.0
03090,Mutxamel,Alicante/Alacant,2017.0,399.0,6491.0,468.0,10243.0,3353.0,5536.0,28507.0
03091,Murla,Alicante/Alacant,0.0,0.0,57.0,41.0,67.0,178.0,455.0,798.0
03092,Muro de Alcoy,Alicante/Alacant,553.0,0.0,743.0,0.0,690.0,751.0,1041.0,3778.0
03093,Novelda,Alicante/Alacant,1768.0,207.0,2208.0,653.0,4170.0,1195.0,2212.0,12413.0
03094,"Nucia, la",Alicante/Alacant,3059.0,442.0,3384.0,496.0,19283.0,7778.0,9301.0,43743.0
03095,Ondara,Alicante/Alacant,2138.0,30.0,1651.0,43.0,1853.0,1596.0,2936.0,10247.0
03096,Onil,Alicante/Alacant,34.0,0.0,377.0,0.0,0.0,509.0,316.0,1236.0
03097,Orba,Alicante/Alacant,982.0,39.0,599.0,89.0,905.0,1470.0,4643.0,8727.0
03098,Orxeta,Alicante/Alacant,63.0,0.0,112.0,0.0,668.0,586.0,1215.0,2644.0
03099,Orihuela,Alicante/Alacant,29925.0,3461.0,21696.0,3685.0,354775.0,25552.0,245607.0,684701.0
03100,Parcent,Alicante/Alacant,0.0,0.0,261.0,0.0,268.0,753.0,1342.0,2624.0
03101,Pedreguer,Alicante/Alacant,3858.0,479.0,3115.0,304.0,6555.0,5068.0,7811.0,27190.0
03102,Pego,Alicante/Alacant,2307.0,0.0,2095.0,0.0,2099.0,1530.0,3275.0,11306.0
03103,Penàguila,Alicante/Alacant,0.0,0.0,0.0,0.0,0.0,38.0,0.0,38.0
03104,Petrer,Alicante/Alacant,937.0,0.0,1449.0,168.0,1578.0,666.0,1116.0,5914.0
03105,"Pinós, el/Pinoso",Alicante/Alacant,68.0,0.0,248.0,0.0,1124.0,1502.0,3220.0,6162.0
03107,Polop,Alicante/Alacant,874.0,30.0,1242.0,32.0,3421.0,1717.0,2538.0,9854.0
03109,Rafal,Alicante/Alacant,0.0,0.0,35.0,0.0,219.0,0.0,373.0,627.0
03110,"Ràfol d'Almúnia, el",Alicante/Alacant,1087.0,0.0,698.0,0.0,253.0,398.0,719.0,3155.0
03111,Redován,Alicante/Alacant,0.0,0.0,190.0,0.0,32.0,0.0,0.0,222.0
03112,Relleu,Alicante/Alacant,38.0,0.0,312.0,0.0,994.0,1110.0,3029.0,5483.0
03113,Rojales,Alicante/Alacant,5862.0,226.0,4134.0,32.0,53539.0,12231.0,62881.0,138905.0
03114,"Romana, la",Alicante/Alacant,47.0,0.0,257.0,0.0,913.0,1327.0,1823.0,4367.0
03115,Sagra,Alicante/Alacant,0.0,0.0,34.0,0.0,0.0,0.0,82.0,116.0
03116,Salinas,Alicante/Alacant,0.0,0.0,0.0,0.0,0.0,185.0,297.0,482.0
03117,Sanet y Negrals,Alicante/Alacant,0.0,0.0,0.0,0.0,30.0,40.0,262.0,332.0
03118,San Fulgencio,Alicante/Alacant,6972.0,36.0,4210.0,147.0,16991.0,6114.0,26957.0,61427.0
03119,Sant Joan d'Alacant,Alicante/Alacant,2221.0,566.0,6110.0,945.0,14566.0,3097.0,10907.0,38412.0
03120,San Miguel de Salinas,Alicante/Alacant,3571.0,71.0,2709.0,38.0,19401.0,3531.0,27512.0,56833.0
03121,Santa Pola,Alicante/Alacant,7944.0,1467.0,13527.0,2405.0,63979.0,7105.0,30036.0,126463.0
03122,San Vicente del Raspeig/Sant Vicent del Raspeig,Alicante/Alacant,2413.0,844.0,4174.0,982.0,9682.0,1527.0,2565.0,22187.0
03123,Sax,Alicante/Alacant,280.0,0.0,815.0,0.0,40.0,850.0,2440.0,4425.0
03127,Tàrbena,Alicante/Alacant,0.0,0.0,37.0,0.0,0.0,0.0,0.0,37.0
03128,Teulada,Alicante/Alacant,13292.0,1220.0,9256.0,784.0,28507.0,28482.0,47620.0,129161.0
03129,Tibi,Alicante/Alacant,106.0,0.0,802.0,0.0,157.0,707.0,642.0,2414.0
03131,Tormos,Alicante/Alacant,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0
03133,Torrevieja,Alicante/Alacant,44269.0,4633.0,30965.0,4692.0,388738.0,25860.0,118059.0,617216.0
03134,"Vall d'Alcalà, la",Alicante/Alacant,0.0,0.0,35.0,0.0,0.0,0.0,0.0,35.0
03135,"Vall d'Ebo, la",Alicante/Alacant,0.0,0.0,33.0,0.0,0.0,0.0,0.0,33.0
03136,"Vall de Gallinera, la",Alicante/Alacant,0.0,0.0,393.0,0.0,0.0,280.0,581.0,1254.0
03137,"Vall de Laguar, la",Alicante/Alacant,93.0,0.0,71.0,122.0,67.0,189.0,423.0,965.0
03138,"Verger, el",Alicante/Alacant,2862.0,0.0,1795.0,0.0,800.0,779.0,1425.0,7661.0
03139,"Villajoyosa/Vila Joiosa, la",Alicante/Alacant,6487.0,1322.0,10770.0,2254.0,46107.0,7813.0,32420.0,107173.0
03140,Villena,Alicante/Alacant,2038.0,569.0,4608.0,2150.0,11671.0,2672.0,3534.0,27242.0
03901,"Poblets, els",Alicante/Alacant,3600.0,0.0,2030.0,32.0,1905.0,884.0,1596.0,10047.0
03902,Pilar de la Horadada,Alicante/Alacant,7044.0,801.0,4221.0,652.0,56116.0,5436.0,32496.0,106766.0
03903,"Montesinos, Los",Alicante/Alacant,1556.0,0.0,1065.0,0.0,7425.0,1719.0,12415.0,24180.0
03904,San Isidro,Alicante/Alacant,67.0,106.0,473.0,0.0,1197.0,464.0,830.0,3137.0
04003,Adra,Almería,1662.0,193.0,2344.0,539.0,5739.0,1777.0,1212.0,13466.0
04004,Albanchez,Almería,0.0,0.0,0.0,0.0,0.0,0.0,289.0,289.0
04006,Albox,Almería,340.0,0.0,1608.0,0.0,1665.0,1071.0,5813.0,10497.0
04007,Alcolea,Almería,0.0,0.0,0.0,0.0,0.0,569.0,0.0,569.0
04010,Alhabia,Almería,0.0,0.0,0.0,0.0,71.0,0.0,0.0,71.0
04011,Alhama de Almería,Almería,0.0,0.0,92.0,0.0,0.0,0.0,0.0,92.0
04013,Almería,Almería,15540.0,3606.0,34865.0,6165.0,91536.0,16226.0,11174.0,179112.0
04016,Antas,Almería,235.0,270.0,996.0,113.0,2726.0,1868.0,3015.0,9223.0
04017,Arboleas,Almería,32.0,0.0,505.0,0.0,711.0,362.0,7797.0,9407.0
04021,Bayarque,Almería,0.0,0.0,0.0,0.0,0.0,32.0,30.0,62.0
04022,Bédar,Almería,0.0,0.0,0.0,0.0,0.0,0.0,695.0,695.0
04024,Benahadux,Almería,0.0,0.0,33.0,0.0,0.0,0.0,0.0,33.0
04029,Berja,Almería,492.0,0.0,1043.0,0.0,859.0,1379.0,278.0,4051.0
04030,Canjáyar,Almería,0.0,0.0,0.0,0.0,0.0,86.0,0.0,86.0
04031,Cantoria,Almería,245.0,0.0,581.0,0.0,966.0,455.0,3306.0,5553.0
04032,Carboneras,Almería,1460.0,1025.0,4310.0,1573.0,9784.0,1661.0,3259.0,23072.0
04034,Cóbdar,Almería,0.0,0.0,0.0,0.0,0.0,0.0,243.0,243.0
04035,Cuevas del Almanzora,Almería,1765.0,457.0,3641.0,871.0,12835.0,2824.0,7128.0,29521.0
04037,Chirivel,Almería,128.0,0.0,1185.0,184.0,768.0,251.0,758.0,3274.0
04038,Dalías,Almería,488.0,0.0,612.0,0.0,815.0,489.0,355.0,2759.0
04041,Enix,Almería,33.0,0.0,609.0,0.0,139.0,273.0,375.0,1429.0
04043,Felix,Almería,0.0,36.0,86.0,0.0,1464.0,80.0,310.0,1976.0
04044,Fines,Almería,0.0,0.0,0.0,159.0,182.0,50.0,56.0,447.0
04046,Fondón,Almería,0.0,0.0,0.0,0.0,0.0,71.0,35.0,106.0
04047,Gádor,Almería,0.0,0.0,469.0,0.0,67.0,32.0,408.0,976.0
04048,"Gallardos, Los",Almería,40.0,0.0,704.0,0.0,477.0,100.0,11439.0,12760.0
04049,Garrucha,Almería,395.0,0.0,1172.0,74.0,1854.0,738.0,3127.0,7360.0
04050,Gérgal,Almería,0.0,0.0,293.0,0.0,35.0,310.0,49.0,687.0
04052,Huércal de Almería,Almería,925.0,31.0,1546.0,551.0,2403.0,762.0,0.0,6218.0
04053,Huércal-Overa,Almería,1677.0,74.0,2655.0,1080.0,7592.0,2034.0,6523.0,21635.0
04057,Láujar de Andarax,Almería,0.0,0.0,0.0,0.0,0.0,447.0,0.0,447.0
04059,Lubrín,Almería,50.0,0.0,92.0,0.0,33.0,39.0,2318.0,2532.0
04060,Lucainena de las Torres,Almería,0.0,0.0,127.0,0.0,0.0,0.0,194.0,321.0
04061,Lúcar,Almería,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0
04062,Macael,Almería,0.0,0.0,0.0,0.0,0.0,121.0,30.0,151.0
04063,María,Almería,0.0,0.0,30.0,0.0,0.0,30.0,0.0,60.0
04064,Mojácar,Almería,3680.0,653.0,6176.0,1223.0,17964.0,3098.0,41018.0,73812.0
04066,Níjar,Almería,7723.0,5588.0,12325.0,5533.0,74574.0,6150.0,10986.0,122879.0
04069,Olula del Río,Almería,0.0,0.0,0.0,0.0,0.0,62.0,0.0,62.0
04070,Oria,Almería,0.0,0.0,33.0,0.0,0.0,103.0,1351.0,1487.0
04072,Partaloa,Almería,0.0,0.0,0.0,0.0,0.0,0.0,741.0,741.0
04074,Pechina,Almería,396.0,122.0,353.0,218.0,905.0,44.0,0.0,2038.0
04075,Pulpí,Almería,1790.0,195.0,4099.0,95.0,14471.0,2660.0,6099.0,29409.0
04076,Purchena,Almería,0.0,0.0,0.0,0.0,0.0,0.0,210.0,210.0
04078,Rioja,Almería,0.0,0.0,43.0,0.0,0.0,78.0,0.0,121.0
04079,Roquetas de Mar,Almería,12832.0,1998.0,18212.0,2974.0,73727.0,12051.0,26431.0,148225.0
04083,Serón,Almería,0.0,0.0,49.0,0.0,0.0,0.0,30.0,79.0
04086,Sorbas,Almería,639.0,0.0,2249.0,438.0,2725.0,1096.0,2574.0,9721.0
04088,Tabernas,Almería,708.0,0.0,1308.0,132.0,75.0,610.0,1057.0,3890.0
04092,Tíjola,Almería,0.0,0.0,0.0,0.0,0.0,35.0,70.0,105.0
04093,Turre,Almería,168.0,0.0,1150.0,0.0,703.0,443.0,6041.0,8505.0
04098,Vélez-Blanco,Almería,0.0,0.0,316.0,0.0,84.0,300.0,223.0,923.0
04099,Vélez-Rubio,Almería,386.0,0.0,1444.0,192.0,618.0,969.0,1706.0,5315.0
04100,Vera,Almería,2924.0,735.0,4594.0,844.0,16436.0,3744.0,16681.0,45958.0
04101,Viator,Almería,0.0,0.0,300.0,0.0,219.0,0.0,0.0,519.0
04102,Vícar,Almería,1643.0,500.0,2385.0,869.0,12956.0,1500.0,1116.0,20969.0
04103,Zurgena,Almería,0.0,0.0,277.0,0.0,440.0,258.0,4622.0,5597.0
04902,"Ejido, El",Almería,8183.0,2757.0,9361.0,3326.0,77781.0,6059.0,7494.0,114961.0
04903,"Mojonera, La",Almería,42.0,98.0,389.0,39.0,2900.0,47.0,44.0,3559.0
04904,Balanegra,Almería,260.0,0.0,494.0,0.0,1328.0,399.0,0.0,2481.0
05002,"Adrada, La",Ávila,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0
05013,"Arenal, El",Ávila,0.0,0.0,371.0,0.0,0.0,0.0,0.0,371.0
05014,Arenas de San Pedro,Ávila,565.0,30.0,1673.0,0.0,184.0,926.0,48.0,3426.0
05016,Arévalo,Ávila,248.0,0.0,579.0,0.0,0.0,219.0,0.0,1046.0
05019,Ávila,Ávila,2831.0,2591.0,4640.0,1316.0,17578.0,3448.0,1714.0,34118.0
05022,"Barraco, El",Ávila,86.0,0.0,571.0,0.0,32.0,365.0,31.0,1085.0
05027,"Berlanas, Las",Ávila,0.0,0.0,0.0,0.0,45.0,0.0,0.0,45.0
05033,Blascomillán,Ávila,0.0,0.0,37.0,0.0,0.0,0.0,0.0,37.0
05041,Burgohondo,Ávila,0.0,0.0,146.0,0.0,0.0,0.0,0.0,146.0
05044,Cabezas del Villar,Ávila,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0
05047,Candeleda,Ávila,63.0,0.0,883.0,0.0,203.0,495.0,40.0,1684.0
05057,Cebreros,Ávila,34.0,0.0,407.0,0.0,0.0,336.0,0.0,777.0
