cod_ine,Alemania,EE.UU.,Francia,Italia,Países Bajos,Reino Unido,Total,Otros,municipio,provincia,censo
09248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Palazuelos de la Sierra,Burgos,93.0
09249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Palazuelos de Muñó,Burgos,54.0
09250,93.0,0.0,466.0,0.0,0.0,0.0,1255.0,696.0,Pampliega,Burgos,290.0
09251,836.0,0.0,6599.0,367.0,766.0,198.0,14012.0,5246.0,Pancorbo,Burgos,437.0
09253,0.0,0.0,91.0,0.0,0.0,0.0,223.0,132.0,Pardilla,Burgos,102.0
09255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partido de la Sierra en Tobalina,Burgos,81.0
09256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pedrosa de Duero,Burgos,461.0
09257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pedrosa del Páramo,Burgos,90.0
09258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pedrosa del Príncipe,Burgos,164.0
09259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pedrosa de Río Úrbel,Burgos,246.0
09261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peñaranda de Duero,Burgos,464.0
09262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peral de Arlanza,Burgos,170.0
09265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Piérnigas,Burgos,39.0
09266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pineda de la Sierra,Burgos,94.0
09267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pineda Trasmonte,Burgos,98.0
09268,0.0,0.0,0.0,0.0,33.0,0.0,367.0,334.0,Pinilla de los Barruecos,Burgos,98.0
09269,0.0,0.0,0.0,0.0,35.0,0.0,181.0,146.0,Pinilla de los Moros,Burgos,33.0
09270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pinilla Trasmonte,Burgos,162.0
09272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Poza de la Sal,Burgos,282.0
09273,0.0,0.0,151.0,0.0,0.0,0.0,413.0,262.0,Prádanos de Bureba,Burgos,56.0
09274,0.0,0.0,0.0,0.0,49.0,0.0,378.0,329.0,Pradoluengo,Burgos,1070.0
09275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Presencio,Burgos,208.0
09276,42.0,0.0,1402.0,0.0,0.0,0.0,2064.0,620.0,La Puebla de Arganzón,Burgos,558.0
09277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Puentedura,Burgos,122.0
09279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quemada,Burgos,242.0
09280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quintanabureba,Burgos,31.0
09281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quintana del Pidio,Burgos,152.0
09283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quintanaélez,Burgos,47.0
09287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quintanaortuño,Burgos,289.0
09288,0.0,0.0,2343.0,0.0,41.0,0.0,3342.0,958.0,Quintanapalla,Burgos,123.0
09289,39.0,0.0,108.0,0.0,33.0,71.0,676.0,425.0,Quintanar de la Sierra,Burgos,1502.0
09292,0.0,0.0,341.0,0.0,0.0,0.0,831.0,490.0,Quintanavides,Burgos,64.0
09294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quintanilla de la Mata,Burgos,108.0
09295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quintanilla del Coco,Burgos,50.0
09297,0.0,0.0,264.0,0.0,0.0,0.0,679.0,415.0,Las Quintanillas,Burgos,390.0
09298,0.0,0.0,253.0,0.0,0.0,0.0,606.0,353.0,Quintanilla San García,Burgos,68.0
09301,0.0,0.0,201.0,0.0,0.0,0.0,773.0,572.0,Quintanilla Vivar,Burgos,900.0
09302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rabanera del Pinar,Burgos,99.0
09303,0.0,0.0,383.0,0.0,426.0,0.0,1737.0,928.0,Rábanos,Burgos,79.0
09304,0.0,0.0,81.0,0.0,0.0,0.0,270.0,189.0,Rabé de las Calzadas,Burgos,254.0
09306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rebolledo de la Torre,Burgos,91.0
09307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Redecilla del Camino,Burgos,94.0
09308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Redecilla del Campo,Burgos,67.0
09309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Regumiel de la Sierra,Burgos,298.0
09310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reinoso,Burgos,18.0
09311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Retuerta,Burgos,59.0
09312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,La Revilla y Ahedo,Burgos,101.0
09314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Revilla del Campo,Burgos,94.0
09315,0.0,0.0,96.0,0.0,0.0,0.0,665.0,569.0,Revillarruz,Burgos,654.0
09316,0.0,0.0,279.0,0.0,0.0,0.0,897.0,618.0,Revilla Vallejera,Burgos,115.0
09317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rezmondo,Burgos,17.0
09318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Riocavado de la Sierra,Burgos,55.0
09321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Roa,Burgos,2298.0
09323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rojas,Burgos,58.0
09325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Royuela de Río Franco,Burgos,171.0
09326,0.0,0.0,1216.0,0.0,112.0,0.0,1957.0,629.0,Rubena,Burgos,219.0
09327,0.0,0.0,33.0,0.0,51.0,0.0,297.0,213.0,Rublacedo de Abajo,Burgos,36.0
09328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rucandio,Burgos,72.0
09329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salas de Bureba,Burgos,129.0
09330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salas de los Infantes,Burgos,1988.0
09332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saldaña de Burgos,Burgos,202.0
09334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salinillas de Bureba,Burgos,47.0
09335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Adrián de Juarros,Burgos,86.0
09337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Juan del Monte,Burgos,154.0
09338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Mamés de Burgos,Burgos,310.0
09339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Martín de Rubiales,Burgos,139.0
09340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Millán de Lara,Burgos,63.0
09343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Santa Cecilia,Burgos,105.0
09345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Santa Cruz de la Salceda,Burgos,147.0
09346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Santa Cruz del Valle Urbión,Burgos,103.0
09347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Santa Gadea del Cid,Burgos,163.0
09348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Santa Inés,Burgos,155.0
09350,0.0,0.0,73.0,0.0,0.0,0.0,457.0,384.0,Santa María del Campo,Burgos,523.0
09351,0.0,0.0,43.0,0.0,0.0,0.0,355.0,312.0,Santa María del Invierno,Burgos,67.0
09352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Santa María del Mercadillo,Burgos,108.0
09353,0.0,0.0,352.0,0.0,0.0,0.0,819.0,467.0,Santa María Rivarredonda,Burgos,97.0
09354,0.0,0.0,51.0,0.0,0.0,0.0,113.0,62.0,Santa Olalla de Bureba,Burgos,38.0
09355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Santibáñez de Esgueva,Burgos,76.0
09356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Santibáñez del Val,Burgos,70.0
09358,0.0,0.0,65.0,0.0,0.0,0.0,462.0,397.0,Santo Domingo de Silos,Burgos,247.0
09360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Vicente del Valle,Burgos,28.0
09361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sargentes de la Lora,Burgos,133.0
09362,0.0,0.0,209.0,0.0,0.0,0.0,432.0,223.0,Sarracín,Burgos,264.0
09363,66.0,0.0,1940.0,0.0,32.0,0.0,3133.0,1095.0,Sasamón,Burgos,912.0
09365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,La Sequera de Haza,Burgos,27.0
09366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Solarana,Burgos,78.0
09368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sordillos,Burgos,22.0
09369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sotillo de la Ribera,Burgos,472.0
09372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sotragero,Burgos,301.0
09373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sotresgudo,Burgos,419.0
09374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Susinos del Páramo,Burgos,118.0
09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tamarón,Burgos,55.0
09377,0.0,0.0,557.0,0.0,0.0,0.0,1008.0,451.0,Tardajos,Burgos,864.0
09378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tejada,Burgos,35.0
09380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Terradillos de Esgueva,Burgos,64.0
09381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tinieblas de la Sierra,Burgos,25.0
09382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tobar,Burgos,27.0
09384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tordómar,Burgos,298.0
09386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Torrecilla del Monte,Burgos,79.0
09387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Torregalindo,Burgos,123.0
09388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Torrelara,Burgos,32.0
09389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Torrepadre,Burgos,67.0
09390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Torresandino,Burgos,573.0
09391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tórtoles de Esgueva,Burgos,386.0
09392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tosantos,Burgos,53.0
09394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trespaderne,Burgos,713.0
09395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tubilla del Agua,Burgos,128.0
09396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tubilla del Lago,Burgos,172.0
09398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Úrbel del Castillo,Burgos,58.0
09400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vadocondes,Burgos,363.0
09403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valdeande,Burgos,99.0
09405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valdezate,Burgos,122.0
09406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valdorros,Burgos,376.0
09407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valmala,Burgos,26.0
09408,0.0,0.0,288.0,0.0,0.0,0.0,488.0,200.0,Vallarta de Bureba,Burgos,42.0
09409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valle de Manzanedo,Burgos,116.0
09410,66.0,0.0,339.0,0.0,301.0,45.0,1419.0,668.0,Valle de Mena,Burgos,4147.0
09411,196.0,0.0,31.0,0.0,34.0,0.0,996.0,735.0,Valle de Oca,Burgos,165.0
09412,0.0,0.0,201.0,0.0,151.0,0.0,700.0,348.0,Valle de Tobalina,Burgos,862.0
09413,31.0,0.0,231.0,0.0,73.0,0.0,759.0,424.0,Valle de Valdebezana,Burgos,488.0
09414,0.0,0.0,80.0,0.0,109.0,0.0,511.0,322.0,Valle de Valdelaguna,Burgos,190.0
09415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valle de Valdelucio,Burgos,328.0
09416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valle de Zamanzas,Burgos,45.0
09417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vallejera,Burgos,39.0
09418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valles de Palenzuela,Burgos,75.0
09419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valluércanes,Burgos,62.0
09421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,La Vid y Barrios,Burgos,245.0
09422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,La Vid de Bureba,Burgos,24.0
09423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vileña,Burgos,27.0
09424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Viloria de Rioja,Burgos,37.0
09425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vilviestre del Pinar,Burgos,504.0
09427,31.0,0.0,132.0,0.0,0.0,0.0,641.0,478.0,Villadiego,Burgos,1455.0
09428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villaescusa de Roa,Burgos,92.0
09429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villaescusa la Sombría,Burgos,59.0
09430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villaespasa,Burgos,22.0
09431,0.0,0.0,168.0,0.0,167.0,0.0,850.0,515.0,Villafranca Montes de Oca,Burgos,122.0
09432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villafruela,Burgos,143.0
09433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villagalijo,Burgos,52.0
09434,520.0,0.0,2640.0,0.0,476.0,146.0,6749.0,2967.0,Villagonzalo Pedernales,Burgos,1879.0
09437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villahoz,Burgos,277.0
09438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villalba de Duero,Burgos,709.0
09439,0.0,0.0,412.0,0.0,0.0,0.0,808.0,396.0,Villalbilla de Burgos,Burgos,1522.0
09440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villalbilla de Gumiel,Burgos,74.0
09441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villaldemiro,Burgos,91.0
09442,0.0,0.0,267.0,0.0,64.0,0.0,418.0,87.0,Villalmanzo,Burgos,408.0
09443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villamayor de los Montes,Burgos,166.0
09444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villamayor de Treviño,Burgos,56.0
09445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villambistia,Burgos,44.0
09446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villamedianilla,Burgos,9.0
09447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villamiel de la Sierra,Burgos,43.0
09448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villangómez,Burgos,231.0
09449,0.0,0.0,33.0,0.0,0.0,0.0,56.0,23.0,Villanueva de Argaño,Burgos,122.0
09450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villanueva de Carazo,Burgos,27.0
09451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villanueva de Gumiel,Burgos,279.0
09454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villanueva de Teba,Burgos,42.0
09455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villaquirán de la Puebla,Burgos,46.0
09456,0.0,0.0,413.0,0.0,0.0,0.0,830.0,417.0,Villaquirán de los Infantes,Burgos,141.0
09458,30.0,0.0,109.0,0.0,33.0,0.0,664.0,492.0,Villariezo,Burgos,722.0
09460,0.0,0.0,155.0,0.0,0.0,0.0,248.0,93.0,Villasandino,Burgos,178.0
09463,0.0,0.0,0.0,0.0,37.0,0.0,305.0,268.0,Villasur de Herreros,Burgos,274.0
09464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villatuelda,Burgos,53.0
09466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villaverde del Monte,Burgos,108.0
09467,0.0,0.0,131.0,0.0,0.0,0.0,400.0,269.0,Villaverde-Mogina,Burgos,75.0
09471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villayerno Morquillas,Burgos,205.0
09472,0.0,0.0,345.0,0.0,0.0,0.0,648.0,303.0,Villazopeque,Burgos,52.0
09473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villegas,Burgos,79.0
09476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villoruebo,Burgos,63.0
09478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vizcaínos,Burgos,40.0
09480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zael,Burgos,116.0
09482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zarzosa de Río Pisuerga,Burgos,31.0
09483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zazuar,Burgos,209.0
09485,0.0,0.0,595.0,0.0,0.0,0.0,1127.0,532.0,Zuñeda,Burgos,57.0
09901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quintanilla del Agua y Tordueles,Burgos,337.0
09902,0.0,0.0,33.0,0.0,0.0,0.0,363.0,330.0,Valle de Santibáñez,Burgos,479.0
09903,177.0,0.0,455.0,0.0,176.0,46.0,1396.0,542.0,Villarcayo de Merindad de Castilla la Vieja,Burgos,4043.0
09904,914.0,0.0,3671.0,236.0,396.0,66.0,10355.0,5072.0,Valle de las Navas,Burgos,541.0
09905,0.0,0.0,243.0,0.0,248.0,0.0,863.0,372.0,Valle de Sedano,Burgos,409.0
09906,75.0,0.0,271.0,0.0,180.0,0.0,1146.0,620.0,Merindad de Río Ubierna,Burgos,1415.0
09907,0.0,0.0,171.0,0.0,48.0,0.0,689.0,470.0,Alfoz de Quintanadueñas,Burgos,2139.0
09908,0.0,0.0,153.0,0.0,75.0,0.0,566.0,338.0,Valle de Losa,Burgos,496.0
10001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Abadía,Cáceres,332.0
10002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Abertura,Cáceres,371.0
10003,0.0,0.0,163.0,0.0,41.0,0.0,723.0,519.0,Acebo,Cáceres,581.0
10004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Acehúche,Cáceres,804.0
10005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aceituna,Cáceres,584.0
10006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ahigal,Cáceres,1346.0
10007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Albalá,Cáceres,656.0
10008,0.0,0.0,515.0,0.0,161.0,0.0,3097.0,2421.0,Alcántara,Cáceres,1348.0
10009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alcollarín,Cáceres,265.0
10010,36.0,0.0,464.0,0.0,61.0,0.0,1180.0,619.0,Alcuéscar,Cáceres,2476.0
10011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aldeacentenera,Cáceres,592.0
10012,0.0,0.0,680.0,0.0,74.0,0.0,1163.0,409.0,Aldea del Cano,Cáceres,601.0
10013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,La Aldea del Obispo,Cáceres,289.0
10014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aldeanueva de la Vera,Cáceres,1995.0
10015,100.0,0.0,729.0,0.0,39.0,0.0,1272.0,404.0,Aldeanueva del Camino,Cáceres,700.0
10016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aldehuela de Jerte,Cáceres,352.0
10017,0.0,0.0,138.0,0.0,101.0,0.0,607.0,368.0,Alía,Cáceres,745.0
10018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aliseda,Cáceres,1727.0
10019,0.0,0.0,48.0,0.0,0.0,0.0,584.0,536.0,Almaraz,Cáceres,1620.0
10020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Almoharín,Cáceres,1794.0
10021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arroyo de la Luz,Cáceres,5520.0
10022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arroyomolinos de la Vera,Cáceres,430.0
10023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arroyomolinos,Cáceres,826.0
10024,101.0,0.0,629.0,133.0,169.0,0.0,2080.0,1048.0,Baños de Montemayor,Cáceres,738.0
10025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Barrado,Cáceres,382.0
10026,0.0,0.0,208.0,0.0,0.0,0.0,649.0,441.0,Belvís de Monroy,Cáceres,753.0
10027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benquerencia,Cáceres,83.0
10028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Berrocalejo,Cáceres,126.0
10029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Berzocana,Cáceres,394.0
10030,0.0,0.0,44.0,0.0,0.0,0.0,161.0,117.0,Bohonal de Ibor,Cáceres,503.0
10031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botija,Cáceres,188.0
10032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brozas,Cáceres,1751.0
10033,0.0,0.0,67.0,0.0,0.0,0.0,255.0,188.0,Cabañas del Castillo,Cáceres,406.0
10034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cabezabellosa,Cáceres,333.0
10035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cabezuela del Valle,Cáceres,2164.0
10036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cabrero,Cáceres,349.0
10037,1988.0,766.0,6646.0,804.0,3746.0,1419.0,27983.0,12614.0,Cáceres,Cáceres,96448.0
10038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cachorrilla,Cáceres,83.0
10039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cadalso,Cáceres,406.0
10040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Calzadilla,Cáceres,457.0
10041,0.0,0.0,123.0,0.0,37.0,0.0,667.0,507.0,Caminomorisco,Cáceres,1129.0
10042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Campillo de Deleitosa,Cáceres,84.0
10043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Campo Lugar,Cáceres,806.0
10044,0.0,0.0,51.0,0.0,33.0,0.0,455.0,371.0,Cañamero,Cáceres,1603.0
10045,96.0,0.0,568.0,0.0,34.0,0.0,1513.0,815.0,Cañaveral,Cáceres,1018.0
10046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Carbajo,Cáceres,176.0
10047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Carcaboso,Cáceres,1072.0
10048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Carrascalejo,Cáceres,226.0
10049,0.0,0.0,357.0,0.0,0.0,0.0,807.0,450.0,Casar de Cáceres,Cáceres,4477.0
10050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casar de Palomero,Cáceres,995.0
10051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casares de las Hurdes,Cáceres,376.0
10052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casas de Don Antonio,Cáceres,178.0
10053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casas de Don Gómez,Cáceres,328.0
10054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casas del Castañar,Cáceres,584.0
10055,0.0,0.0,32.0,0.0,0.0,0.0,284.0,252.0,Casas del Monte,Cáceres,767.0
10056,0.0,0.0,143.0,0.0,0.0,0.0,605.0,462.0,Casas de Millán,Cáceres,567.0
10057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casas de Miravete,Cáceres,112.0
10058,0.0,0.0,188.0,0.0,0.0,0.0,696.0,508.0,Casatejada,Cáceres,1378.0
10059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casillas de Coria,Cáceres,344.0
10060,0.0,0.0,91.0,0.0,0.0,0.0,334.0,243.0,Castañar de Ibor,Cáceres,1033.0
10061,0.0,0.0,190.0,0.0,0.0,0.0,1104.0,914.0,Ceclavín,Cáceres,1781.0
10062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cedillo,Cáceres,434.0
10063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cerezo,Cáceres,152.0
10064,0.0,0.0,34.0,0.0,0.0,0.0,1257.0,1223.0,Cilleros,Cáceres,1553.0
10065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Collado de la Vera,Cáceres,275.0
10066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Conquista de la Sierra,Cáceres,184.0
10067,70.0,0.0,403.0,38.0,149.0,0.0,1929.0,1269.0,Coria,Cáceres,12125.0
10068,0.0,0.0,57.0,0.0,0.0,0.0,426.0,369.0,Cuacos de Yuste,Cáceres,829.0
10069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,La Cumbre,Cáceres,828.0
10070,0.0,0.0,189.0,0.0,41.0,0.0,472.0,242.0,Deleitosa,Cáceres,683.0
10071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Descargamaría,Cáceres,109.0
10072,31.0,0.0,275.0,0.0,256.0,0.0,2856.0,2294.0,Eljas,Cáceres,837.0
10073,0.0,0.0,60.0,0.0,0.0,0.0,556.0,496.0,Escurial,Cáceres,875.0
10075,0.0,0.0,101.0,0.0,0.0,0.0,235.0,134.0,Fresnedoso de Ibor,Cáceres,239.0
10076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Galisteo,Cáceres,844.0
10077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Garciaz,Cáceres,664.0
10078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,La Garganta,Cáceres,355.0
10079,0.0,0.0,31.0,0.0,0.0,0.0,194.0,163.0,Garganta la Olla,Cáceres,886.0
10080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gargantilla,Cáceres,364.0
10081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gargüera,Cáceres,185.0
