cod_mun,Alemania,EE.UU.,Francia,Italia,Países Bajos,Reino Unido,Total,Otros,municipio,provincia
04003,555.0,86.0,1077.0,252.0,483.0,535.0,5372.0,2384.0,Adra,Almería
04004,0.0,0.0,0.0,0.0,0.0,108.0,546.0,438.0,Albanchez,Almería
04005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alboloduy,Almería
04006,193.0,0.0,671.0,0.0,369.0,2568.0,5435.0,1634.0,Albox,Almería
04007,0.0,0.0,0.0,0.0,159.0,0.0,404.0,245.0,Alcolea,Almería
04008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alcóntar,Almería
04009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alcudia de Monteagud,Almería
04010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alhabia,Almería
04011,0.0,0.0,55.0,0.0,0.0,0.0,336.0,281.0,Alhama de Almería,Almería
04012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alicún,Almería
04013,8419.0,1595.0,20647.0,2498.0,7984.0,4747.0,78673.0,32783.0,Almería,Almería
04014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Almócita,Almería
04015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alsodux,Almería
04016,140.0,98.0,551.0,78.0,809.0,1403.0,4776.0,1697.0,Antas,Almería
04017,0.0,0.0,205.0,0.0,156.0,3827.0,4975.0,787.0,Arboleas,Almería
04018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Armuña de Almanzora,Almería
04019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bacares,Almería
04020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bayárcal,Almería
04021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bayarque,Almería
04022,0.0,0.0,0.0,0.0,0.0,355.0,158.0,0.0,Bédar,Almería
04023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Beires,Almería
04024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benahadux,Almería
04026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benitagla,Almería
04027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benizalón,Almería
04028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bentarique,Almería
04029,131.0,0.0,340.0,0.0,426.0,91.0,1753.0,765.0,Berja,Almería
04030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Canjáyar,Almería
04031,70.0,0.0,288.0,0.0,108.0,1445.0,2754.0,843.0,Cantoria,Almería
04032,493.0,341.0,2045.0,798.0,711.0,1402.0,9481.0,3691.0,Carboneras,Almería
04033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Castro de Filabres,Almería
04034,0.0,0.0,0.0,0.0,0.0,86.0,361.0,275.0,Cóbdar,Almería
04035,562.0,234.0,1573.0,318.0,1045.0,2983.0,12057.0,5342.0,Cuevas del Almanzora,Almería
04036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chercos,Almería
04037,128.0,0.0,798.0,184.0,120.0,364.0,2560.0,966.0,Chirivel,Almería
04038,170.0,0.0,271.0,0.0,198.0,160.0,1889.0,1090.0,Dalías,Almería
04041,33.0,0.0,280.0,0.0,153.0,205.0,1414.0,743.0,Enix,Almería
04043,0.0,0.0,35.0,0.0,32.0,75.0,895.0,753.0,Felix,Almería
04044,0.0,0.0,0.0,31.0,0.0,0.0,587.0,556.0,Fines,Almería
04045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fiñana,Almería
04046,0.0,0.0,0.0,0.0,0.0,35.0,392.0,357.0,Fondón,Almería
04047,0.0,0.0,189.0,0.0,0.0,142.0,1071.0,740.0,Gádor,Almería
04048,40.0,0.0,362.0,0.0,51.0,5037.0,6287.0,797.0,Los Gallardos,Almería
04049,213.0,0.0,548.0,74.0,260.0,1297.0,3945.0,1553.0,Garrucha,Almería
04050,0.0,0.0,82.0,0.0,93.0,49.0,797.0,573.0,Gérgal,Almería
04051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Huécija,Almería
04052,335.0,31.0,554.0,214.0,245.0,0.0,3150.0,1771.0,Huércal de Almería,Almería
04053,637.0,0.0,1230.0,332.0,609.0,2792.0,8941.0,3341.0,Huércal-Overa,Almería
04054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Íllar,Almería
04055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Instinción,Almería
04056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Laroya,Almería
04057,0.0,0.0,0.0,0.0,174.0,0.0,399.0,225.0,Láujar de Andarax,Almería
04058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Líjar,Almería
04059,50.0,0.0,60.0,0.0,39.0,1077.0,1667.0,441.0,Lubrín,Almería
04060,0.0,0.0,127.0,0.0,0.0,103.0,676.0,446.0,Lucainena de las Torres,Almería
04061,0.0,0.0,0.0,0.0,0.0,31.0,266.0,235.0,Lúcar,Almería
04062,0.0,0.0,0.0,0.0,33.0,30.0,520.0,457.0,Macael,Almería
04063,0.0,0.0,30.0,0.0,30.0,0.0,244.0,184.0,María,Almería
04064,1187.0,419.0,2883.0,528.0,1271.0,20142.0,35130.0,8700.0,Mojácar,Almería
04065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nacimiento,Almería
04066,2211.0,2019.0,6070.0,2607.0,2033.0,4259.0,38918.0,19719.0,Níjar,Almería
04067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ohanes,Almería
04068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Olula de Castro,Almería
04069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Olula del Río,Almería
04070,0.0,0.0,0.0,0.0,0.0,635.0,1098.0,463.0,Oria,Almería
04071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Padules,Almería
04072,0.0,0.0,0.0,0.0,0.0,357.0,675.0,318.0,Partaloa,Almería
04073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paterna del Río,Almería
04074,89.0,33.0,202.0,64.0,0.0,0.0,1445.0,1057.0,Pechina,Almería
04075,635.0,128.0,1934.0,95.0,1177.0,2924.0,14160.0,7267.0,Pulpí,Almería
04076,0.0,0.0,0.0,0.0,0.0,114.0,492.0,378.0,Purchena,Almería
04077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rágol,Almería
04078,0.0,0.0,43.0,0.0,0.0,0.0,478.0,435.0,Rioja,Almería
04079,5198.0,957.0,9352.0,1372.0,6293.0,15784.0,71895.0,32939.0,Roquetas de Mar,Almería
04080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Santa Cruz de Marchena,Almería
04081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Santa Fe de Mondújar,Almería
04082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Senés,Almería
04083,0.0,0.0,49.0,0.0,0.0,30.0,331.0,252.0,Serón,Almería
04084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sierro,Almería
04085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Somontín,Almería
04086,222.0,0.0,1305.0,190.0,471.0,902.0,4782.0,1692.0,Sorbas,Almería
04087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suflí,Almería
04088,58.0,0.0,437.0,31.0,176.0,314.0,1716.0,700.0,Tabernas,Almería
04089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taberno,Almería
04090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tahal,Almería
04091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Terque,Almería
04092,0.0,0.0,0.0,0.0,0.0,36.0,435.0,399.0,Tíjola,Almería
04093,42.0,0.0,557.0,0.0,196.0,2516.0,4366.0,1055.0,Turre,Almería
04094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Turrillas,Almería
04095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Uleila del Campo,Almería
04096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Urrácal,Almería
04097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Velefique,Almería
04098,0.0,0.0,151.0,0.0,90.0,143.0,876.0,492.0,Vélez-Blanco,Almería
04099,196.0,0.0,797.0,192.0,252.0,687.0,3050.0,926.0,Vélez-Rubio,Almería
04100,1126.0,426.0,2118.0,370.0,1297.0,7859.0,20922.0,7726.0,Vera,Almería
04101,0.0,0.0,267.0,0.0,0.0,0.0,824.0,557.0,Viator,Almería
04102,569.0,210.0,1104.0,373.0,611.0,481.0,7155.0,3807.0,Vícar,Almería
04103,0.0,0.0,139.0,0.0,97.0,2103.0,3026.0,687.0,Zurgena,Almería
04901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Las Tres Villas,Almería
04902,2604.0,863.0,4236.0,1250.0,2321.0,3265.0,34738.0,20199.0,El Ejido,Almería
04903,42.0,35.0,345.0,39.0,47.0,44.0,1840.0,1288.0,La Mojonera,Almería
04904,106.0,0.0,191.0,0.0,124.0,0.0,1326.0,905.0,Balanegra,Almería
05001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Adanero,Ávila
05002,0.0,0.0,50.0,0.0,0.0,0.0,556.0,506.0,La Adrada,Ávila
05005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Albornos,Ávila
05007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aldeanueva de Santa Cruz,Ávila
05008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aldeaseca,Ávila
05010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,La Aldehuela,Ávila
05012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amavida,Ávila
05013,0.0,0.0,323.0,0.0,0.0,0.0,442.0,119.0,El Arenal,Ávila
05014,250.0,30.0,739.0,0.0,356.0,48.0,2292.0,869.0,Arenas de San Pedro,Ávila
05015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arevalillo,Ávila
05016,138.0,0.0,224.0,0.0,70.0,0.0,984.0,552.0,Arévalo,Ávila
05017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aveinte,Ávila
05018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Avellaneda,Ávila
05019,1037.0,1111.0,1777.0,509.0,1372.0,650.0,13170.0,6714.0,Ávila,Ávila
05021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,El Barco de Ávila,Ávila
05022,86.0,0.0,340.0,0.0,184.0,31.0,1196.0,555.0,El Barraco,Ávila
05023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Barromán,Ávila
05024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Becedas,Ávila
05025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Becedillas,Ávila
05026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bercial de Zapardiel,Ávila
05027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Las Berlanas,Ávila
05029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bernuy-Zapardiel,Ávila
05030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Berrocalejo de Aragona,Ávila
05033,0.0,0.0,37.0,0.0,0.0,0.0,399.0,362.0,Blascomillán,Ávila
05034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Blasconuño de Matacabras,Ávila
05035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Blascosancho,Ávila
05036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,El Bohodón,Ávila
05037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bohoyo,Ávila
05038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bonilla de la Sierra,Ávila
05039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brabos,Ávila
05040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bularros,Ávila
05041,0.0,0.0,146.0,0.0,0.0,0.0,250.0,104.0,Burgohondo,Ávila
05042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cabezas de Alambre,Ávila
05043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cabezas del Pozo,Ávila
05044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cabezas del Villar,Ávila
05045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cabizuela,Ávila
05046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Canales,Ávila
05047,33.0,0.0,474.0,0.0,246.0,40.0,1510.0,717.0,Candeleda,Ávila
05048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cantiveros,Ávila
05049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardeñosa,Ávila
05051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,La Carrera,Ávila
05052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casas del Puerto,Ávila
05053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casasola,Ávila
05054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casavieja,Ávila
05055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casillas,Ávila
05056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Castellanos de Zapardiel,Ávila
05057,0.0,0.0,193.0,0.0,143.0,0.0,958.0,622.0,Cebreros,Ávila
05058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cepeda la Mora,Ávila
05059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cillán,Ávila
05060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cisla,Ávila
05061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,La Colilla,Ávila
05062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Collado de Contreras,Ávila
05063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Collado del Mirón,Ávila
05064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Constanzana,Ávila
05065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crespos,Ávila
05066,0.0,0.0,94.0,0.0,0.0,0.0,308.0,214.0,Cuevas del Valle,Ávila
05067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chamartín,Ávila
05069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Donjimeno,Ávila
05070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Donvidas,Ávila
05072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Espinosa de los Caballeros,Ávila
05073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flores de Ávila,Ávila
05074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fontiveros,Ávila
05075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fresnedilla,Ávila
05076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,El Fresno,Ávila
05077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fuente el Saúz,Ávila
05078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fuentes de Año,Ávila
05079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gallegos de Altamiros,Ávila
05080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gallegos de Sobrinos,Ávila
05081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Garganta del Villar,Ávila
05082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gavilanes,Ávila
05083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gemuño,Ávila
05084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gilbuena,Ávila
05085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gil García,Ávila
05086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gimialcón,Ávila
05087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gotarrendura,Ávila
05088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Grandes y San Martín,Ávila
05089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guisando,Ávila
05090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gutierre-Muñoz,Ávila
05092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hernansancho,Ávila
05093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Herradón de Pinares,Ávila
05094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Herreros de Suso,Ávila
05095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Higuera de las Dueñas,Ávila
05096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,La Hija de Dios,Ávila
05097,0.0,0.0,32.0,0.0,0.0,0.0,268.0,236.0,La Horcajada,Ávila
05099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Horcajo de las Torres,Ávila
05100,0.0,0.0,97.0,0.0,0.0,0.0,97.0,0.0,El Hornillo,Ávila
05101,0.0,0.0,32.0,0.0,32.0,0.0,330.0,266.0,Hoyocasero,Ávila
05102,0.0,0.0,0.0,0.0,34.0,0.0,459.0,425.0,El Hoyo de Pinares,Ávila
05103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hoyorredondo,Ávila
05104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hoyos del Collado,Ávila
05105,0.0,0.0,32.0,0.0,0.0,0.0,436.0,404.0,Hoyos del Espino,Ávila
05106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hoyos de Miguel Muñoz,Ávila
05107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hurtumpascual,Ávila
05108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Junciana,Ávila
05109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Langa,Ávila
05110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lanzahíta,Ávila
05112,0.0,0.0,120.0,0.0,37.0,0.0,469.0,312.0,El Losar del Barco,Ávila
05113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Los Llanos de Tormes,Ávila
05114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Madrigal de las Altas Torres,Ávila
05115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Maello,Ávila
05116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malpartida de Corneja,Ávila
05117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mamblas,Ávila
05118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mancera de Arriba,Ávila
05119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manjabálago y Ortigosa de Rioalmar,Ávila
05120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marlín,Ávila
05121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Martiherrero,Ávila
05122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Martínez,Ávila
05123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mediana de Voltoya,Ávila
05124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medinilla,Ávila
05125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mengamuñoz,Ávila
05126,0.0,0.0,0.0,0.0,39.0,0.0,234.0,195.0,Mesegar de Corneja,Ávila
05127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mijares,Ávila
05128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mingorría,Ávila
05129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,El Mirón,Ávila
05130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mironcillo,Ávila
05131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirueña de los Infanzones,Ávila
05132,0.0,0.0,73.0,0.0,0.0,0.0,223.0,150.0,Mombeltrán,Ávila
05133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monsalupe,Ávila
05134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moraleja de Matacabras,Ávila
05135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Muñana,Ávila
05136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Muñico,Ávila
05138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Muñogalindo,Ávila
05139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Muñogrande,Ávila
05140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Muñomer del Peco,Ávila
05141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Muñopepe,Ávila
05142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Muñosancho,Ávila
05143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Muñotello,Ávila
05144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Narrillos del Álamo,Ávila
05145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Narrillos del Rebollar,Ávila
05147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Narros del Castillo,Ávila
05148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Narros del Puerto,Ávila
05149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Narros de Saldueña,Ávila
05151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Navacepedilla de Corneja,Ávila
05152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nava de Arévalo,Ávila
05153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nava del Barco,Ávila
05154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Navadijos,Ávila
05155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Navaescurial,Ávila
05156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Navahondilla,Ávila
05157,0.0,0.0,32.0,0.0,0.0,0.0,44.0,12.0,Navalacruz,Ávila
05158,0.0,0.0,197.0,0.0,32.0,0.0,577.0,348.0,Navalmoral,Ávila
05159,0.0,0.0,40.0,0.0,38.0,0.0,240.0,162.0,Navalonguilla,Ávila
05160,0.0,0.0,79.0,0.0,0.0,0.0,188.0,109.0,Navalosa,Ávila
05161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Navalperal de Pinares,Ávila
05162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Navalperal de Tormes,Ávila
05163,0.0,0.0,171.0,0.0,0.0,0.0,473.0,302.0,Navaluenga,Ávila
05164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Navaquesera,Ávila
05165,0.0,0.0,40.0,0.0,34.0,0.0,595.0,521.0,Navarredonda de Gredos,Ávila
05166,0.0,0.0,47.0,0.0,0.0,0.0,167.0,120.0,Navarredondilla,Ávila
05167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Navarrevisca,Ávila
05168,0.0,0.0,128.0,0.0,33.0,0.0,863.0,702.0,Las Navas del Marqués,Ávila
05169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Navatalgordo,Ávila
05170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Navatejares,Ávila
05171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neila de San Miguel,Ávila
05172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Niharra,Ávila
05173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ojos-Albos,Ávila
05174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orbita,Ávila
05175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,El Oso,Ávila
05176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Padiernos,Ávila
05177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pajares de Adaja,Ávila
05178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Palacios de Goda,Ávila
05179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Papatrigo,Ávila
05180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,El Parral,Ávila
05181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pascualcobo,Ávila
05182,0.0,0.0,43.0,0.0,0.0,0.0,286.0,243.0,Pedro Bernardo,Ávila
05183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pedro-Rodríguez,Ávila
05184,0.0,0.0,194.0,0.0,230.0,0.0,852.0,428.0,Peguerinos,Ávila
05185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peñalba de Ávila,Ávila
05186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Piedrahíta,Ávila
05187,31.0,0.0,34.0,0.0,0.0,0.0,449.0,384.0,Piedralaves,Ávila
05188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Poveda,Ávila
05189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Poyales del Hoyo,Ávila
05190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pozanco,Ávila
05191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pradosegar,Ávila
05192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Puerto Castilla,Ávila
05193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rasueros,Ávila
05194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Riocabado,Ávila
05195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Riofrío,Ávila
05196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rivilla de Barajas,Ávila
05197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salobral,Ávila
05198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salvadiós,Ávila
05199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Bartolomé de Béjar,Ávila
05200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Bartolomé de Corneja,Ávila
05201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Bartolomé de Pinares,Ávila
05204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sanchidrián,Ávila
05205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sanchorreja,Ávila
05206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Esteban de los Patos,Ávila
05207,0.0,0.0,282.0,0.0,0.0,0.0,648.0,366.0,San Esteban del Valle,Ávila
05208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Esteban de Zapardiel,Ávila
05209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San García de Ingelmos,Ávila
05210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Juan de la Encinilla,Ávila
05211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Juan de la Nava,Ávila
